ID	S4P1_C10	S4P1_D10	S4P1_B10	S4P1_A11	S4P1_F10	S4P1_G10	S4P1_H10	S4P1_E11	S4P1_C11	S4P1_D11	S4P1_B11	S4P1_G11	S4P1_A12	S4P1_F11	S4P1_H11	S4P1_D12	S4P1_B12	S4P1_C12	S4P1_E12	S4P2_D01	S4P1_H12	S4P1_F12	S4P1_G12	S4P2_F01	S4P2_H01	S4P2_G01	S4P2_E01	S4P2_G02	S4P2_F02	S4P2_D02	S4P2_E02	S4P2_B03	S4P2_H02	S4P2_C03	S4P2_A03
CSGALNACT2_8391	4.89123541970299	4.35142610994975	4.43693320813079	4.09297330208595	4.47601367542714	4.60285696339014	4.17724703252502	4.38245603027741	4.41608658807097	4.08482128577545	4.19946749516933	4.72222898522941	4.61641624142904	4.02805132351097	4.22944200605751	4.49757856918644	4.69099476067128	4.5394381698953	4.26043446019988	4.47884310164958	4.53658277614452	4.45306043927787	4.82147402824162	4.52642577654226	4.48908804890087	4.2869763156419	4.34689282784452	4.26337469797546	4.49710785495023	4.32746604835832	4.38444343896106	4.82420777964751	4.21720898728658	4.26223897415303	3.91721338990915
HIST2H3C2_32796	5.87315203099489	5.86040334194741	6.28778790542896	5.35929300890314	5.82506577360288	5.91590904036616	6.75499696314926	5.99729984843783	5.70360955842214	6.01498496166612	6.44836281926399	5.63767993247659	6.07390232661064	5.67836227085011	5.93033343515703	6.08696261684715	6.17679176724831	6.12487905123673	5.66090886291954	5.60729379217076	6.1354793214169	6.16667815154609	6.04096548109156	6.04515503534386	6.22136931423318	6.0680635322186	5.99971783572977	6.06966913633235	5.58550791768276	5.95728448590402	6.10766463674567	5.62780711882982	5.82094863521587	5.64584933420598	6.27572701188056
CDC45_8259	0.334216890417257	0.296768514502051	0	0.538574722908977	0.343739881873561	0.460269707557057	0	0.287629186287187	0	0.500574331571838	0	0	0	0	0	0.316533764211639	0.76506470209626	0.325262143818666	0	0	0.342068334548178	0	0	0	0	0	0	0	0	0.283072115932129	0	0	0	0	0.455497521588004
NDRG2_32998	5.30679265580129	5.06313017716226	5.01496638102163	5.12681846410177	4.8966351457007	5.22699021770648	5.24442735333916	5.16430246165571	5.12576487509814	4.75079630043751	5.18107540306314	5.01838603321481	5.04331394057393	5.16575771812484	4.99900886890903	5.05045256169929	5.19659747985439	5.06048779859773	5.56750789198523	4.89991851084626	4.96512392476801	5.25402680888028	4.39715645972932	5.10584485342644	5.15628235244556	4.99112841956138	5.10208341899626	5.23875421806849	4.98069456329306	4.89879667954799	5.26508485256778	4.94548853777812	5.33798390708901	4.83266879964996	5.20991316302157
LAPTM5_32639	2.6354893014949	2.21854493772585	2.70248483377956	1.80279393356391	2.89859715358071	2.25035222639253	2.51257555095595	2.75198875230621	3.04744191656874	2.62870556315279	2.66569999508762	2.00265972155072	2.97039092998487	2.39722138616368	2.12244355342034	3.02053988808452	2.86691112678348	2.47302246449668	2.15707020248614	2.03268158354203	3.17427486485713	2.49700530443482	3.03647078259435	2.7821681781524	2.31071156530761	2.34884976264156	2.7577829431572	3.00031411867255	3.16427513601162	2.82169573724196	2.39161117962566	2.2408277583661	2.39182496541937	2.70024573185866	2.34591059407007
KIF20A_8961	0.334216890417257	1.49933257063418	1.44447172960463	0.747434847592498	0.621134402721947	0.808671700431184	1.16254570443074	1.07256112953041	0.312953495655495	1.2937932459645	1.38051077411027	0	0.851527264867286	0.323141213627383	0.479876735504802	1.44219735697157	0.76506470209626	0.59051497609579	0.656890172950523	0	0.618375043185958	0.660509293999166	0	1.30434365120539	1.57562145912391	1.24167330994617	0.497416060995729	0	0	1.20207230006842	0.974768005551741	1.61841665562838	0	0.508945493117614	1.98915531298352
SNX13_9912	7.8233631876214	7.56893212834391	7.58830552524297	7.83255593665318	7.45842578342101	7.58707756938791	7.38123213530975	7.4075570582905	7.50939246784919	7.39364784185623	7.53461114247827	7.58095549628145	7.42742388302122	7.51381685662403	7.51352693932107	7.43650415161839	7.58194692263823	7.51833988023548	7.59271524504361	7.61050981223992	7.61318407888564	7.38925556061204	7.76933342704036	7.29943224125514	7.51221533371618	7.34711254756475	7.70097022537795	7.39524822087288	7.47384932000478	7.68400041481255	7.38568114233835	7.65993040380793	7.47252095876843	7.61787499927824	7.63305322249239
CYP19A1_32995	0.605386056266809	0	0.426883351278297	0.294274788891953	0	0	0	0.287629186287187	0	0	0	0	0	0	0.259799447700094	0	0	0	0	0.426013826409418	0	0	0	0	0	0	0	0.433052486605747	0	0	0	0	0	0	0
LOC685067_9139	2.69478015389495	1.71540960300607	1.44447172960463	1.97874084098006	1.52771815057527	1.70256622470278	1.8971419295307	2.31364906192639	1.29483505513706	1.96474486465659	2.72522170662405	2.32476495698617	1.5902548038441	0.809953214292601	1.9116423194763	2.62106319706141	1.78578561011559	2.10016929645832	1.44892259144505	1.90617115103212	1.52256197109194	2.42083373479591	2.03131677883732	2.61917751410766	2.31071156530761	1.35596762389425	0.866604024279674	2.17020422141739	1.93592269287769	2.47312366184186	2.72222244706569	0.87038564833162	2.7581806668884	1.42869919719966	1.98915531298352
SMAD1_32578	4.95325053266302	4.35142610994975	4.60964789256214	4.41712044371215	4.78843325005939	4.64680410596526	4.76853584047725	4.45681336414283	4.76356081404903	4.29755461623379	4.8611163586283	5.03318415268612	4.80465963005769	4.39808506372851	4.45385327184796	4.49757856918644	4.78549594545696	4.75744380746681	4.53618921558144	5.02695493027714	4.5531205503829	4.43380996745649	4.46596238698398	4.45571625326657	4.94061682755443	4.52547910852712	4.37578869417493	4.4597742901617	4.59237811860903	4.85624026767092	4.46231988271872	4.57132287595984	4.169350451511	3.90297269190806	4.14620735621979
TRPC6_10091	0.334216890417257	0	0.426883351278297	0	0	0.460269707557057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.660509293999166	0	0	0	0.475003763857558	0.866604024279674	0.433052486605747	0.598231376486663	0.283072115932129	0	0	0.382327988228898	0	0
ARID5B_8084	2.04555301163549	1.8124113598243	2.4531861571939	1.70605928333477	1.98530464263193	2.25035222639253	2.31128991123073	2.10751748886932	1.9660534481888	1.71425504638242	1.52148945448293	3.22555820104563	1.85372935986067	1.91133371945749	2.70592108934534	1.88701199015926	2.721497281001	1.91907795586357	2.15707020248614	2.35676235111453	1.76899012116712	2.06816271334303	1.83719574014821	1.5044382527971	1.98948706416112	2.17290241120954	1.61278395002305	1.45966007536354	1.72786297838203	2.22814575811476	2.03176232817364	3.07952551916987	2.39182496541937	2.70024573185866	2.23650978901082
PLA2G2A_32641	1.62552451640376	2.21854493772585	3.78031775357688	1.89344797353232	1.52771815057527	1.5255652724251	3.07572508402232	3.42059562755623	0.97745794732864	1.2937932459645	3.54728968457403	2.22517867406945	2.85482914817934	1.17329226022809	1.75178377097148	1.78799612394756	1.6314948355733	1.33190721550508	1.44892259144505	1.90617115103212	2.3258435616728	1.60038480603084	1.61283301932963	1.83673147676522	1.57562145912391	1.97247718753253	2.7577829431572	1.45966007536354	0.329904055835976	1.05929705774336	1.8886596322266	2.2408277583661	1.6434425368899	2.26516299614192	2.79495431791592
FAM57A_8603	0	0	0.755872549365919	0	0	0	0.80166565227727	0	0.312953495655495	0	0.341721149657739	0	0	0.323141213627383	0.259799447700094	0.575960711488721	0	0	1.10658995462758	0.426013826409418	0.618375043185958	1.11188667867178	0.598965060607559	0	0.731368230001149	0.256963440712113	0.497416060995729	0.433052486605747	0	0.283072115932129	0	0	0	0	0
MMS22L_33129	3.30210827009035	2.53510418259754	3.21160894551289	2.34279117617257	2.61159711719169	2.95687108439894	2.89536234558786	2.79848270763454	2.35564217436376	3.15068260672428	3.03847551385237	2.32476495698617	3.07737861371548	2.70556518660764	2.87065906107961	2.67747840794082	2.37758946887704	2.26104364856473	2.06064984832602	2.53834650883459	2.78379111280342	2.56935604865668	2.03131677883732	2.70297338778135	1.86427588401502	2.77585706395008	2.10214183180278	3.06209219700339	2.27915827384867	2.52837877219348	2.72222244706569	3.14851757273669	2.7581806668884	2.38683769559517	3.07469589496736
TMEM176B_33294	10.7655881629898	10.6075315458762	10.4979889747597	10.1676906319631	10.6474157702154	10.846793752627	10.6296525541287	10.6318022695935	10.5982176862161	10.6059298381172	10.4875308032089	10.436780324072	10.7225154609137	10.6406358110436	10.4349994846757	10.5566301868838	10.4958126030055	10.5781094321647	10.7480214639256	10.9209300093872	10.9266815165914	10.6193801760728	10.6827293556827	10.6831170992064	10.5319048614259	10.6036340608871	10.7260819683719	10.6487612886331	10.9734855390979	10.6297066403194	10.7105017176134	10.3670427779706	10.9750096477396	10.7447340492719	10.2352402341671
ACOT9_7972	0.334216890417257	0	0.426883351278297	0.294274788891953	0.343739881873561	0	0	0.287629186287187	0.569973668691935	0	0	0	0	0	0	0.575960711488721	0.432663471335466	0.325262143818666	0	0.426013826409418	0	0	0	0	0.411541692415686	0	0.497416060995729	0	0	0.283072115932129	0	0.499859415645754	0.382327988228898	0	0.455497521588004
ITIH1_33132	11.6250295567216	11.6536305701496	11.7128726157532	11.4413535893773	11.6671577749466	11.6012966352277	11.8696230818429	11.6330522901032	11.6462065185964	11.6660157340951	11.6494748764356	11.6139537810819	11.6648898243215	11.6186916525547	11.6271353784132	11.7244809725086	11.7538295176908	11.5288347198236	11.5943276355676	11.6440864763718	11.7545093217546	11.5730553280502	11.3699849287981	11.7622015495581	11.5599329880212	11.5998213181606	11.541066347176	11.7044786681185	11.6269765301326	11.6138664796474	11.705157710935	11.4762465289163	11.5850334670544	11.5373252454553	11.4346115760722
SPP2_32854	2.6354893014949	2.74625828889921	2.62407618705957	3.002580210529	2.33217252752897	2.55713727046335	3.1175003613568	2.31364906192639	2.28568978489856	2.76699226630713	2.39952136949635	2.41791864311643	2.43942514594031	2.59001044627759	2.70592108934534	3.14579427779578	2.47155176643165	2.65780771135686	2.87646458790845	2.2566119559147	2.47215852012945	2.82715348793348	1.02095320246569	3.06152861298529	2.21137695355637	2.64707152708276	2.84302779834352	2.47278208287005	2.20069798326659	2.52837877219348	3.02563233138697	2.36198098725684	2.69197673771553	2.95757201596058	3.00967977906738
TNC_33066	1.0305279242152	0.936258731005547	1.44447172960463	0.929846747849634	1.22971728861372	1.86020519677747	1.57610280411325	0.912673576155977	0.569973668691935	0.27188976654706	2.16171945601459	1.00177369241165	0	0.586983798949927	1.12688929893737	1.1548906631485	0.76506470209626	0.325262143818666	0.899191469123299	0.754487855025957	0.342068334548178	0.660509293999166	0	1.5044382527971	0.731368230001149	1.24167330994617	2.10214183180278	1.26324382588122	0.598231376486663	1.20207230006842	1.10995567758734	2.57746728848595	1.49603312053537	1.63925461880645	2.34591059407007
FGFR2_8637	4.01079671370855	3.78553302258746	4.54727763508995	4.37053754404961	4.1658837748563	4.46236280230782	4.32720014686139	3.91843346839423	4.10690370969539	3.81408534656873	4.43159633619511	3.46265489372501	3.95227594712691	4.39808506372851	3.98170827588913	4.25963272228537	4.1808187739819	4.26365262675622	3.89145103472198	4.21096010750507	4.13664246483577	4.35413174257323	4.24884122352359	4.52642577654226	3.68748980220608	4.43735145474933	4.28730462549627	4.12549354858941	4.16650381161846	4.16261997220845	4.05643328495123	4.35484428717935	4.19347816175564	4.3546246632915	4.0198335439986
S100A10_32340	5.51850932664862	5.38036221806308	6.00800361063384	4.62983350096636	5.25277152975071	5.42926403462555	5.57942411083777	4.94417530949747	5.25950709095002	5.54304523196925	5.80193073781673	5.23866766051396	5.34401878877345	5.14543533591109	4.84904986627833	5.79348878199751	5.31539468080527	5.4255964054201	4.79782412176996	5.62748423071159	5.42656305881196	5.00289454960926	4.87305671026261	4.90818076289926	5.59111747217659	4.95531197305494	5.38393259358949	5.8595769658172	5.00398460695984	5.18331414320259	5.44209109024805	5.72135816726856	5.42207134556629	5.65798676357571	5.80595869924876
CLIC4_8332	8.11412642155492	8.02739552689446	8.02962227285105	7.4362139495081	8.01387116165485	7.95361411280633	8.01326469116928	7.94064660809277	7.98953306447365	8.00399464991339	8.24958127655607	7.74274668081053	8.04901269904001	7.93676799068147	7.87538087478926	7.97293151476973	8.06710331524822	8.0458177981159	7.97149134747683	7.97002736005829	8.07919444623345	8.18358386315113	7.80960262237583	7.93214134796242	7.91873026491245	8.03263930059614	7.89310532731191	8.114880889465	7.54106851669707	8.00330634643881	7.93342509822513	7.72349362061566	7.63989787827154	7.75131586370344	7.63035252453416
IPO13_8908	3.41219044465662	3.05458381712664	2.97938991599011	3.1569457173727	3.13786737322466	3.47852830317105	3.03270398007648	3.26373704717132	3.54336255479636	3.33986235491219	3.64299087679411	2.73997957506568	3.29990563076105	3.09280717545036	3.74745957276164	3.46711390287519	3.56576974166901	3.26278349148606	3.18166304637756	2.91203850203721	3.73425848330733	3.51746837034522	3.03647078259435	3.18323620441956	3.10306920847666	3.47741414722969	3.5987746996231	3.06209219700339	2.78855729813036	3.59167250026401	3.09246727120195	3.0070677207312	3.15210707799835	3.10671255692394	3.13690792576191
CTSC_32456	9.63020097421908	9.37010297492454	9.54991048104834	9.54759738790099	9.28439225569779	9.72352501788013	9.64089503639367	9.54445958313044	9.47671193361416	9.46377025418331	9.67224636671186	9.32996917863222	9.01129314033017	9.44535817643747	9.36852715852601	9.36732781438545	9.74100051743547	9.62205206392179	9.49843457732671	9.08225065186222	9.43547753293277	9.55302933610815	8.99717374180331	9.45770014919167	9.46778481480511	9.33871503875675	9.44192548909513	9.4500230123371	9.266395291003	9.28096515403582	9.37458794861194	9.3658730166677	9.63941134097149	9.48784292029715	9.58289526297039
RPP38_9741	4.20683266753975	3.71200833246641	3.70613491048758	4.5897261740737	4.18734745206291	3.57266789745508	3.76902183547528	3.80913980832311	4.0234007677696	3.87652971908526	3.81722520445244	3.94191371842718	4.09492869774437	2.86320269313589	3.84972241291258	4.40036451167996	4.20837330590889	4.30114961081113	3.83427102796914	4.15642078887828	4.3023248438648	3.51746837034522	3.89675622969012	2.99659461412233	3.9564919095939	3.81376906909049	3.20690230471045	3.52388973051182	3.86960281738152	3.95647239792517	3.56213757079759	3.07952551916987	3.37944724355486	3.0340686294243	4.42082315972098
SHCBP1_9826	0.334216890417257	1.09892434921763	0.755872549365919	0.294274788891953	0.621134402721947	0.460269707557057	1.79786030315684	0.732832016422839	0.312953495655495	1.2937932459645	0.341721149657739	0.738384722503071	0.487697334717794	0.323141213627383	0	0.986476165441196	0.76506470209626	0.325262143818666	0	1.02186977422901	0.342068334548178	0.367729187667851	0	0	0.731368230001149	0.831750547576212	0.497416060995729	1.03580779237547	0.329904055835976	0.900824482458996	0.471062625058095	0	0.382327988228898	0.508945493117614	0
SULT2A6_9972	6.39954248789907	7.58102840907781	8.02008570330146	7.98978812061861	8.41164265001104	8.27393997998615	9.16537789341333	7.16075364641926	7.22631987829474	7.65940145674252	8.47437132989979	8.35373690528947	8.57015269184425	8.73396162138597	7.88985537300736	8.13405207411691	7.74839777368287	8.02915437635678	8.1013706900594	8.10934257551774	7.64052578072888	8.14118921177228	7.90561655511784	8.5122328240228	7.44274258946175	7.78352893387166	8.14046897324946	8.03240334279804	7.52102776042364	7.38979278067638	8.59739380712786	7.54946966259398	8.50506312054293	7.64251788525838	8.32986290447217
GAR1_8684	3.26346503132279	3.5526627857258	3.10016669947734	3.99401074045184	3.13786737322466	3.32469194268335	2.89536234558786	3.01082414260047	3.71286117488116	3.18398585605798	3.8443231559687	2.94168273767336	3.44015805877774	2.32677446137996	2.66161982507957	3.22363669104253	3.72686485797406	3.26278349148606	3.71262732466611	3.40850215833169	3.37365372480517	3.27941301352386	4.43196957647916	2.7821681781524	3.82825149567878	3.55125154220731	3.3880113247288	3.5671438503704	3.49533588480358	3.64264480559894	3.15634258849558	3.21436034380276	3.15210707799835	3.58475234773774	3.07469589496736
RET_32982	0	0	0	0	1.05392334708025	0	0.80166565227727	0.287629186287187	0	0.500574331571838	0	0	0	0.323141213627383	0	0.316533764211639	0	0	0	0.426013826409418	0.342068334548178	0.367729187667851	0	0	0	0.475003763857558	0	0	0	0	0.471062625058095	0	0	0	0
BID_8145	4.92876344008003	5.01298924298991	5.07514743273068	4.89414292475178	4.80241067479884	5.33838499658451	4.90599517474454	4.76846465482207	4.62879268312412	4.84749772449511	5.10469076549741	4.46281586859598	4.9145581160018	5.02823728955913	5.11854225612281	5.17324299138479	5.377397279169	5.08219033434531	4.98021073518285	4.77877393584864	5.18267553336407	5.15170098134193	5.50010566093212	4.99385466760262	5.12932269423754	4.93706469206611	4.61270194829123	5.00709465496363	4.7658973754179	4.97037721286523	5.06328395601684	5.03930659014364	5.17789546301031	5.05088199717699	5.33460740748315
INHBA_33300	6.9456190907905	6.24625369561395	6.76061755216371	5.6789616414302	6.7523431322952	7.05832998794278	6.92931318177715	6.53235725030847	6.54749343111049	6.61860763176807	7.3221462451225	5.98838240516726	6.63720791681832	6.44892945614156	6.30265426724882	6.28150950674136	7.00729569207003	6.87753870035026	6.02262337275365	6.45794921434416	5.96674627319991	6.273408240716	6.04096548109156	6.85804412437454	6.34368963908089	6.63597585812578	6.58025204624943	6.24638223855584	5.24784734866582	6.73276610111627	6.7646100255615	6.26258093954905	5.79752717734857	6.0006410648048	6.49940905431523
