ID	S2P3_D01	S2P3_F01	S2P3_E01	S2P3_H01	S2P3_D02	S2P3_E02	S2P3_G01	S2P3_H02	S2P3_F02	S2P3_G02	S2P3_A03	S2P3_D03	S2P3_B03	S2P3_E03	S2P3_C03	S2P3_H03	S2P3_F03	S2P3_G03	S2P3_A04	S2P3_D04	S2P3_C04	S2P3_B04	S2P3_E04	S2P3_F04	S2P3_G04	S2P3_H04	S2P3_A05	S2P3_B05	S2P3_C05	S2P3_D05	S2P3_E05
ATP6V1F_8114	11.4693043044484	11.2070126761556	11.6634817646124	11.4413124010272	11.3551630882582	11.5678758431765	11.4623062937206	11.4524665992723	11.5058192506302	11.6694651252904	11.2576335266122	11.1939232629471	11.3785591685409	11.2899186005762	11.4130610444248	11.8122169969929	11.5844395028614	11.4886160297259	11.7721567723489	11.5060289990412	11.3594343649757	11.6198675368362	11.6249361224301	11.5000361447066	11.7830999800374	11.3481553653077	11.7921333146344	11.7301403491418	11.306747735986	11.5664917621541	11.5329788218074
TMA16_10034	3.35177472611182	3.83401085217689	3.22949585498071	3.57087801519015	3.45615984588848	3.46252073124179	2.50754651279966	3.55917828094514	3.6633149792644	3.74254821354406	3.28267744537656	2.99419745639864	3.40888630585595	3.29688768650413	3.04249890378223	2.86096448682753	4.04841446451555	3.27845036212592	3.17845145998578	3.11714171363737	3.6499076040593	3.36780267462914	3.87111328300414	3.67457086528244	3.91930449291036	3.31757666330494	3.37262665518686	3.7038931153283	3.48195089663954	3.84582514052844	3.64594122074137
STS_9964	5.74674674344084	5.93051449070662	5.34562701413576	5.32016628744999	5.59935920166774	5.42700018807877	5.85568493319408	5.34177016052417	5.04840117268398	4.71404778656604	6.14326309803223	5.80966829151142	5.58206700847458	6.00680791936561	5.51026707862008	4.37927250251802	5.22304831183424	5.54903532335376	3.98417754587139	5.37168202098229	5.50566397972683	5.46249029696024	5.32983808513032	4.32512315894021	4.50574866350499	5.60997295963717	3.74044013308476	3.6555202946789	5.25375259373998	4.78350373604289	4.43895027985594
APBB1IP_33101	0	0.706181100030131	1.08219402987627	0	0	0.824600464863556	0	1.13658792548851	0.502612103777465	0	0	0	0.263567408350574	0.28133075230535	0.251573022626485	0	0.297036779379115	0.596409368603502	0	0	0.530398932071891	0	0.704160600942322	0	0	0.279255731116901	0	0	0.288244225002787	0	0
SLC39A10_9874	6.87204288036259	6.34337106188301	6.91344148857765	6.83091274855626	6.39219177015657	7.06198842381122	6.63542008157456	6.53904826692557	6.85835767976461	7.45403669685246	6.27029560887291	6.13875587755296	6.25108058435268	6.60994118196071	6.65842344760807	7.40495361476117	6.68599287013179	6.70262569647658	7.31247862841076	7.20618244019833	6.34343089447674	7.47517804870162	7.31032724887573	7.59361724293814	7.71649576715802	6.66965619597826	7.57990561808115	7.99888760785694	7.17078766763133	7.42902214326809	7.89853302536413
RARS_9660	5.97510705059233	6.11269628323596	5.7715731655602	6.03842959092095	6.05390502458147	5.68659618887056	6.43790018972813	6.03176960950179	5.54983566725053	5.45520389263039	6.23465896720793	6.43223510533001	6.37471538238478	6.30669030501744	6.17489906843921	4.93695809857742	6.08714801176821	6.03917205219568	4.69444383669989	5.68662428338407	5.87136424395789	5.53519327746403	5.45927070611328	4.93212871509214	4.57072999180836	6.0096582552871	4.3134220156648	4.39096421869225	5.94476432516954	5.63082551426053	5.37596289233652
LHCGR_8997	0	0	0	0	0	0.470429880777246	0	0	0.502612103777465	0.56203206387089	0	0	0.263567408350574	0.51665137283502	0.251573022626485	0	0	0	0	0	0	0.697363893694984	0.274687663194849	0.279746283824163	0.607218572769936	0.279255731116901	0	0.28076876690518	0	0.517587462674905	0
NQO1_33055	1.83109308119146	2.87081796892273	1.42001357282913	2.32471860042452	2.71941260089479	2.67746573812352	3.46500105781471	2.8059158637786	2.58527914077361	2.40248342324749	2.4912408216295	2.73582744933522	2.92877448460858	2.62470199691887	3.25892598721245	1.9555052818722	1.37869367598936	2.78396202263813	1.9739749958824	3.18280460535112	2.71239912713157	2.85107776019474	2.31756775569372	2.84909049112819	2.63997186968952	3.11910242478581	1.22453984243212	2.51766003881373	3.19891354581568	2.94282780284509	3.28469293888516
CTSD_8403	7.58753977811851	8.15884886589028	7.85966820511678	7.80990627233221	8.30110559632533	7.67362868822164	8.21718168419543	7.96237969822928	7.49356615807933	7.02864034652767	7.85239477720845	8.43152785982413	8.22718606548102	8.05557114482256	8.11692857665573	6.6150479479664	7.81846580320779	7.76353377320879	6.91092425074135	7.60087105452718	8.20853664979211	7.2124213706345	7.23399376736113	6.98177371128244	6.69447105457724	8.31839502904779	6.50886451474536	6.67814874078943	8.23941084100577	7.50639374623861	7.34589037360103
KHK_8958	11.3634691263709	10.7401313211381	11.3086842285875	10.9900387224877	11.025551529433	11.2555158119256	10.9936230803006	11.144444834648	11.2719887302065	11.7096200218679	10.9489067948942	10.8533901935244	10.9354081839715	10.8740804333127	10.6230066285378	11.6391374869101	11.096125944947	11.1240031993967	11.3902921667729	11.103925368095	10.9674104914861	11.6446312766084	11.4335327906924	11.315282188967	11.5371625059014	10.6281625122777	11.5979237442944	11.644630103857	10.9116615539302	11.3133515669333	11.7291025775232
PNP_9516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPC1_9351	5.24169314715159	5.18439405577324	5.42280509014626	5.23495864813687	5.50110041174175	5.33354072111868	5.64020815209183	5.43465487787506	5.18689649616324	4.95465579039396	5.39540203258664	5.45601966252779	5.81563650076203	5.65885521356045	5.81368610449376	4.76793578392999	5.26653925672212	5.51713480667239	4.94644991269991	5.45377259302412	5.69079285535133	5.10248751049184	5.3815616021217	5.12139081427478	4.95841916661298	5.70753798216578	4.54791564170358	4.73152027547704	5.72713100081418	5.27655031306364	5.26829978689704
NEUROD1_33308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279255731116901	0	0	0	0	0
GAA_8675	8.22283753178013	8.14925396763084	8.07520888805727	8.07799815406648	8.04843878088199	7.91396863538287	8.01546358398515	8.06118289704039	7.91824769211236	7.77901915911005	8.08667177510989	8.4159764237221	8.45769090500242	8.06951432851026	8.04694753260913	7.53445416404342	8.24862908232462	7.89656436175449	7.81044577443607	7.9007268613442	8.28039564634749	8.18820883486618	8.50714700954249	7.6546399322087	7.39403889930302	8.20393755318056	7.32415692774993	7.3042331006255	8.29023633543155	7.89959372061966	7.74490813828413
TRIM13_10080	5.60229114459068	5.6870153722375	5.95164180598538	5.63485395436738	5.48833382122892	5.78065433132111	5.33987438839068	5.61306508885394	5.76413862101435	6.2438692251412	5.53512272339004	5.48436533301349	5.08205197967676	5.37431936573232	5.5282448777218	6.33239538395907	5.66785778290325	5.67001931136583	6.50279227498753	6.00066514478192	5.38812836305379	5.95212014785289	6.25745530646586	6.09601157103504	6.16285722296274	5.20474853937202	6.52988836273588	6.18075271106808	5.72109516042235	5.89424273255502	5.5633293535888
GPX2_8745	4.0310769404029	4.06927203430006	4.67692053015684	4.18462506064093	4.52011927829261	4.39555347112638	4.30349492680648	4.51567001364899	4.52914316677679	4.25559093654348	4.30982147912561	4.62844525754843	4.58802457951233	4.18786516815197	4.48133118889724	4.56617525064441	4.97297905782234	4.22204999327849	3.88042088464056	4.66926142682729	4.5091952880872	4.26542311575448	4.60171254164279	4.85955017593589	5.12993283108224	5.20474853937202	5.16688155768671	5.60569990266314	6.14739658929041	6.01949689796509	6.99900962194701
IGF1_8876	1.83109308119146	0	1.08219402987627	0	0	2.27953741613641	1.22589572069811	1.63113101420433	1.41527498583315	1.2803872284027	1.01952215854844	0	1.38047865455456	1.1965392504668	1.22251475913933	0.88488918194807	1.50026484984348	1.18895296638044	0	0.683519516360943	0.736815072339158	1.41003594916113	1.03468113288645	0.279746283824163	1.62913651594468	1.99637471906399	1.22453984243212	0.515696433893829	0.528377713143998	0.720137467750151	0.512576327049415
HNF4A_32734	9.43821828886997	9.55789230693782	9.41827540959928	9.39671932515369	9.37794899576852	9.39273437006613	9.18020805991831	9.67885835036543	9.46985166186215	9.42003305583691	9.43175962164867	9.68969018609772	9.60049863624102	9.30594920887835	9.10437559955998	9.23345872540585	9.55461018804816	9.44712127664897	9.03772765388304	9.12923895633456	9.47107361903445	9.17336235910516	9.47784057931228	9.09617339468269	9.37001358756776	9.54619228034654	9.08589801254429	9.13980980578239	9.45134572557964	9.34396172337106	9.43924431002312
LOC100911750_32851	6.32732864700648	6.84129838208662	6.45264728818931	6.62863898284153	6.92480055251044	6.19924405200396	6.67376801269115	6.42292674301444	6.12449582480927	5.75153177032776	6.64077936178531	6.79675006011934	6.62960189873643	6.71420883275208	6.5916006342572	5.31380173780896	6.46112862316748	6.22343490182553	5.47178127826031	6.18019274136444	6.49326094562911	5.86249120677674	6.18028048885658	5.75096549386772	5.27347876664799	6.48935927202571	5.11217161972176	4.91736112695806	6.31305338166763	5.81351427916635	5.84073024343386
PRL_32948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.734186871793522	0	0
FASN_8611	7.06629812420509	7.24720280869744	7.083522402615	6.71769963449275	6.70517413611949	7.28877812483274	7.0247419079587	8.35059027312111	7.49356615807933	7.56707002264735	6.87344612433275	6.908180555212	6.70360409536221	6.69933998174819	7.09019887260916	7.51988679160855	7.18020287408738	7.02532888874629	7.53238575080785	7.39463959861264	7.2123252285269	7.41339961575511	7.44492181246477	7.76803283940804	7.90783414618117	11.5158898144235	7.62456758366679	8.21770033598506	7.19276291720156	7.63254737097629	7.19655160206386
JAK2_8935	7.5682239552011	7.24119366340456	7.71757385789655	7.68696630056734	7.25381203860726	7.79629776097906	7.46825195050621	7.74987281403381	7.53953672830568	7.69528638104463	7.32239814107885	7.56988579208374	7.32870549944701	7.48607989570959	7.52265433619066	7.66536571708141	7.52452807968008	7.40018980789446	7.49481583625953	7.46561027167986	7.36400383117891	7.67414505442492	7.66364588990904	7.2198955830769	7.58897647486864	7.64264684995404	7.51020814851928	7.73504225741626	7.78676817753687	7.9720528991737	7.74490813828413
F12_8587	0.596088932126379	1.17821079284832	1.42001357282913	1.10139661016701	0.846398300211284	0.824600464863556	0.739418796672302	0.677442493733487	1.17013610253216	0.56203206387089	0.752604397308777	0.725295778559392	0.486340425244839	0.718917135915547	0.817228523763915	0.420777845702893	1.24592750075557	1.18895296638044	0.63142276266809	0.265458106268268	0.736815072339158	1.16548003615336	0.505346584463879	1.32069816460335	0.607218572769936	0.890854932259896	0.876177553748429	1.65462829894555	0.914268198610214	0.897719560247663	1.74255611806755
FXYD1_33322	1.34189429833505	1.17821079284832	1.69354585523265	1.44277607045003	0.846398300211284	1.54972399843696	0.739418796672302	1.48434766805499	0.502612103777465	0.965466207938866	1.34532318392567	1.20569221402047	1.26489905376517	1.44494427174216	1.87462481877398	0.225675415531947	1.37869367598936	1.34246751046031	0.792541025801392	1.59463296718266	0.917360753675315	0.697363893694984	1.30341553057255	0.279746283824163	0.335322896004644	2.27626910247501	1.00187916819631	0.515696433893829	1.21842117762495	1.05581919971399	0.512576327049415
RBP3_32447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279255731116901	0	0	0	0	0
INHA_33038	2.02491487569521	1.53328390945932	1.08219402987627	1.44277607045003	1.582563926452	1.34601454438295	2.32683033547974	1.32092090483233	1.80762633207146	1.53873127241221	1.61093377938415	2.23317965248139	1.85030516328814	2.8568156454601	2.08357958111449	1.23547981006853	2.14707041868702	2.02562890245205	1.6764333900251	2.01087472969277	1.87419543018485	1.16548003615336	2.19075602903124	1.19149204902782	1.20682997128291	1.18992697164167	0.876177553748429	0.894812527981857	1.77933763594544	1.32795038981047	0.890011579764077
SLC17A2_33216	2.34848876301133	2.43838824800797	2.94551802562448	1.71863386650304	2.19881773617432	3.12274643045303	2.50754651279966	2.60740558829571	2.93892986077078	2.74763801908597	2.40059188701936	2.09295083259476	2.13997305896161	2.81328471197128	2.90248877681484	3.41298465185352	2.5362977244549	3.15950127316865	4.09648929032225	3.18280460535112	3.16959048716365	2.62748853867887	1.97682193749421	3.08565375722637	2.86390557685212	1.91700873748465	3.0032869397872	3.4721728095263	2.43910828529041	2.57602195490274	3.28469293888516
CIRBP_8321	6.64011952747955	7.34009347552025	6.63398780768303	6.74106416045671	7.42771017545043	6.63384056714294	7.24448946288408	7.04709295988144	6.45433211471831	6.37385213231573	7.39463518553736	7.8308265122529	7.65709909164528	7.38377478802778	7.16488012714865	5.36804346407699	7.18247528578657	7.20876431983675	5.65062795213967	6.53474677822721	7.24649867016001	6.33193834929938	6.78764385943792	6.32119079997917	5.62664514879776	7.26599151646374	5.51674333294361	5.52048483307801	6.97925621404561	6.61619371930662	6.52144091117357
PPARG_9538	2.9356427371771	2.59737341055296	1.92339026510197	2.62182999786827	2.19881773617432	2.98903007947524	3.70609467328784	2.92454141572872	2.68214479177757	2.40248342324749	3.20445050569563	2.99419745639864	2.48805186384169	3.16457217111925	3.78280678883772	1.82369569142444	2.5362977244549	2.72932169392561	2.22051968067964	2.90005828481826	2.9794934937904	2.97028881570498	2.68997810653251	2.40043612657571	2.69929728477911	4.5760290434363	1.81003869936254	1.83919562646678	2.3163652878162	2.85949458870295	2.14168259009391
LOC679346_9130	4.70426567219566	4.4899482668514	5.03745801847839	4.43437563041742	4.663299110371	4.86508364847544	5.13523357396655	4.57128121475793	5.23558633528503	5.3911442640083	4.5606808847094	3.81401620041725	4.22025418371884	4.60015444430816	4.87701605473914	5.45970822119618	4.4313319289419	4.91557284067788	5.69207809378423	5.10998454058256	4.87955999675642	5.42819215971981	5.29172337319585	5.68048252513564	5.63426550061569	4.53674550007169	5.45213048921707	5.68012861131895	4.46005810984921	4.79476302978174	5.25224186793659
CCNC_32560	8.54873548786018	8.64874647415637	8.49933921222615	8.72896704959092	8.87476580982838	8.60587367585812	8.94764950912374	8.51441951142705	8.36195710786254	8.21108655914378	8.70461748848991	8.75098033043976	8.93864829447842	9.01192526151519	8.8052664768341	8.12340544081179	8.79832715336001	8.67964603765328	8.2656589162412	8.83207282187095	8.59912427642987	8.54499979785293	8.53677948103732	8.4118856451368	8.15431603516336	8.63205994911473	7.91163239290319	7.96703480876734	8.4942361039615	8.49812247102184	8.53056945883894
LOC100911946_9096	6.18241093709488	6.40916704050897	6.44341637768463	6.66166428579824	6.27070886342107	6.65607103828196	6.53483866889423	5.78755891416344	6.15856353348354	6.19780204801824	6.58783888869984	6.25848200453303	6.35011274619689	6.63828306361775	7.10225070689016	6.20242230099153	6.34420754926015	6.17825391173767	6.00327777275415	5.39264670969764	5.86587872936089	6.74528038973088	6.57560688744179	6.39274282104942	5.87840179820621	6.29115879887495	5.89040520685902	6.32690978962421	6.33693158429144	6.45521912095288	6.31276629816171
SPAG7_9922	6.45900904386306	6.82532007695005	6.6660864498681	6.78668779361402	7.06036188164036	6.24396066729931	6.99476176066039	6.53904826692557	6.35499203082941	5.7893010409657	6.8197954613059	7.13520153465133	6.98958083057344	7.13688536559456	7.01781625069048	5.403103781118	6.6338070903635	6.75826708573409	5.4110179229432	6.28108089758394	6.73207731867473	6.11622565288675	6.22950048718286	5.56132541155434	5.32147009216839	6.76622638526272	5.0840184368831	5.17927608989519	6.63857108519469	6.11241602885058	5.97887391055223
ATF6B_32767	4.4238822904771	5.28128230487112	4.28056168013799	3.93737147080872	4.72989045893577	4.59283583144329	4.61073605164031	4.45782894014475	4.10888239258401	3.74254821354406	4.78331124410876	5.09159280453687	4.99404955966394	4.81402422493376	4.97639632209565	2.89420332262696	4.3201466415414	4.45876942494712	2.88870867590524	4.04922654049664	4.12434098937193	3.70226128861167	4.08233166055684	2.84909049112819	3.05770553953474	4.78044205299792	2.46250534797845	2.14973834479245	4.57160287280268	4.04755024237334	3.1867088466114
CENPT_32437	1.6071302099674	0.706181100030131	0.640275492489395	0.653345777336004	0.484399355030741	1.54972399843696	1.22589572069811	0.378124325671943	0.502612103777465	0.965466207938866	0.752604397308777	0.284213854635686	0.849417809238971	0.896280788125257	0.965339017197076	0.225675415531947	0.753480374934564	0.822055710783759	0.242487443454294	0.854451081232043	0.736815072339158	0.271640487426214	0.704160600942322	0	0	0	0.415977389338475	0	0.734186871793522	0	0
PAPD7_9422	6.81418710316036	6.60905171755633	6.60943629017153	6.66166428579824	6.87662696310894	6.77764688519178	7.06857540008414	6.76254454466483	6.80019779928223	6.93064501567184	6.8088216872552	6.92895434144571	6.53298147108325	6.99310969316059	7.12408760464445	6.75506272888243	6.84075647680081	6.97631240303615	6.78009001347465	7.01436892450752	6.82264032498851	7.12946436567448	6.94080553778702	6.82723727621842	7.15275401115887	6.72604387862208	6.55061023349111	7.13593846841391	7.28566488492386	7.09968411231977	6.94258854724272
PIK3C2B_9480	1.83109308119146	1.81799936808243	0	1.10139661016701	1.13554135061011	1.54972399843696	2.12019121799477	1.63113101420433	1.62474760541541	0.965466207938866	1.43939919859797	2.58692559800642	1.76779082090458	2.22044187225889	2.14700713382674	0.746139216996242	1.90435677760631	1.60776612735677	0.93745981577899	1.59463296718266	0.736815072339158	1.16548003615336	1.72554649575652	0.513958338755685	0.335322896004644	2.96978541446321	0.586215551445097	0.28076876690518	1.77933763594544	1.32795038981047	0.890011579764077
CD320_8242	4.16053563018509	4.64363869164618	4.19514516596261	4.71169896696091	4.95071320051768	4.61570215621812	5.07919262196865	4.37691335016387	4.14331640908379	3.79299845540004	4.76525936505786	5.01593898585481	4.93855051100569	4.72286026453689	4.79028327753823	3.66486897577681	4.38472624047921	4.6176304809873	3.44409119115251	4.24637561340483	4.55081390741359	3.85466221534273	3.89164495713622	3.57447091107142	3.81588153322185	4.50994934049862	2.84453465456023	3.29403614075072	4.46005810984921	3.8673152058422	3.43452101132567
ABCB11_33142	2.02491487569521	1.81799936808243	0.640275492489395	1.44277607045003	2.31904932685855	0.824600464863556	1.87892638796947	1.48434766805499	2.11576950301242	2.64150427082873	1.76422324460019	1.33584085902691	2.8507486357283	2.34794687816253	2.01723470923419	2.38766964745542	2.64575259294589	2.19649443431874	1.06914110426763	2.39021948516906	2.0392435799116	3.79130808117575	2.19075602903124	2.40043612657571	2.81109579126844	3.34815482459317	2.11836723249071	4.40566253934593	4.41590032932951	4.20774864116184	4.19196667159449
FSTL1_32837	5.66182002498372	7.50965384063329	6.21296041915797	6.58626498693026	6.97599729800347	6.81764184048389	6.04312143866238	6.91719808071401	6.20004713571206	6.46224116481937	5.81944745356562	5.7927676220794	7.14884998130179	6.13167668724186	5.75382483965418	4.8120837719893	5.84470502530627	5.91614389992328	5.99502112388409	5.79032252472862	5.75748358235088	5.07614848812032	5.21233320564208	5.36556999346418	5.0178849759078	5.34021336099114	5.5114680900109	5.44422737087888	5.04732970043447	5.06034790169329	5.46225343817555
IDE_8862	9.21422096981875	9.08094190218991	9.08297218541126	9.15576601027077	9.23815145928989	9.27107919783194	9.16177602919791	9.22160150239773	9.29519153146849	9.14695171591216	9.0615402441022	9.32359358483243	9.16960369361934	9.20797770105179	9.10337658944129	9.02840609338305	9.19540383622092	9.29022530591484	9.14702871012066	9.17986592564005	9.14286580615824	9.14354843493716	9.21461672955363	8.90784688300175	9.04863046866959	9.22433448442114	8.67381275226077	8.66982877733827	9.13516253325565	9.06354249930411	9.0061700471885
LOC681410_33126	0	0	0	0	0	0	0	0	0	0	0	0.284213854635686	0	0	0	0	0	0	0.242487443454294	0	0	0	0	0	0	0.279255731116901	0.22292957634635	0.28076876690518	0	0.281881793493449	0.278933638777406
MARCKSL1_32320	4.38907879612266	4.74903383086871	4.36120244303991	4.22936923817992	4.15040842699848	4.31401418902436	4.79598119255865	4.15222067510346	4.30414147183931	3.84174392741126	4.35879714633208	4.77332799252258	4.51401699843715	4.93065254714746	4.99375234255674	3.01999207441076	4.33656456856795	4.24170376509931	2.81557773036104	3.69142725749837	4.0871086472455	3.83385177009881	3.52188092386798	2.80559755764254	3.41703032341448	4.25952377954113	2.22534430198836	2.7656908258886	4.13639576896295	3.63648799843837	3.15251066347292
GUSB_32941	0	0	0	0	0	0	0	0	0	0	0	0	0.263567408350574	0	0	0	0	0	0	0.48957925266521	0	0	0	0	0	0	0	0	0	0	0
IL4_8895	0	0.706181100030131	0	0.653345777336004	0.484399355030741	0	0.739418796672302	0	0	0	0.227997188913112	0	0	0.718917135915547	0	0	0.297036779379115	0	0	0	0	0.271640487426214	0.274687663194849	0	0	0.513124153447851	0.22292957634635	0	0	0	0
CTSS_8404	8.92179928623188	8.62355926251253	8.70064668731791	8.85031327550105	8.73585217130114	8.94522841980335	9.33628565465314	8.90821753558435	8.83590324021318	8.28345134571947	9.1003082628971	8.93616950700345	8.65280257734042	9.00770710629806	9.21719048791815	8.19267197060696	8.96533736849653	8.85895617219212	8.36350828949736	8.97097385898419	9.01921511954832	8.77868539932844	8.44945758020978	8.87337415940233	8.11944790139234	8.64212072009499	8.50026644341299	7.9445635304511	8.66430642723422	8.63440175389737	8.12153544544536
F3_32469	10.2822116709245	9.6274995850071	10.5146413105491	9.86390545873874	9.34114592999219	10.2311033281781	8.99574420492267	10.0664289999063	10.6803728901433	10.7302166300596	9.51513864189008	9.13700073605891	10.1327328343213	9.3069304190655	9.25771382743145	10.6210186147022	10.0769203018623	9.59340414479505	10.7499005425918	10.0637719345214	9.51641854435639	9.72253952887095	9.80959973665293	11.159757151707	10.4959085259101	9.79780144630008	11.0284320651155	10.8458645892505	10.1170270498257	10.6787754833367	9.67884088428864
GPC1_8742	0.596088932126379	0.706181100030131	0	1.10139661016701	0.484399355030741	0.470429880777246	0	0	0	0	0.424831599371384	1.06262779346511	0.486340425244839	0.51665137283502	0.652154549109089	0	0.543235139095618	0.596409368603502	0.63142276266809	0.683519516360943	0	0.500148829666127	1.03468113288645	0	0.335322896004644	0.890854932259896	0.415977389338475	0	0	0	0
CD97_8254	5.05448496541592	5.32739081432219	5.01270715465796	4.97080809136623	5.20595140526955	5.02736749463027	5.36352812081931	5.2424912293212	4.85419617343421	4.76548684708183	5.16008131016672	5.59898268261701	5.50137532206543	5.87539975026645	5.62051684859987	4.75894172291995	5.12248672483444	5.6916162302503	5.06950688944508	5.06715876299231	5.13804838059554	4.78235643032361	4.7326666432052	4.49902425979176	4.3103039331306	6.24721735787418	3.68528761597784	3.86146412707096	5.35856267101297	4.89232765366705	4.64976752045415
PARP14_9427	5.63236260014193	5.57680941223391	5.80078144170276	5.49526298189902	5.48833382122892	5.74997796131496	5.99849552308798	5.58632087513368	5.52393365685131	4.97664875040864	5.34767389707776	5.88602134400888	5.62371660583384	5.70126475425181	5.6591013654955	4.92896113511548	6.02772341657701	5.47624089145067	4.83984005378329	5.59914378040388	6.01705654810266	5.17873671632029	5.19591712624212	4.92198123347531	4.6778474224964	5.45704592680533	4.37280818978829	4.40566253934593	5.95508696507523	5.34707947150225	4.80092662884866
IPO13_8908	5.33607658033407	5.45748346833746	4.90922546674101	4.97080809136623	5.05828473483606	4.39555347112638	5.05033409113263	5.18423365798088	4.58030850086552	4.35967829962912	4.84477126715755	5.46315846289471	4.98494671730616	5.24922709653874	5.43602820027838	4.19149194552346	4.82955511767536	4.52442744777814	4.46261017428114	4.6806706941464	5.60778351033709	4.59718132372189	4.34307793114308	4.14490675141217	4.10625658226676	4.90906921895511	3.98841207432881	4.11503297649661	5.28682029298695	4.49684364822305	4.46704970113916
YWHAZ_10194	11.3640292924645	11.1294293856374	11.292067515574	10.8185254934505	11.5147599659167	11.2796549369417	11.4626485706418	11.3468837938109	11.2580622852729	10.8843178825375	10.7595752651013	11.6160640491132	11.5265599054999	11.5577289068782	11.6369465164252	10.6624535888016	10.8137791211879	11.3829252165558	10.267290188133	11.1882773020843	11.4879660745218	10.9041653949999	10.9665096858962	10.7143415423486	9.94719217791821	11.2146373636381	10.219083494183	10.3184829463011	11.4337418142664	10.6812422344449	10.2065297324113
KLRA17_33064	3.48957660299071	1.81799936808243	3.14090536184637	2.4809092828411	3.28955008390664	3.12274643045303	3.77826740149013	3.97112061663264	1.62474760541541	2.26627014688841	3.6795752483002	3.59753978799049	3.38139977806486	4.10002341658897	2.2077631582925	2.79209724842262	3.40626027837008	1.72411324985572	1.59136206423702	3.18280460535112	3.36889389935981	2.36277694290841	2.19075602903124	2.14525418502561	1.62913651594468	2.51058486225715	2.37226351744202	0.717671983610582	1.58032831897434	2.22288315349163	1.047181508214
LOC100909655_33228	2.9356427371771	3.55276513002709	2.83691268367888	3.34553604389157	3.60550525167728	3.77844350014888	3.84700095952403	3.52202899627219	3.96228753945311	4.0634561889594	3.5590142185806	3.31144602305015	3.98484570891544	3.84293396768534	3.78280678883772	4.16450113907992	3.76277471481367	3.86459677813131	4.2291243098459	4.19955612104046	3.74858989698064	4.24979698893412	4.15206760574417	4.12734979829432	4.45501680732229	3.78807169872875	4.00352143489004	3.92405960444091	3.45310858236416	3.77936481607953	3.46270599566556
TM9SF3_10033	5.28019060049446	5.82197087441852	4.93580003054732	4.83263446233032	5.3256138830886	5.43987069053353	5.65944600109013	5.33107057989603	5.58783706655886	5.01965371984647	5.34159530941364	5.54617735294982	5.56384240106517	5.58958580295046	5.70724037402841	5.08823863570528	5.45126461246649	5.40829950135427	4.89412951883587	5.27714062075235	5.49148512635678	5.34973709640862	5.25257431642319	4.83812467416484	5.14067347159081	5.05523328693537	4.73153479206527	4.83287908425187	5.38933776205361	5.19391540230579	4.82283780804428
SMAD3_9891	4.70426567219566	4.1739232424387	4.19514516596261	4.67981192840066	4.85450590205887	4.39555347112638	4.92875582610406	4.64224434800152	3.96228753945311	3.79299845540004	4.85334137516281	5.00619709776632	4.8000932353675	5.14773249611655	4.78031637913997	3.77603464906566	4.67028280927936	5.16239230838214	3.5605692053291	4.75810484352086	4.49505126856443	4.11829316548367	4.51173017649141	3.97862715093133	4.17055676913851	4.83543687126318	3.25128850843364	3.44396925608827	4.77173944223472	4.5902681103073	3.76389670005643
LOC102551815_32699	8.23513774883973	8.47785179184734	8.13949641106545	8.40983389947704	8.37752174497059	8.43801607971206	8.57216311324841	8.40644331263448	8.28886035645505	8.02046074681977	8.34168213682307	8.34915093101942	8.37909372112412	8.63989354175043	8.80710841199548	7.89617314111916	8.34001768649609	8.47276649425815	8.24839605411582	8.51029661172722	8.52710169205078	8.20552553848054	8.16000250857013	8.23567846081163	8.08649636990686	8.54647345564375	7.70879426191141	7.92684063011307	8.46112112887686	8.22083478120804	7.94547725365091
SLAMF9_32467	3.48957660299071	2.59737341055296	3.31295963299298	2.62182999786827	2.43002727451772	3.73733113222472	2.812606686105	3.55917828094514	4.07360637268572	2.74763801908597	3.30783806921085	2.95422273859192	3.14033586963217	3.86442083454439	2.90248877681484	4.25683912188183	3.71334059524758	3.35262859281073	4.0007673777365	3.15034670025702	3.70009233637954	3.81273674151298	2.98571194846494	3.6985470831397	3.14564365298093	2.07160132235041	4.3134220156648	3.01610191105539	2.754884004353	2.90176280068585	2.07020597158536
CDC45_8259	0	0	0	1.44277607045003	0.484399355030741	0.470429880777246	0	0.925204326954209	0	0	0.227997188913112	0.284213854635686	0.263567408350574	0.718917135915547	1.22251475913933	0.225675415531947	1.09969345391575	0.32880710866087	0.242487443454294	0.265458106268268	0.530398932071891	0.697363893694984	0.274687663194849	0	0.607218572769936	0.513124153447851	0.22292957634635	0	0.734186871793522	0.720137467750151	0.278933638777406
