ID	S1P4_C05	S1P4_H04	S1P4_B05	S1P4_A05	S1P4_G05	S1P4_D05	S1P4_E05	S1P4_F05	S1P4_C06	S1P4_B06	S1P4_H05	S1P4_D06	S1P4_E06	S1P4_F06	S1P4_G06	S1P4_H06	S1P4_A07	S1P4_B07	S1P4_C07	S1P4_D07	S1P4_F07	S1P4_G07	S1P4_E07	S1P4_A08	S1P4_H07	S1P4_C08	S1P4_B08	S1P4_E08	S1P4_G08	S1P4_F08	S1P4_D08	S1P4_A09	S1P4_H08	S1P4_B09	S1P4_C09
CTNNAL1_8399	6.94583034562456	8.38424922161264	8.47548915569471	8.53682085097791	7.85850240269956	8.01841854208927	7.16976575005654	7.49754302600131	7.50771087617936	8.28199386629611	7.58966361455284	8.31088069564384	8.76484273786993	8.20613243654133	6.73587375569405	8.22990811277852	8.702567128613	8.25074924579569	7.60242875975212	7.12119826182083	7.99625424692988	7.77145551441121	8.03859413099677	7.69695536156385	8.19201857035622	7.44959344309553	8.57289695745896	7.83977572330384	7.43338825058209	7.45353899241092	7.62746443055085	9.41367436260349	8.35934107324103	7.55015903909525	8.48183789837515
FANCD2_32782	3.69124530239199	5.01505740638124	4.56687654718534	4.73614043720282	4.51930953599059	4.27960636089478	4.1641708744265	4.71482943068951	4.55016715258786	4.533669122109	5.22740890998879	4.06956059181022	4.35204556105069	4.35117277231156	3.25136075383915	3.87848880123138	4.18647723176572	4.11602289465362	4.42093865977822	4.44007271253122	3.78410965508002	4.40720533453201	4.1911868355434	5.10670659675368	4.56742092952907	4.21404351067059	4.98987771548725	5.08565095772814	5.47396778091852	4.79631873644646	4.01202180199289	5.18549119051264	4.65012492802746	5.06496014991048	4.5384809453036
CD40_8247	2.9515746082301	4.23848799349452	2.9300044511155	3.83470871697843	3.44010769105919	3.81237375622369	3.74351185396191	2.50874788885556	3.51496397040374	3.74157627265414	3.59932206389698	2.88583458270903	4.07815292000508	3.88392755222579	3.10025024443451	4.1470275122238	4.06813164606957	4.00294544411506	3.68450719203957	2.85040519252451	4.04004458222246	2.95219884773678	3.19297132702493	3.07113104912373	3.62702039183076	2.59916534598331	3.87561697412226	3.19499381023607	3.1643070409641	2.82848571437564	3.78076389946226	4.14667111431826	4.00612212599175	2.435634282813	4.00487395610807
SERPINB9_32899	1.02594786640562	1.8170842189282	1.84846059084396	2.37893480007006	1.82492100042873	3.11698974114033	1.14350307704892	0.444525115052407	2.04596721078562	1.84411578921087	2.28660981328469	2.36052397423126	1.46760698345706	1.64034602339911	2.10914584283304	1.00215829562323	1.951569494364	1.20613759906444	1.57347335468161	2.20904266704689	1.12993374149327	2.22526549556992	2.29559489998887	2.42968157772169	2.25851658907584	1.87911152691058	1.71357416284391	2.09190343782007	1.55135078420347	1.01236387713859	2.71713156709689	2.67962346743688	2.72174468769467	1.58715140399023	2.44567788726963
CD36_8243	4.95664251711198	4.86696379367106	5.49887865214118	5.6142929909172	4.28064840964128	5.43351589567184	4.08928413933492	4.35662056928192	4.10174123444445	5.06707985124058	3.85274649116695	5.96941682057719	3.98470537020064	5.07979587391345	4.35139281061842	5.01913049865499	5.41228322043834	4.03205650359551	4.39858336760123	3.74674894327676	5.12399208852516	5.1167135087239	5.313602949581	5.34922157129754	4.74760833805664	5.96820930529265	5.00019108536742	4.76047713683779	4.39459891373974	4.66750200418883	3.86203898307689	5.22394767573444	5.5631706737814	4.62373524756714	5.23300390410477
TFAP2A_10004	0	0.506514470915293	0.773495528193669	0.734134065433552	0	0	0	0	0	0.364924531065116	0.331826135798094	0.460439335598868	0	0	0.559227177098182	0.416117050696163	0	0.725606477407923	0	0	0.375313869054179	1.65274598285427	0	0.349630310819152	0.395519146802574	0.673754304813659	0.934999047737299	1.39591324453751	0	0	0	1.30719852138001	0.896102012533608	1.13929469154901	0.752131424659572
VPS28_10158	8.39779575933135	9.05249596799372	8.7771034628819	8.85263335520052	8.71839680397897	8.72246291993006	8.74498664252453	8.43758446094775	8.3961753225467	8.97756422052931	8.81689899330202	8.63803954923989	8.95956050478589	8.90867014911142	7.51425012252477	9.03772814941352	9.01998855602723	8.88936168839895	8.79227069934253	8.46781058279758	8.79444344681986	8.59724481203837	8.87296566126236	8.28277783098238	8.93725683649639	8.64526863756078	9.09297345721307	8.69727199919653	8.78465805970813	8.61202423492683	8.85729124236198	9.18790475837702	9.03540959853644	8.56169412803284	8.95938415056374
ECI1_8520	9.01567697689163	8.9635236087803	8.42178689016136	8.26335886400534	9.07960026195487	8.74457650023162	8.58384113555733	8.52639183534898	8.74907538364063	8.15809615352706	8.79438726090733	8.56973583645081	8.91592828966373	8.51530411048603	9.56803398120692	8.72995347428565	8.09893915061415	8.56520976359589	8.30771654344795	8.6480274760118	8.43816676385632	8.86705976784977	8.55080431036994	8.63097881491548	8.37173559111025	8.97033313407522	8.15046651163424	8.66284027097382	8.83050756668602	8.70521574286548	9.12763491509032	8.26084834240656	8.35270643649915	8.61871947708963	8.85558702483116
STMN1_32298	11.95605871791	12.0461761937571	11.1290579007704	11.808963016444	11.9122946344661	11.3340440103048	12.0801924287431	11.6511938403947	11.8104029337857	11.8213057307952	12.3272645772295	11.3717872981985	12.0499411723875	12.0492639197872	12.4497201418183	12.1890844956131	11.2653002833634	12.2439711563521	11.9830882045106	12.5716941229476	12.1694198125622	11.4252224432212	11.5219273672723	11.759490571171	11.5838737143712	11.6562823025972	11.6208145905259	11.7312539487815	12.3052644221603	12.1082072000057	12.4020948603733	11.4277453151632	11.4211744473179	11.6756180451231	11.5454016677396
PPARG_9539	0	0	0	0	0	0	0.381052941333165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8660788619238	0	0	0	0	0	0	0	0	0	0	0
BRCA1_8158	2.36322358416256	2.12595221108713	2.88453123673874	1.77924380586104	2.74877703605245	2.38451036422863	2.0082429690376	2.97387862559294	2.50950594338783	2.48672162450454	2.94930009009067	2.81051966519143	2.06285736303296	2.65386596010546	1.27526878149072	2.74063277785874	2.64568092116975	2.6389461443252	2.1022123612465	1.84331876724699	2.6663455365741	2.22526549556992	1.85054981071281	2.19062839757482	2.25851658907584	1.13121909816496	2.64232355609543	2.84797547346367	2.65764328041232	1.01236387713859	1.76109821652108	2.30225505393022	2.51996201394369	1.76785230528185	2.83966013505833
KIF14_8959	0	0	0	1.46939807098913	0	0	0	0	0	0	0	0	0	0	0.559227177098182	0	0	0	0	0.601857253772702	0	1.50486681724206	0	0	0	0	0	0.724755311411849	0	0	1.37464464230387	0	0.281262305996391	0.849456544347028	0
ITGAX_32980	2.74408195561976	3.32814684044851	2.32767881903012	2.9324368513916	2.99872069842273	2.15513100452584	2.46842161835686	2.97387862559294	1.85116611204356	2.87418981216404	3.08738800207494	2.81051966519143	3.13237318788347	3.01042534069663	3.4519460938272	3.00377490104865	1.54199414992944	2.6389461443252	2.64843713829163	1.35219763087119	1.75573097763243	3.25961326707541	2.0901657756515	2.3543141934845	2.86953988814374	2.19260851482603	2.64232355609543	2.71089407329435	2.20803783598195	1.23651394864817	0.845205127092385	3.1875033099713	3.82076320262374	2.435634282813	3.80748963418417
ALDOA_32991	10.6916505508151	11.1138482285709	11.1923851423782	11.3607528233118	10.8320756610588	11.1136378983697	10.6363168252047	10.6918547893195	10.5711985459226	11.0240818910841	10.7651870380356	11.1617472824759	10.9878080534148	11.0576284725902	11.2323030103889	11.2609134539077	11.1501636988289	11.1099306697774	10.8978732321507	10.7664635797484	10.8507495351588	11.0128215542795	10.8819083844248	10.8033937193436	10.7863252219341	10.9978719433849	11.2177851826246	10.8011303755867	10.8872359311504	10.8187540114327	10.94689198121	11.4368547518405	11.2884153700718	10.8130484130727	11.2189631368905
CTNNB1_8400	7.74468010121702	8.67519894985741	7.94932517610114	8.28295228271461	8.2774143512747	8.25247621457096	8.12468286880072	7.87110126851311	8.1428985390763	8.36115618514889	8.71404244887949	8.09379041606917	8.77301778190835	8.70536685515576	7.93570749227311	8.9516980674047	8.38748872299637	8.77239732268221	8.24957472896621	8.39202497025691	8.40945833946395	8.11854157665147	8.26326533766636	7.90107907845842	8.24996773189799	7.78162536312178	8.13182657828664	7.98434869218821	8.08645860187555	8.17935513989951	7.63326409009594	8.31529317727579	8.45182116635638	7.97710990973925	8.51189733040092
PAQR9_9424	10.7392197040782	8.19429404558153	10.7178350743264	9.98018174454441	9.58256269471967	10.4388016170958	8.91814853427902	10.7028288372908	10.204937914662	8.25777965770993	8.00718448862847	10.8191728485263	7.65770029030207	8.51669488301546	9.85145535147281	8.40518006106563	10.3319794278889	8.11108639442743	8.60116149193993	8.05553499084474	8.37371987927216	10.5060429667175	10.2334309561204	10.8194650564898	10.0734920771779	10.8216702722445	8.92247515864418	10.2093002285184	8.93166679728156	10.1164764307222	9.79105525358609	8.25621714971043	9.41878717927053	10.5356358224202	9.52272640809606
GNGT2_33125	2.74408195561976	3.72222578287543	3.38663902215237	3.66903185087719	2.87915488343479	3.17943866799776	2.5451459083248	2.75997763516688	3.14139203332356	2.98322936073402	2.49950119013737	2.81051966519143	2.48301142076054	2.87817949954826	2.63419283931461	3.27688624879013	3.43280342234717	2.78290349019399	2.85956786729612	2.95041205910017	2.59719010288845	2.95219884773678	2.84602045306116	2.97376767804343	3.20176190235565	2.19260851482603	2.74401220664327	2.97315449152399	2.5428240572034	2.82848571437564	4.14787026698319	3.33534036856952	3.41773070464083	3.51395642415934	2.90701632731797
SLC25A24_9855	3.63218269310561	2.73947813275405	4.86491866767033	3.64373060237506	3.30743817838135	4.4913478221344	1.6397155330448	0.444525115052407	2.75219563617621	3.39202481540388	2.36111921590626	4.48734252038478	3.3478448183116	3.13156013629181	4.17354873806741	3.22624425843	2.89779988987642	3.433484877922	2.85956786729612	2.74294611304991	2.79544165007206	4.29911113164762	2.84602045306116	3.51360373650341	3.29743335094695	3.65612636257106	2.92812354295759	2.7810623042379	2.71179852620627	2.8957588166065	4.5909064489403	3.90773209377469	3.58233247900665	4.0561959409161	3.53683990605102
TMEM38A_33190	4.0482756194975	4.59298095107923	4.94462767761383	4.88392119337469	4.57808640340098	5.19740436350816	4.01029637336378	4.45484926118188	4.30575181865623	4.533669122109	4.52239894254645	5.21304524478645	4.51688403794692	4.44765577565671	3.97065770490306	4.46354920323133	5.3029894855592	4.45385072492425	4.20605454951911	3.36709752310073	3.58418127794562	4.74048432234947	4.47097961521899	4.35548279194139	5.10576599104605	4.01596840985191	4.26587097936779	4.79480225415416	3.95250664676535	3.64713270680827	4.38632840896532	4.63456160252251	4.97045517235425	3.70346962376369	4.30871629451934
CRK_8382	8.71664872698143	8.53090708492744	8.68478334583823	9.13503036630417	8.95854271801495	8.85989427460068	8.29680969101186	8.56539458509951	8.87461832737741	8.29791379522634	8.62895791578529	8.67301047469037	8.63758939288621	8.55103547444727	9.22071073280144	8.68729747172906	8.99452680721017	8.48326443179522	8.45851401468268	8.45083580008607	8.56015405256161	8.69858505297427	8.92707665613356	8.75062251096163	8.86394840583946	8.54077327018922	8.16658120619889	8.83456264329982	8.12314002265527	9.08887076701021	8.94150667203805	8.34067068657205	8.74025573596621	8.72778821355042	8.92628468549102
USP6NL_10141	6.41714686186487	5.63781912192212	6.36775107774029	5.84269969029645	5.6606686369901	6.21535797035882	5.4167145453021	5.91988600427895	5.81475134081688	5.63344894092608	5.39637434886235	6.15592453180949	5.55171045895103	5.56163252638999	4.53937879970076	5.74119820427422	6.16955998635853	4.95723666878007	5.61728753546178	5.44124657370257	5.29751067460417	5.9024477329031	5.74897406999216	5.73076145803038	5.67669469591659	5.8614840661969	5.60425579386934	5.79425460512188	5.09029907961267	5.99385941269672	5.65490091847943	6.15561823343465	6.30237931646577	5.67564316933355	6.50752085429317
ARHGDIB_32723	7.00522601986953	7.675017060936	7.27557714142669	7.41828455503624	7.09514391115043	6.91578162135265	7.07591064897154	6.62636190691227	6.79511876084069	7.61148550279905	7.28212543496451	7.44246212884862	7.50340563256463	7.47985459202373	7.43356982095012	8.15742799632793	7.26862507764619	7.70175566940038	7.15611285593523	7.24943938364163	6.82793500461867	6.90147048710047	6.77466057206893	6.85678745400071	7.11067611756885	7.26651697526831	7.264362557903	6.75963579850866	6.57185989753412	6.69680866719261	8.414110620052	8.09309904389759	7.49088432395272	6.47247990191827	7.76989527290769
LAMA3_8980	4.63429277578118	3.72222578287543	4.34982134275713	4.11801381208852	4.13164664194397	4.09753418630386	4.1641708744265	4.45484926118188	4.10174123444445	3.91675357507099	4.45595475530725	4.36106367519099	4.07815292000508	4.04680913049185	4.47939783206798	4.30177490302398	3.29907592069059	4.34206193172606	3.48676413473328	4.6330113453213	3.78410965508002	3.51289013298862	4.24175133503842	3.5478358089992	4.73056918932826	3.31154406354491	4.19581199666713	3.43153000289326	4.06079782990075	4.05287454388612	5.96190231484822	4.70422419197337	4.00612212599175	4.64700715936521	4.09428373471255
RNASET2_32523	8.08466739783278	6.82939948184768	8.67062061352888	7.61662507223734	7.81843309198397	8.23052268745293	6.68471210922699	7.85993952684922	8.00324161195424	7.10248974710403	6.33361138484291	8.60498855922104	7.05603022515998	7.01237936748417	7.12649334202527	7.06317475397312	7.89677401523086	6.71765589327564	6.68795462799444	6.61182330776912	6.89789923740644	8.34608951179687	7.80215153904199	7.95946643692143	7.78276326254246	8.77638633822111	7.33939106715662	8.01379004516911	7.02648203504837	7.56623363989894	7.56814825896484	8.2398898890444	8.0598489319594	8.30247972155263	8.36842133148631
CCP110_8230	5.60495059680269	5.56277742409953	5.72855032901314	6.01538787377298	5.65157480911191	6.09901460668525	5.79998995115466	5.86734568405576	5.36323838536353	5.78421816461535	5.12421722323222	6.06162791104074	5.05025897903462	5.2765117639274	5.07339604785772	5.80297778698046	6.31523389840915	5.64442368980535	5.54788337246659	5.23857688771982	5.84431351809319	5.84209546292111	6.01917284668244	5.5227584189772	5.95862713851151	5.53096427387456	5.96172889557026	5.8277945727552	5.53532160588769	5.5476538200878	5.7433622980597	6.2330790718344	5.91159271382246	5.3886347156721	5.84431145040986
ATP1B4_32428	0	0	0	0	0	0	0	0	0	0.364924531065116	0	0	0	0	0	0	0	0	0	0.601857253772702	0	0.385520258064594	0	0	0	0	0	0	0	0	0	0	0	0	0
TGFB1_33273	3.43893416711065	3.02687718453567	3.78338512726909	3.39351444844768	3.96546453854142	3.85125689346462	2.46842161835686	3.37608452612116	3.81142833758655	3.13273887625973	2.4319687512342	3.42961328116017	1.93546140602221	3.01042534069663	4.0957817916142	3.37313031741877	3.33368772101792	2.91379059058554	2.72230082635243	2.50055267713398	2.6663455365741	3.65998959651951	2.9711732460159	3.47853962759657	3.66338934350157	4.04226684446663	2.41453459350714	2.84797547346367	2.5428240572034	3.2443969821843	4.01202180199289	3.40394056365912	3.44650178380545	3.46241566404328	3.69765021534968
PSIP1_9585	6.30816443001998	7.03308909745003	7.19870309538833	7.03614383210463	6.9092608677556	6.755913297178	6.44046925422024	6.56169757958164	6.43528978928774	7.00887152356144	6.48289789936168	6.90904777529619	7.07126345784032	7.08542653801152	5.87687352322205	7.0987994515735	7.51848698767944	6.6251615528641	6.79880290328935	6.21934297943391	6.81657113445622	6.54234421163976	7.20244565579321	6.57080116026175	7.0874422300543	6.29785265153518	6.76896357631272	6.60862900230083	6.7762873326211	6.35822075053629	6.68586421197196	7.75191284047249	7.08482259073599	6.45939380574155	6.80104367294918
NPL_33133	4.50857019547771	4.55476330117196	4.46242712789049	4.00333585844643	4.68891000950865	4.65412824632711	5.13582186531903	4.86530297782205	4.64344268474651	4.95106007411792	4.70513371060671	4.46295555279498	5.03480113928298	5.13878972624711	3.57168080450076	4.94277237249669	3.98347217334869	4.63553619094362	4.12667272491752	5.84363040671105	5.39241352017891	4.23014040451333	4.21669060107238	4.6514878878706	4.17252472973128	4.59774167293659	5.03069607679217	3.94088529019818	5.02762833838524	4.77860570084491	6.43007878101005	5.24279821568891	4.06296908023129	5.3323241529991	4.20548033080254
OXA1L_9402	10.1194966797613	10.2877272355799	9.91945036199032	10.2478139328681	9.96123818091417	9.91507109341389	10.4654773346417	10.0441366928319	9.9715505114293	10.2068945935358	10.4870622379193	9.85231046775347	10.1361602979575	10.1990029626639	10.500743206203	10.4527707857898	9.96199071794714	10.4623036603002	10.2530411796452	10.6312704969748	10.2922782633714	9.902001276487	9.91540872167086	10.1389802185868	9.90431492669802	9.85574870750422	10.320557993563	10.0660218241077	10.1450079335665	10.1739249296445	10.6506758670006	10.1942532517156	10.1443381052384	10.1729537762547	10.1970382201287
MS4A6BL_32383	0	0.506514470915293	1.53194318861378	2.65699742037972	0.966119247166687	1.34207197377559	0	0.444525115052407	0	0.655927437563593	0.82848247625015	1.52597054411245	0.436295705768423	0	0	0.416117050696163	1.54199414992944	0	0	1.35219763087119	0	1.78686659366274	0.72385907763392	0.8660788619238	0.395519146802574	1.13121909816496	0.751821055583911	0.724755311411849	0.311926547092863	0.421232682590252	0	1.15629167968282	1.75182145196165	2.20420310448581	0.752131424659572
PRDX3_32368	10.0214927857972	10.6354552215724	10.1683104542009	10.5850608755627	10.6356576022373	10.3212487689601	10.6332996711465	10.3307471586328	10.4505566442548	10.6275008120332	10.5877089158029	10.1464335415656	10.5575407347058	10.7264046049293	10.4870059107156	10.4472537690128	10.4019459853437	10.4387190066504	10.5720821061901	10.6156477018768	10.8083514461251	10.4218862727702	10.6997600692468	10.4964225161062	10.5770638991923	10.063813738034	10.5155998385134	10.5670405596576	10.6947784495351	10.6666591108748	10.4024698309469	10.2090068062974	10.2655947078829	10.3263343118634	10.2934048311165
IGF2R_8879	9.71671096144553	9.55540717565638	8.84692874960382	9.19504662030982	9.22078633427224	9.35190962345034	9.71192687685424	9.37954344332668	9.9335810071477	9.50783194124051	9.89465464763604	9.42680206573287	9.54594407389493	9.58866077010336	9.91792704750492	9.7128173676111	9.01998855602723	9.84336876287562	9.68665618986449	10.3971319086102	9.57182347984993	9.07391890857015	8.99773865716439	9.41809938458657	9.11764664675401	9.06956288596001	9.1640685285361	9.58892642746339	9.60934382989533	9.43114606750172	10.2894848304829	8.80672828154719	8.66727321295088	9.47860562761385	9.43915552330538
BNIP3_8154	7.06785530928717	6.9072959812571	7.18470142323761	7.49102357638117	7.51173509968624	7.30700066579327	6.75099590698416	7.40534968524831	7.40933166117428	6.99591720313193	6.79657097833847	7.14959763944382	6.59539958304165	7.13697871931471	8.13596562853906	7.05956341946167	7.15225019239665	6.64884699192904	6.6740617974833	6.67896119744899	6.78193237784115	7.4410398965172	7.51664966582859	7.92732116158019	7.08409234662725	7.62948352929069	6.77798258235955	7.34450478689936	6.62574589884192	8.11905097309064	7.31025824150208	6.88246411681334	7.37406065716874	7.39729651503084	7.26939387293734
GREB1_33127	4.44134644634193	1.63369592794372	2.83757794545949	3.16362515130849	2.94017608923681	3.77241355515367	2.21023415401152	4.33098160489238	4.18683738827505	2.24536951742067	1.94285614754072	4.03688936147321	2.48301142076054	2.73257655012575	4.28286291347638	2.81105288295828	2.47012613998224	2.39186986137543	1.57347335468161	2.20904266704689	2.28172269540713	3.25961326707541	3.02990054445694	3.93169925575331	2.43718093463674	3.78630401928251	1.24356797901169	2.97315449152399	2.35140017288993	2.13445493762412	4.72730215213266	1.15629167968282	1.8412053731812	4.09055209322463	1.24400940524322
HIST1H4A_32934	9.72203152245775	10.224972654989	9.30678553564791	9.44893294758114	9.56874048221826	9.37043181242552	10.0067366298198	9.15503532904137	9.62217873091035	10.1326438946525	10.676100311558	9.59614378763915	10.5873168328603	10.3254058518961	8.88443238937529	10.6505693598611	9.8020215067899	10.8067094442177	10.0202952697284	10.5858302645449	9.83332073789627	9.33773701404482	9.56448264448523	8.93571049596281	9.63119457355453	8.94616335418171	9.67323322298776	9.37446557323521	9.59230291906402	9.54749792299754	10.130451318392	10.0991868529171	9.69913697454328	9.31479823102265	9.87415557237035
PPP1R3A_32479	1.02594786640562	0	0	0.52833711110294	0	0	0	0	0	0	0	0	0	0	0.961222788279929	0	0	0	0	0	0	0.689443709407903	0	0	0	0	0	0.724755311411849	0	0	0	0	0	1.13929469154901	0
CLDN4_8328	2.62795324651665	2.12595221108713	5.07179268837214	3.96299063061062	3.67364707798195	3.05171484450769	1.14350307704892	2.68099747155363	1.62589397506731	3.22444374673265	1.19725361127316	4.55812348377094	1.7957166050169	2.87817949954826	2.10914584283304	3.06269013260836	3.61268368241714	1.56598064627909	0.991391729576993	1.02526851160556	2.44806199854641	3.47364612974085	2.29559489998887	2.6346971621914	3.09929259616584	3.90570146657439	3.16655992365832	2.84797547346367	2.13063440340926	2.75792156925656	2.71713156709689	5.08461091666956	3.41773070464083	2.53876966227483	3.80748963418417
LOC100909655_33228	3.69124530239199	3.44419339943847	4.2093515234264	4.37022218315427	3.70914297564485	4.25081231874541	2.61799512085001	3.56388817780523	3.51496397040374	3.31066615678686	2.36111921590626	4.41290895493221	2.94661585937956	3.34701724298641	3.25136075383915	3.94263190875989	4.55247640717974	3.47647659343315	2.79256628713218	3.13176005204832	2.36728833598462	4.02826318872113	4.36091342383483	3.93169925575331	4.27009002907071	3.58635013164482	3.75899374865825	4.19333322892771	2.76399425033513	3.08058375419086	4.44025620417716	4.33412994194313	4.25411394489291	3.78964088930496	4.06509184837939
APON_8066	0	0	1.64534177115752	2.37893480007006	0.966119247166687	0.821772049870434	0.931210980935774	0.783860750277809	0.60557339412583	0.89797052132465	0.601421708833989	0.808938161409877	0	1.04173568698206	1.27526878149072	1.00215829562323	0.77987973270822	0.725606477407923	0	0	0	0.689443709407903	1.71395045459339	0.349630310819152	0.395519146802574	0.673754304813659	0.934999047737299	0.984720930758701	0.568254525409291	0.421232682590252	0.845205127092385	0.987735822553695	0.281262305996391	2.53876966227483	0
BAX_8132	9.38451428140915	9.58217441911546	8.98192256881415	9.22147407747688	9.39300271671197	9.12380122629611	9.33559374823644	9.32295275875676	9.22577272461724	9.25813608186344	9.83340519632687	9.06809060150909	9.46247256229368	9.41905260017082	9.7255958612908	9.91220100340231	9.37342564405103	9.76912667712181	9.38292537024554	9.4583593286067	9.35330905547605	9.04827053367856	9.11342313433762	9.22600331526173	9.20967176038137	8.86745268513648	9.0569939547389	9.08567822083206	9.35290502738013	9.08707295908218	9.61760036026316	9.09564901606931	9.26626198174719	9.11336793002599	9.49289410206726
CERK_8293	4.33424582561775	4.61790828023847	4.47781948741112	4.67501162923547	4.20807028716106	3.99708708020046	3.74351185396191	3.84318445829624	3.64094875737366	4.70264871705373	3.68883522371172	3.61810037490323	4.74298520316317	4.10713925760896	5.28089602875555	5.22659041986839	4.33053494533566	4.22087797363087	3.9838171267574	4.69198721902945	3.65394820245049	4.20639744754321	3.84375043056136	3.70777863467571	3.83263414209851	4.09346782648854	4.50190866847933	3.43153000289326	4.42733560437411	4.19319073885836	5.00289539238538	4.77067739869502	4.80256629102251	3.5637192096471	4.92713847449478
ATP5C1_8109	12.0016158558992	12.3516864767649	12.3228158472457	11.8353939670736	12.1088583528828	12.224624960569	12.1189466790668	12.0224866184381	12.0952387057881	12.4467911888303	11.9239853893871	12.2651246254745	12.534240524364	12.3739322831801	11.1028721284039	12.2356336692008	12.289182137923	12.2027599317781	12.2982621790281	12.218606792239	12.5860763926598	12.2353344237969	12.3428679680445	11.9666313421381	12.2388492011157	12.0214702826788	12.8309279525607	12.1062763188915	12.5382413328425	12.1431257507169	12.1596869823906	12.6438121387793	12.2362266269209	12.0491092399653	11.9079745809017
FAS_8609	1.02594786640562	2.25867714037933	2.45757011405189	2.60550789156086	2.67888581689418	2.75634403475546	1.6397155330448	2.20434762930065	1.358818286038	2.55896369102272	1.35142079256657	2.64695770603252	1.64096943574369	1.46702114780957	0.559227177098182	2.9423509402521	3.03031441795911	2.84983085718106	2.48829451694662	2.36214797083961	1.31359914529739	1.65274598285427	2.19653370181371	1.40348827448915	2.05455685686083	2.52650713612951	3.20273182957015	2.47724788360498	1.42736481625644	1.60142423553949	1.76109821652108	3.78449496947239	3.23190104093221	2.63502145833163	2.02830640070943
ABCC6_7943	1.61945697309393	3.09947188044695	2.68678809663676	2.9324368513916	3.56159782072984	1.88225768675281	2.38738672035031	3.47304012766135	3.70004211934416	2.15502742279022	3.50388543714353	2.88583458270903	3.29691822362935	2.48225787923609	3.17778304420075	2.81105288295828	3.40051558544146	2.91379059058554	2.92359537401245	2.74294611304991	2.6663455365741	2.89393422177932	3.70647406985936	2.97376767804343	3.86422467293478	2.19260851482603	1.49762705252787	3.81274529939042	2.91012548231523	2.75792156925656	2.53085007064907	1.88886725996626	2.8987369105509	2.72525132542436	3.53683990605102
WDR12_10166	6.62833688539719	5.92925783449411	6.35113136607849	6.77870004676787	6.85086720548198	6.44877333492077	5.8687725802455	6.6781194139306	6.79511876084069	6.01361750052397	5.92452434276196	6.69015625853067	6.3300787720865	6.18267045865378	6.27991157990515	5.96617622967195	6.59035303503611	6.06637249474885	6.05623874541429	6.29738150372086	6.39054664024602	6.89033750759055	6.92920734028313	7.10974742865586	6.8751474160047	6.25913660794526	5.77614276710251	6.87642764448978	6.37614897154885	6.84883569947573	5.82671146804837	5.39380006202317	6.1445257575593	6.51104072435183	6.23351053712814
HERC6_8794	4.83095832330652	6.15040143663715	5.6078246079077	6.34467318746493	6.06170963961562	5.1669040826934	5.45698551724029	5.3339390381671	5.73222409721219	6.22820810940783	6.11957309708623	5.28436745556562	6.45728048517848	5.74368318032212	4.94622651217643	6.11972846418652	6.2396791806876	5.68164218820518	5.93720826314416	5.35263563239574	5.67845425581204	6.02966191755344	5.98988885629156	5.26940973960634	5.91404331723244	4.11840263872855	5.73350800161733	5.32758746313003	5.47396778091852	5.35791800527343	4.63781916346611	6.53787180474109	6.1877693394042	4.09055209322463	5.77388895195588
EFEMP2_32619	4.63429277578118	6.12018727152472	5.89258053799422	6.00549016537989	6.12877826104703	5.91855609487332	5.04627057241719	5.32097336596119	4.91689073123989	5.8576631602002	5.8161279603744	5.45481836552868	5.97262307150137	5.91378378992289	5.07339604785772	6.4745847268366	6.11090262268735	6.08732602538333	5.58795075920011	5.44124657370257	5.46213904007418	5.3184618164706	5.49129497386017	5.5227584189772	5.57535986879515	5.51227142332369	5.96172889557026	4.92447592474116	5.6227212357307	5.08278378581602	5.26440310118293	6.03643458789191	6.18350284556861	4.88091484686749	6.04453699545206
ANXA1_33262	6.5427288062545	7.89363891481963	7.9073112988657	8.03063724191374	7.97608377889741	7.3918684628609	6.73470826888253	6.61046551270633	6.8417866969029	7.61784123617498	7.34772795694579	7.48244047650771	7.48076719391006	7.78927420427548	6.69029994191812	7.89911303409155	8.0913737688397	7.70175566940038	7.35787586485227	6.99807051303478	7.51676858075036	7.18878130481752	7.44022475980811	6.61989851509891	7.46504982964445	6.70418667897388	7.29190841963131	6.68381952507052	7.16395080811132	6.64398304230108	7.40822166300216	8.00612863701792	7.41830468655164	6.39212132755844	7.03732964463868
SEL1L_32748	7.60191453696762	7.53152623663608	8.47740479450009	7.78519082048152	7.68663626770528	8.04381854984605	6.97552227840083	7.97200446730215	7.81223681260188	7.58144947729612	6.3565579081984	8.35461941563258	7.6167578183809	7.51089158190653	6.69029994191812	7.10582003223563	8.25832000656356	7.20044375786994	7.35497618489544	6.61182330776912	7.49792081394364	7.97134766002675	7.94059870068296	7.6758277537714	7.73015581210861	8.10067827527506	8.07075158449075	7.87228558005245	7.40284927657584	7.46188715250807	6.74061974949604	8.71773394441684	8.1213636408211	7.96327087658153	8.16333077009213
