ID	S5P4_B04	S5P4_C04	S5P4_H03	S5P4_A04	S5P4_D04	S5P4_E04	S5P4_F04	S5P4_G04	S5P4_H04	S5P4_B05	S5P4_C05	S5P4_A05	S5P4_D05	S5P4_G05	S5P4_E05	S5P4_F05	S5P4_A06	S5P4_C06	S5P4_B06	S5P4_H05	S5P4_G06	S5P4_F06	S5P4_D06	S5P4_E06	S5P4_B07	S5P4_H06	S5P4_C07	S5P4_A07	S5P4_F07	S5P4_E07	S5P4_G07	S5P4_D07	S5P4_B08	S5P4_C08	S5P4_H07	S5P4_A08
SLC25A14_9851	0.214079540186048	0	0.427809997510184	0.259620980318471	0	0.251683724758089	0.784074465311732	0	0.199639082833063	0	0.278881930887001	0	0.289047144880864	0.495533261141256	0	0	0	0.327455402612137	1.14814924740747	0.515420939035643	1.21187417422644	0	0	0.289217202955251	0.267226060413121	0.709543872549487	0.306032491765394	0.247616127248982	0.542144921719941	0	0	0	0.255062979063822	0	0.375315636463645	0.221991391017925
CCNA2_8221	4.20445634644522	4.16642683433232	4.28300809061985	3.84871427919854	3.98892711791119	4.24153562469676	4.45533579647702	4.18711953640102	4.54905699840388	3.91797382543421	4.03159872547287	3.93906870375521	3.98757671779168	4.13738809923356	3.8424111711243	3.50021786497069	3.96796611187448	3.90822714405605	4.0361859380263	4.26678455745914	4.09253556452148	4.2341171056424	4.2927830726804	3.96813555498383	3.7235034525241	3.45323176940955	2.45674281061692	4.28814653275658	3.92031333193188	3.57330505523521	4.00722144024162	4.16822548953233	3.30682225271028	3.02047421727258	3.02342560449849	3.96699629184634
AKAP8_8008	7.70039050596306	7.92583497643298	7.70123035806806	7.95102346600332	7.66366933658751	7.8615454650982	7.86864083277872	7.83989366918819	7.76803154297428	7.56220556695662	7.39943692550029	7.77509928294152	7.78538510188409	8.15906418372782	7.89959250067248	7.74543778468416	8.01111059969636	7.81357372790811	8.08439752272316	7.74138558955386	7.94470561397371	7.76360394927515	7.94344415946268	8.08056242368771	7.8964607363326	7.66096557477417	7.86595561945148	7.85251411743745	8.1099766839902	8.01273040446329	7.79467484004308	7.78552519692961	7.72123040514594	7.89748963443348	7.5120873465962	7.77746958527642
LOC681410_33126	0.713567743866839	0	0.229704832129883	0	0	0.251683724758089	0.972802679821865	0.642826526942501	0.531302169827373	0.279618577143287	0.278881930887001	0	0.735954561844996	0.495533261141256	0	0	0	0.327455402612137	0	0.515420939035643	0.610278086627187	0.745599121702922	0.827819633529912	0	0.492605081958704	0	0.306032491765394	0	0.935287464306311	0.603322066295027	0	0	0.255062979063822	0	0.375315636463645	0.414335623048607
TYMS_32803	8.07027701499684	7.87597332948082	8.13061554905343	8.10359292754201	7.9928566051479	8.18813687070095	8.00193071299212	7.93672889262533	7.98807329995485	8.0032611349625	8.007484963161	8.0519411638602	8.07607605592463	8.16628603105506	8.13180602756893	8.11104340024894	8.13549233697388	8.03715038598541	8.35746561490649	7.84605976715745	8.01393467585659	8.20077036276485	8.13592439252059	8.06510064445972	8.07581279207684	8.13199215947332	8.12111823188815	8.01484266300323	8.1099766839902	8.19631038699735	8.06777646859362	7.97092972860473	8.24167350009086	8.05533266853457	7.92132141747913	8.04614197165417
ARPP19_8087	0	0	0	0	0	0	0	0	0.199639082833063	0	0	0	0	0	0.245298820834062	0	0	0.594162950526111	0	0	0.337170690278598	0	0	0	0	0	0	0	0	0	0.498923395584383	0	0	0	0	0
PLSCR3_9509	5.22155767174663	5.13464008097208	5.12220155073751	5.22787072061332	4.68146298366197	5.07820332229085	5.07596421630472	5.01959396798499	4.96697712407515	5.34222312991127	4.57399286483839	5.34669705042928	4.99253238588019	5.11299304814668	5.30561885800356	4.84348354194965	5.125202949579	5.08189229532885	5.28198855613793	4.89581380123233	4.9670220384463	4.93300325191795	5.20587604309703	5.49029600699	5.1117037607162	5.06176055619966	5.16883693571483	5.26486457946411	5.22846721033069	5.09716794151367	5.09842241152168	5.39715122370327	5.00609340523088	5.19265629894768	5.09293677368971	4.92801998492056
HSD11B2_32369	8.62800879670949	8.91573980341577	8.7280238512777	8.79514679641479	8.73101902911308	8.89066128403661	8.78598277843023	8.52119770990447	8.78573200151526	9.10220299983556	8.59932982916609	9.05539759135623	8.90068875777259	8.72428228331231	8.75335308820897	8.70549306679177	8.87833850735467	8.74846198522207	8.79683321322464	8.49952728292595	8.57130420955879	8.76477637197277	8.90051603446908	9.04492825376244	9.01983974103034	8.89797168889101	8.65953001289815	8.68256103308186	8.74511448330733	8.83152594370877	9.08772002997916	8.77151287367201	8.77050796599377	8.67739453213536	8.89871827458376	8.6895221418053
RGD1304728_9682	4.07351152032322	4.11305350386283	4.01688507246884	3.90676118504632	4.39044479902707	4.08831532489371	3.97089114994937	3.73881917250737	3.98560081931499	4.01658973806384	4.57399286483839	3.68821565193299	4.02737339157939	4.34074480146418	4.03413431941493	4.16913120606505	4.21555261471904	3.97986964073084	3.92505910190612	3.52614056648669	3.85071067679794	4.04992863853209	4.27364153423817	4.12319458734108	3.94933909577761	3.96454662790968	4.07316110135219	3.9981501585423	4.16003477380886	4.00514063756942	3.72117345440991	4.3791086678602	4.34616150601128	4.46732543494533	3.7684745012134	3.96699629184634
GDF7_32373	0.970692910376325	0.283791229848736	1.53532898152209	3.274294844975	0.860140179633898	0.652406124976587	0.784074465311732	0.806129049624685	0.199639082833063	0.279618577143287	0.278881930887001	0.608404981211512	1.3520981457678	0.863687584347875	2.0533721919843	1.27252584524375	1.03304022872506	1.82699882429752	0.491012954594391	1.19423423114326	0.610278086627187	1.89012821266774	0.600904519675849	0.289217202955251	0.687486059634066	0	1.27370602324951	1.61338121839502	0	1.94697761201128	0	0	0.660073854351153	0	0.375315636463645	1.87242634721287
CCR7_32868	1.83164123640706	1.66625594359905	1.35239422445075	1.12630214556608	1.01365402064028	0.251683724758089	0.311110614728061	1.20782968914614	1.68982037726435	1.04919132467898	0.512488372397639	1.45868425858967	1.22094787245928	1.50806755030733	0.946125440636326	1.27252584524375	1.41907024917136	1.60330509822846	1.77929667341248	1.65400271796273	1.96200992336059	0.927689582248364	1.48971508358381	1.22148263815387	2.01876727601858	2.13362843438864	1.93946628565697	0.953241849687233	1.37655452758758	2.2124061034084	1.29045691445828	1.33556283390341	1.11124972160063	1.35403596148111	1.62286626229316	0.99859590590805
ARCN1_8074	8.8432795563513	8.68069380129587	8.79794349163708	8.99902795245915	8.36605604488596	8.85903284328617	8.70842396452326	8.91376985944149	8.72984183227374	8.8673753121592	8.11015051985582	8.94046233793137	8.92195893037226	9.00020482357117	8.91994242346947	8.66149085916607	8.87126418441394	8.7905770155227	8.82676932428806	8.7234279836847	8.81172869015452	8.63163774952914	8.84648426045857	9.01552829097875	8.87541495753432	8.75750138505693	8.87888032649156	8.86743203322279	8.80003408197572	8.92078413982711	8.82598220404143	8.90393833539822	8.87105820568763	8.73121839371216	8.69245607187494	8.89251917027363
HYOU1_8857	7.68140374947926	7.50156793739528	7.31376315144772	7.62623948317949	7.42448104306387	7.60611602167658	7.45911663609824	7.5148230304922	7.38304346635624	7.50560085712236	7.12531294918996	7.57399259849517	7.448696664819	7.61231448322119	7.53458745973444	7.43230266381857	7.75012941408577	7.47848303448935	7.41509109900282	7.16123356631072	7.69816444426367	7.43546059234909	7.47748983930166	7.71036880843584	7.5134748748993	7.38022856311374	7.65211881304495	7.55789225779451	7.6446010239746	7.65402995958568	7.74413700490598	7.53428298737103	7.49711175236823	7.54411345386104	7.30676161144178	7.62656126747116
S100A9_9775	5.84064422631798	5.53712446253313	5.67878040435624	5.14186443369075	5.90936663803984	5.16506912686852	7.13034278061859	5.35255908433109	5.94720111473566	4.86944489080511	4.59959837850911	4.51457660995211	5.92824992034162	6.09199704403893	5.17848637153013	5.68267181099538	6.13047608498754	5.6342000888487	5.69150387630021	5.03458657838072	4.82684225518371	5.46209648731712	5.04585200396573	4.56325944570887	5.70255751292821	4.67606602961749	7.13844012741873	6.93247093582305	5.63164167467938	4.63712892646826	6.05048123047219	5.6049984963165	5.23075258013819	5.31855405706892	5.28107587367988	7.11788053855475
LOC684841_32802	4.81730669261029	4.92351186804455	4.76736044129255	4.89656082870028	3.97028899713986	4.56565210643036	4.25169496319891	4.52864334879306	5.2003417740488	4.82659227150937	3.97402852590945	5.23726126998562	4.50713730595849	4.73417367965297	4.46783778005949	4.44844490815486	4.8704122653759	4.94539201557497	4.26636749168612	4.43374297986221	4.71559495790102	4.87873305462019	4.40258708689969	4.86745601574007	4.98764966946271	4.94759555449491	4.95468461355935	4.97822888922844	4.51693035317078	4.73881833453522	4.83162633257929	5.00575096921492	4.65383274833814	4.36208003207994	4.69812723254072	4.80464580157506
NAT1_33063	6.67379664226534	6.79440623146299	6.87865462809479	7.01737661872685	6.69082830615201	6.81131630025813	6.72695127040579	6.76286482454191	6.78825939804516	6.82107151835026	6.72393862210226	6.95332202465505	6.96327562301527	6.84468711029923	6.84294982890258	6.74127624855343	6.88750638813373	6.99299410075832	6.74174053610842	6.62170508056184	6.92889154747655	6.76574891045332	7.08861297375084	6.9066465748135	6.80610382855257	6.75691311406806	6.87648539505523	6.75626820711139	6.81994073490941	6.84507312094745	6.85106105296343	6.90248342096264	7.0114816460921	6.94836824446197	6.73240778946773	6.87168353008661
LRRC16A_9159	5.5567211826109	5.5572460555539	5.60906996704526	5.58863163947169	5.25912449965032	5.52295375201779	5.34728647569472	5.44221861706334	5.58635325384051	5.67374003338606	4.99647318724663	5.79585951530462	5.53840688861249	5.77858165219598	5.75506763025392	5.66552687944677	5.593778221134	5.80829284063698	5.74701329292597	5.46453169380494	5.56488728906144	5.44725637013424	5.70459671549609	5.97061493958358	5.77404324848637	5.68961224314692	5.98065865742252	5.78433215842586	5.47030590753948	5.75380511656766	5.53752738421382	5.61784572125309	5.5494510112728	5.77616232494936	5.53329250623391	5.79165698137458
B3GAT2_32427	0	0	0	0	0	0	0	0	0.199639082833063	0.279618577143287	0	0	0	0	0.245298820834062	0	0	0	0.26629560818665	0.515420939035643	0	0.29343735388006	0	0	0.267226060413121	0	0	0.247616127248982	0	0	0	0	0	0	0	0
ACTG2_32972	0.400458371678369	1.06139548088206	0.601967492967885	0	0.267600119444694	0.251683724758089	0.972802679821865	0.24747599741	0.374980521010198	0.715121747083835	0.713487130642288	2.16901150879434	0.529737062423414	0.268938426216323	0.637855766399362	0	1.03304022872506	0.594162950526111	0.491012954594391	2.07744248916263	1.50738213392301	0.29343735388006	1.19639799885426	1.47291219260377	0.267226060413121	1.5389657201148	0.306032491765394	0.643146131155268	0.752066656501123	1.02745246962271	1.02353677602808	1.20543141058572	1.34885713189792	0.530716426269917	0.199828303884742	1.5006830173871
SLC15A3_32497	0.970692910376325	1.66625594359905	1.84355188233809	1.25105191513112	1.27895158568227	0.96567648075548	0.784074465311732	1.08594837680225	1.02777485571759	0.891804627631644	1.74234987541024	1.0350224064383	0.916348316445747	1.50806755030733	0.637855766399362	1.59580477692654	1.62885010100021	1.60330509822846	0.856677117402973	1.44235678312148	2.14489388472266	1.48772014120685	1.73335531578951	1.07716457466948	1.50152796448756	1.82421716982267	0.773075838698476	1.20833374494683	1.09783967741918	1.62145092311782	1.29045691445828	2.09259831917029	1.64490203706154	1.68850806211655	1.12993793168201	0.873192725224647
GAPDH_8682	12.3302414629057	12.3312358465006	12.3501481103071	12.110873029311	12.1780003029513	12.2535850718075	12.2423684389476	12.2010218711168	12.3771438790509	12.4153415133091	12.0743337366986	12.3994182499595	12.3091253087187	12.279899413638	12.3443261191989	12.1726286193581	12.2258284821689	12.3094241717698	12.3770058652139	12.3392502661754	12.0556659006088	12.229954673611	12.2397441063126	12.547363432101	12.3560492518313	12.3967869571549	12.1739775067046	12.2890719056619	12.2464658315301	12.3071946014243	12.4355116887899	12.2659291223624	12.3851435807819	12.1512135751699	12.3769157320828	12.2922902741301
ZFP36_10204	8.14718317785429	7.61629943422786	7.31376315144772	7.16342340849167	8.27975717599571	7.73302852575689	9.50070493151188	7.66470720673453	8.08351374979124	7.34786541172372	8.31531080714545	6.89092269295496	7.17739763543546	7.40989776600476	7.6090641853161	8.13199879636075	7.48281957010103	7.38481351325179	7.47385228898644	7.455784447212	7.52131808102373	7.48534531155783	7.20685295560653	7.5018003584423	6.98593074602487	7.16080454488188	6.96100420989681	8.80779928032731	7.17902180022681	7.36920662567731	7.30189571271058	7.49999654976832	7.13174630539274	7.31554923017577	6.94737165458069	8.35548390882485
CYP4A2_8426	8.49680600748254	8.93701222120399	8.52534381087657	8.37091745598371	8.51011434888745	8.55348095254102	8.73474291378818	8.58375072157565	8.61548786312362	8.53111825757913	8.05800016291692	8.46419105943376	8.52842608609284	8.89297337911914	8.58461999633733	8.72148112748686	8.72196476135325	9.08265854408116	8.70170286695545	8.73655901849244	8.87942683424867	8.22163266972519	8.91525835584002	9.28304140009781	8.73709319880444	8.75184297985941	8.79233288869854	8.88924501599499	9.1958650798817	8.91225824486665	8.7428570263661	8.67108347274291	8.46021961235419	8.67347202660751	8.63646781569908	8.67432965901538
DCC_32537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327455402612137	0	0	0	0	0	0	0	0.277106773246137	0	0	0	0	0	0	0	0.289625812622966	0	0
HSD17B11_8832	8.14881035285714	7.85986266514093	8.07906243583196	8.10048717695645	7.96841158551525	7.90464038143021	7.87752668343985	7.83871484638826	7.80679677363403	7.96178314390876	8.30074966730746	8.14399749293343	8.05216028902999	7.89165434101461	8.09218221377074	8.09619138566664	7.95624769387417	8.04830251916784	7.94774852540747	7.77288493379229	8.12558647227965	8.23357437815589	8.1530466792103	8.23309718881779	8.19179928901541	8.06626310891388	8.14299180959449	7.99380163820073	7.88487920310289	8.0723865603916	7.89824583655789	7.98463307676474	8.20053555447358	8.19759680459693	7.92043699651204	7.99907870239388
CEBPA_8279	6.53386147611519	6.81405030986381	6.51202447691865	6.59431881192432	6.12271074412433	6.70726975037492	6.0280577918925	6.42553144495112	6.44669962666611	6.71639554701113	6.18718749427285	6.82347635078029	6.47683063407531	6.49410493003379	6.61370712343423	6.30142826549467	6.53710887665768	6.66377872571636	6.80326256594661	6.12764335504587	6.72138436455376	6.38073348978248	6.77478844147093	6.71266819532848	6.65115773697571	6.80961030665376	6.84717512886995	6.31206827329956	6.90201702258812	6.68320962705989	6.75223343698501	6.7561839867314	6.85639285369169	6.55353100315895	6.71210871131355	6.52339412628021
PXMP2_9629	8.36721858929384	8.3419683222149	8.30135042083511	8.08066062264098	8.53648528369134	8.36535036637718	8.57731026715168	8.3538738056592	7.99899498036358	8.16572756521001	8.65763037864506	8.02797906491797	8.37203523674998	8.16525654927845	8.12894333869378	8.38599963705478	8.09078880332596	8.17580800971482	8.11214388792618	7.90022543699571	8.40534275793907	8.51461682676798	8.19561966497206	7.87356633994768	8.33231955640397	8.23495629134753	7.76142515499181	8.06210320999987	8.2211063865145	8.04286681191842	8.12440952061458	8.02738837283979	8.17951816428375	8.24488496971464	8.12314002970592	7.97257195208308
ENO2_32652	2.85570682924503	3.21113899153965	3.18776233851183	3.84871427919854	2.98719801507427	2.90308795530801	3.23621471359347	3.29205068570476	3.1957580213312	2.97158315168787	2.88706274074282	3.68821565193299	3.13161516377868	3.32430932849957	3.27960475145375	3.04988703622571	3.69244781995	3.15360192129149	3.65016629371326	3.70304663936281	3.15352997717116	3.64424820311214	3.74416238610127	3.54286458761786	3.4556346882291	3.33710885638131	3.09789717202776	3.11719509815767	3.09190982163656	3.44161695883377	3.52801419200893	3.46115439234414	3.46677948089821	2.85300752733175	3.02342560449849	3.41249157166803
GCK_8697	0	0.283791229848736	0.229704832129883	0.259620980318471	0	0	0	0.24747599741	0	0.279618577143287	0	0	0	0	0	0.265752623469275	0	0	0	0.28060666552613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375315636463645	0
KCNK2_32939	1.69576691416419	2.23131789416222	2.50081874401181	1.98457558108552	2.15855108210629	2.08410809096937	1.54858426425312	2.30149885958921	2.09256011633386	1.83450370843739	2.61308424062265	2.60190322693336	1.78247705502874	1.60843498383656	2.17677815714104	2.150063219512	2.04928085376756	2.02061911108051	2.27845987831308	2.34465975132544	2.58550523615497	1.89012821266774	1.61667230029174	2.32065423772887	1.94443953929602	1.73525602550668	2.18413635468701	1.20833374494683	1.81095591469691	0.830917448240539	2.41634399669835	2.82679390304597	2.10016804579982	2.11598143847906	2.14304007597003	2.36696846584531
KPNB1_32711	8.15124767944377	8.04105422117386	8.11901893300306	8.3544991745362	7.87506006414612	8.10468981225458	7.94952124205047	8.16550669430937	8.09921467392532	8.01642913715096	8.05568942729847	8.24806125809891	8.1158445385973	8.05730160992762	7.97166605654976	8.10151324557837	8.19542582545314	8.20724258119232	8.0681438665377	7.98091030937389	8.07436761886526	8.13630987226768	8.15696928360194	8.12138497226259	8.26901346939947	8.28282706567496	8.18810820378294	8.19525017226188	8.18085452037236	8.15091244373005	8.12120196397163	8.31457467277567	8.26634850631148	8.17335847927283	7.98361573720101	8.11007445996086
GCDH_8693	12.6553903847818	12.4236999756956	12.7284675557805	12.3644546104998	12.8520555230586	12.6418928762388	12.6157476096212	12.427607414403	12.3669249155349	12.5560730706726	12.9093858334922	12.3005718801817	12.3293526709904	12.2582771923747	12.5765472618223	12.7514058467412	12.6899889714565	12.2688089304233	12.6739115685967	12.5011918825794	12.3369521400719	12.4915496307901	12.3814316869075	12.4988900726272	12.3435071355275	12.3803780949778	12.5365355876511	12.4243246291774	12.3546458589933	12.3246038043626	12.4904598637102	12.5682175822438	12.458804662697	12.4223987640595	12.5731992930782	12.5250344180549
ECHDC3_8518	7.47767469235603	7.56256459792302	7.42226561620524	7.95217250023925	7.23450029876338	7.61175019894051	7.7085527754544	7.12579729391251	7.60713206989238	7.82014933538548	7.26187677048972	7.8359853826384	7.88351702237094	7.87915127175537	6.89555071067725	7.83889185801169	7.36505900696093	7.07707066988914	7.71841637702631	7.02754621024138	7.84250239487006	7.59038706695154	7.32080193476442	7.95325645912161	7.40506516938331	7.70555535875178	7.49657706584116	7.77446878997164	7.1234718950572	7.92606964148894	7.62690265477877	7.81371490877846	7.36287408434152	7.71566098067772	7.63362738902865	7.87576426671512
COL5A1_8357	3.80292234463827	4.01946074123215	4.00142094566693	3.78823358768955	3.48416178529863	3.72226184358579	3.30808552815453	3.69779808196178	4.21042788186929	4.03552906739245	3.25250203611013	4.04983326108823	4.27888736629917	4.35526188942139	4.1591271370066	3.8631085073157	3.84730039696331	3.95638189854616	4.45152190820699	4.217684924906	3.65353878966606	4.26829223670905	4.13202970874944	3.98845411701706	3.48214863927167	3.96454662790968	3.9897834935494	3.92889356503639	4.12274636619019	4.05105220106065	3.96966906386427	4.02124802811798	3.95457674377913	3.62509318418004	3.14954679537194	4.16727167547129
SLC13A4_9836	4.27767346224946	4.01946074123215	4.4631380016731	4.24351200296889	4.24296240373139	4.27031947145115	4.57669927481355	3.99731704985211	3.54665911917978	3.87655924027872	4.63717419605915	3.95542245374465	4.29528033380821	4.01472535837955	4.58387672551278	4.33735377825873	4.34002872856575	3.83284021370087	3.90567634973031	3.55278018132351	4.56326782647491	4.18128682024645	3.68743529467342	4.19489162436009	4.14456120793076	4.41475690542032	3.67977904618286	4.11188296918544	4.00472446205658	3.60443102611117	3.87127532676219	3.79107896541617	3.89955504407821	4.06909613251036	3.78411681082806	4.15385261972329
IGG-2A_33162	0.400458371678369	0.520829217103118	0.601967492967885	0	0	0.251683724758089	0.566888041250161	0	0	1.54837015465103	0	0	0.529737062423414	0.268938426216323	0	0.265752623469275	1.62885010100021	0.594162950526111	0.26629560818665	0	0.610278086627187	0	0.600904519675849	0.289217202955251	0.492605081958704	0.277106773246137	0.306032491765394	0.458893727534654	0	0.830917448240539	0.270922740372511	0.284131530378721	0.255062979063822	0.737227811109723	0.801413871569963	0
CEP57_8291	5.05105379577919	5.61597987210714	5.1987757777644	5.41949842493234	5.28951307490555	5.27567647791581	5.50086211108795	5.2569560461136	5.05333693079462	4.97131803805858	4.9070146596473	4.77628796491753	5.29113499287062	5.47389171120353	5.15616418986659	5.03365662179728	5.34167802412366	5.12466581263722	5.22838846518051	5.27754519755789	5.4037600487245	5.01580064465369	5.41250064225395	5.0428499054152	5.10318795057972	5.17602543730735	4.92132134996861	5.2002042135897	5.38626449847386	5.30091439655464	5.14969605876584	5.04432955858018	4.97094062417369	5.21873013162875	5.41771162230256	5.00477240667117
FKBP14_8647	5.93796294016859	5.93072777447099	6.06460906239578	6.16158067816315	5.6235587480464	6.0400721597573	6.03865984207683	5.91455748923877	5.75442616805301	5.81197111299682	5.65749679537372	5.9466274665725	5.86924846511622	5.86227601112743	5.98353304516117	5.4488187113951	5.99975621732327	5.94584128503792	6.05478680528517	5.36281848446413	5.70981334030425	5.90376921630151	5.93526466084146	5.77979618644368	5.7193714026725	5.92905104748255	5.95340961441232	5.75961438152122	5.57754728690881	6.07037595170714	5.74068860933056	6.02230225898487	5.94775453568899	5.74659761972489	5.59667186192723	6.21962052944911
INPP1_8904	7.65416625039612	7.62585796074491	7.613677323417	8.01510023030691	7.66511868908521	7.79376940814446	7.72833510867494	7.77481734514636	7.46894071901804	7.63851642403775	7.02494110677806	7.4992754576789	7.81837036131597	7.64369880107116	7.92731839025294	7.66000848791731	7.94281330155334	7.65846718690256	7.5876918940436	7.37411684190849	7.71633926459735	7.710217437677	7.74752306065675	7.77904564459496	7.56709441343147	7.48455810838822	7.62301507459231	7.83605743944994	7.59440855327887	8.01273040446329	7.68308942546513	7.83450150515973	7.56498592658063	7.68325677128747	7.65823948108398	7.80348409684058
RAI14_9653	5.98972417920932	5.80173395084821	5.90339747898389	6.1048496296409	5.67049760423726	6.28541531520814	6.14551649531015	6.20541111346867	6.07973114892991	5.92800773920604	5.58884031077215	6.32886052521955	6.18293196289432	6.55511186061819	5.97930096845098	5.76009291745838	6.65264145942627	6.46174128859024	6.60722161468176	6.2828955688293	6.32636281452459	5.93069263304832	6.35960453832633	6.68803272395647	6.07335450286743	5.89864776905449	5.9752498668544	6.52942955877475	6.4762879030313	6.2533382041484	6.11640113264101	6.26621090594799	6.06490984748482	6.34839179366209	6.22277715594547	6.12994444594016
MAPK3_9190	6.10149470887386	5.97128406092412	6.25920878533453	6.21233391167542	5.83919906954099	5.90434213164688	5.88263431631038	5.96728959907696	5.87242191012653	6.19553232124095	5.38306710218463	6.27449951495009	6.15625644284285	6.00720793801757	6.32110009529227	5.88878628256637	5.93707888097781	6.12506259102747	5.85200844886609	5.50601961096561	6.10696367568486	5.85961855365035	6.11807726279284	6.15268541963189	6.08204770955346	5.93904473993199	6.15344100792228	6.00227798037224	6.0343745935501	6.53357434477742	6.11640113264101	6.15602603299141	6.00100131357882	5.93662825641103	6.02303515221999	6.0952635817152
GDF15_33113	6.93748964150112	7.32309406408162	7.93997371440018	7.10056170627887	6.83686889408311	7.29901712743481	6.99262988313087	7.3358920892496	7.96939999078334	7.28396541821802	6.49750916928503	7.39072038508603	7.55122050378389	7.42029086991857	7.03664396310625	7.22362625032293	7.25472762599396	7.50907461158609	7.17515217611423	7.27759985333612	7.01950526452381	7.27663900243496	7.5706161090309	7.63019889401065	7.37531473013656	7.20288564326667	7.00678807334915	7.39410803203074	6.79940942631413	7.56782777172628	7.20624570397054	7.38446062972891	7.61423088160552	6.79217423047937	6.90865018619757	7.42486881672579
