ID	S5P1_D01	S5P1_E01	S5P1_G01	S5P1_F01	S5P1_F02	S5P1_D02	S5P1_H01	S5P1_E02	S5P1_H02	S5P1_A03	S5P1_G02	S5P1_B03	S5P1_E03	S5P1_D03	S5P1_C03	S5P1_F03	S5P1_H03	S5P1_B04	S5P1_A04	S5P1_G03	S5P1_E04	S5P1_F04	S5P1_C04	S5P1_D04	S5P1_G04	S5P1_A05	S5P1_H04	S5P1_B05	S5P1_D05	S5P1_F05	S5P1_E05	S5P1_C05	S5P1_G05	S5P1_A06	S5P1_H05
ITGAX_32980	1.75404315939382	1.17399898777889	0.534593025020303	0	1.04914088813836	0.268893031773287	1.10602878057996	0.303701008642638	0.330710091153041	0.48983838076859	0	1.11447927374041	0	0.851139769967335	0.365465522399675	0	0.3887959124717	0.466066456872002	0.38279875515694	1.69138867727869	0.242752257532058	0.679109555051991	0.263259948563399	0.94969439666386	0.337912781796355	0.760647105094292	1.29978901821935	0.340805192006071	0.466718324396731	0.983815253352676	0.730467254543913	0.276185579027404	0.339202342471892	0.697305583615265	0.425247643821242
LOC680097_9132	6.4853132468746	6.61087612592524	6.8557975109937	6.79501594846623	6.47636233337635	6.79203898798692	6.71313454895015	6.84683677558148	6.04834416456455	6.68482522577974	6.53520295451285	6.84051263572793	7.0057422228612	7.0651811383747	6.83304854586139	6.07428791966717	6.77970186389765	6.98688377807283	6.57287968626251	7.0010301951834	6.69514163939906	6.85823299459389	6.72926042668461	7.12131779506349	6.82569364987502	6.77218999523019	6.92238641197557	6.94922075314473	6.92037861715811	7.06782349368351	7.35980239119465	7.19556714527318	6.77007895219981	7.2362548682091	6.80602450498298
DHRS7_8469	10.6832754187964	10.4857102361808	11.2782361651118	10.843211760375	10.9764517978787	10.9604852186738	11.2648393308524	10.5890851182983	10.7307347340733	10.7514364351512	10.8609828560702	10.5948806291384	10.1225867561108	10.817575998083	10.7584106805152	10.447742115862	10.816664918731	10.0315344339907	10.4158798810286	10.4409595482323	10.4429789003885	10.985187270964	11.1424374476464	10.7808815370746	11.0149922413404	10.5373884369783	10.4214903005457	10.816682702668	10.0198947943762	10.5710943812609	10.5236226592417	10.1050007666726	10.6307317122133	10.4909411425589	11.2068736685922
CSNK2A2_8395	4.37679123966154	4.26433067324249	3.94045537325292	4.49382498653894	4.57359716120455	4.29604258671298	4.5764239760398	4.58268028215037	4.28906129972759	4.1683273032519	4.40330870503271	4.25248461902449	4.45513364270513	4.18193031045114	4.53598383351804	3.76858031460814	4.19541144715249	4.50692371244798	4.24247002278947	3.97414842638098	3.96899620107118	4.33891202076332	4.44754693368492	4.69839747937849	4.70448662889936	4.50432322663696	4.40994453525374	4.4274498797599	4.74321654511365	4.55378052512589	4.53557220378656	4.5199720931131	4.50682219375521	4.62152437840083	4.27351286326694
IQGAP2_32488	0	0	0.534593025020303	1.13497930568218	0.439817162040278	0.863567347768762	0.656506983170126	0.554454818874315	0	0.265609451217416	0.66390496334429	0	0	0.851139769967335	0	0	0.694746844358689	0	0.204058587846758	0.91981274035498	0	0	0	0	1.03963447042897	0.429883934782018	0.273631618553182	0	0.252150617103428	0.66595039885119	0.286556454534777	0	1.21740742185783	0.697305583615265	0.75326732036404
NR3C1_9361	7.04343088932191	7.10793401659766	7.06356666911858	6.91903170759893	7.07701421068787	7.20848891136315	6.98222857855908	7.13352789347542	6.89476392736158	7.06837789829097	7.08733949183611	6.87672376414964	6.79937498610461	6.78573192338488	6.84756749970787	6.26858888832485	6.76746633659218	6.96503244563498	6.77853774254888	6.95510376821678	6.68489985791934	6.76029656460701	6.90341500191402	6.74147431584077	6.99046657086365	7.2145931413657	6.95189099988814	6.7776432461721	6.91353833555013	7.03162722488467	7.23909713773838	6.92451125253931	7.09216626098164	6.94027055924157	7.07719989237519
KCTD5_8949	4.93841833062862	5.09986793201953	4.97729257778614	4.6394106078657	4.69767757559191	4.66568122094692	4.17757984751395	4.26872845447526	4.76969172453407	4.52567248528217	5.05050555939289	4.33808773440052	4.68598721205051	4.71092576282659	4.53598383351804	4.86650276366125	4.17084727853961	4.66707672898468	4.15904146025627	4.69890476431694	5.11759522617578	4.66941322739511	4.9367682888366	5.02163364954914	4.76175023636264	4.67085881755034	4.81506843045911	4.73229471857057	4.83295531756244	4.89452888874698	4.57600492268737	4.74096205871668	5.11529272144162	4.71552342478824	4.56224222142523
LOC689660_33277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNMT1_8488	3.44461480788696	3.94936412983086	4.17346903730436	3.73987610262411	3.40921102542113	3.06622477757258	3.55543372991031	3.66849800060409	3.1677752279657	3.44692381596144	3.88093852406591	4.01321120947239	3.63445957416021	3.79314763349213	3.18147206955753	2.9023200368226	3.27208373315578	3.2310387622788	3.2720623209709	3.3735969908619	2.99338759757326	3.7029925921385	3.67931899669741	3.56132324311637	3.8274465447599	3.27472830287851	3.73573564290791	3.54331389377058	2.90561279414244	3.75642700573803	3.47344548646231	3.58152239387877	3.39808360188273	3.85452060115183	3.84491950600364
SRC_9938	0.840772142995116	0	0.923770594187032	1.13497930568218	2.07309757351725	0.495455667578749	1.34295153839167	0.554454818874315	0.826108460083411	0.683859307302804	1.11685078494268	1.45825215646468	0.561482927852111	0.619131574861251	0.656811673239168	0.720390292599875	0.694746844358689	1.10031448214819	1.0451220683743	0.532002557549081	0.793264377344044	1.58680669606355	0.263259948563399	1.31634362828019	1.36936045169877	1.1472664367233	1.29978901821935	0.340805192006071	1.10157416560083	0.257659639195129	1.06944596906619	1.18010525873478	1.04280388810716	1.16539572975363	0.75326732036404
NMT1_9325	5.68998513649668	5.74865532511647	4.55008022157553	5.50009144745615	5.46363297517786	5.14650615394507	4.95259463258991	5.29248745956786	5.26140567414677	5.34412472513547	5.54165389370544	5.77076956387818	5.77514927731551	5.07437574086678	5.40989345242064	5.31678519679325	5.27555181267847	5.62731312763292	5.15546785754042	5.37782035344314	5.66798876269747	5.31012416654232	5.33044268950518	5.76728410772906	5.56836952422698	5.52207813004334	5.67590826752629	5.33758829975064	5.60719107657475	5.09767024989551	5.26127985489383	5.54796119575212	5.72659048768368	5.3568998927713	5.14079084170487
CCL3_32935	1.57411174229821	0.703261395098898	0.923770594187032	0.845940469607074	2.58256894953554	0.863567347768762	1.8833161280322	1.52328804965979	0.330710091153041	0.48983838076859	0	1.96824603319704	1.75656513715369	1.52397648989305	1.44878658093941	0.40470027374863	1.34851626351812	0.466066456872002	1.33304824899985	0.91981274035498	0.63202940075573	0.849226632016296	1.8489740038289	1.08253649379483	1.50968915294396	0.604723989696909	2.25073284403051	1.04673754650331	0.967099168677593	0.833619457486073	0.730467254543913	0.507898835697191	1.37314244787179	1.71314006553995	1.0203485380293
DDX18_8453	5.28423299724839	4.93189685776746	5.40139426516529	5.22045927305055	4.67772450948753	4.8409265216713	4.96151637893943	4.62439247104417	5.16109561453833	4.87283508783201	5.26301096020894	5.02057101709157	5.01800361427783	5.41061760797928	4.88466771867496	5.62200097112767	4.37817951147253	4.99495909459724	4.76196180308953	4.72346501242449	5.16993833007088	4.87056725551618	4.82912414267502	5.06242090256074	4.89569081246788	4.61063810167244	4.92824818644628	4.92176742121725	4.97113001227905	4.75523561494304	4.67859316669967	5.04746444001823	5.33961796877605	5.2897256996493	5.31861107152557
STAC3_9953	8.9943928608698	9.75508981472197	8.63807622286174	10.0820401715301	9.33092599437012	9.87836973718523	9.73396795611954	9.92719636629323	9.80363981231946	10.2103717524112	9.83154299006854	8.77266291049485	9.54410607092971	9.31736056456907	9.2192787852325	8.834806298111	9.06632962038958	8.82906405579097	10.212365492478	10.1359680203303	9.49308320677796	9.17418764485967	8.93504061771122	9.06467202299467	9.31170234707253	9.32752426602309	8.92712028603985	9.86257021991684	8.52382001099699	9.10295820106096	9.74434538832727	7.78001761344061	9.20834875140873	9.03818078411601	8.72506582513749
MMRN2_32997	4.23248348603699	4.00686819336635	3.85359693019961	4.04875962820863	3.96474321584267	4.0326495270879	3.71165937521155	4.21513559961344	3.79510313186812	3.88222991103754	3.45077698339571	4.41889478996871	4.10238122855807	4.20307475061844	3.77453192496018	2.62784532032944	4.01397220029871	3.72277403646005	3.66663736039171	4.01451465612702	3.89983628689994	3.83038986059201	3.72371631726632	4.26728739758302	3.98001564400706	3.92904607870782	4.30715358330589	3.66952370178179	4.13876227962691	4.09035317483528	3.9746766625071	4.19385731841626	4.05644137838617	4.20173283428254	3.99203689585906
RT1-DB1_9761	7.5120406817325	5.81454935809014	7.1886018252951	7.02882729780242	6.75394842011539	8.09103770377146	7.16326336933666	7.21541912468021	6.98848199606788	7.3426145891042	6.26617715274013	7.04528406526283	8.13320286242554	7.60545024932389	7.64954364061051	6.44517189981445	7.31616112098672	6.23574476892409	6.19913676090685	7.56704679498745	7.21801570886641	7.28629910005365	7.90342065451327	7.07023442098416	7.83940950663484	7.41128668980359	7.88999619926708	6.51723629412661	6.96296314085179	7.90068205639881	7.06300861691534	7.64510698545366	6.99957482612779	8.08836250229706	6.94496690575828
PAPD7_9422	4.65109519745195	5.4706836932398	5.53299889768048	5.10820307664632	4.91778774012589	5.14650615394507	5.26517445657978	5.5377779608351	5.24189387568654	5.30039163383783	4.87488127268078	5.42445402136993	5.13981929154852	5.07437574086678	5.3702206835383	5.23231406406388	5.37567634534518	5.78528916275878	5.17380109459574	5.16119917168358	5.16993833007088	5.11538569168473	4.9740023208294	5.19305829205847	5.13120021426136	5.23349344906743	5.55294055513963	4.98382686048088	5.93449461202239	5.71222208061188	4.94872521904051	5.81452679141511	5.18001158442156	5.41409272783491	4.94597559869268
HCST_32698	0.840772142995116	1.52834328888077	0.923770594187032	0.484105168533292	0.776411299458273	0.863567347768762	0.971174538685197	0.768010940529144	0	1.14591390803435	0.369809981077279	0	1.27938579331215	0.851139769967335	0.365465522399675	0	0.947030653986434	0.466066456872002	0	0.532002557549081	0.938277565326911	0.26349567572579	1.26382365117284	0.803368224340315	0.611506093504431	0.901350015949816	0.701807099093828	0.616288489024105	0.818788995094444	0.476200644993978	0	0.276185579027404	1.04280388810716	0.500104262198517	0.228235634632942
C1QB_8168	6.26560212814996	5.56941269666002	6.17625938437258	6.56527332227664	6.57674265065262	6.59515078747266	6.36535960873125	6.5258392402341	6.36026156955531	6.76745320853822	5.83539518954575	6.88385818716819	6.90051133426269	6.58290535564705	6.49780637211936	6.52343168233088	6.79585613509294	6.48333910793597	6.29994838959681	6.88062348648594	6.23646607447599	6.60264976956282	6.79054807799567	6.3647458924291	6.82569364987502	6.66523278163491	7.0821218516061	6.27565796260941	7.02351350619127	6.64584026217187	5.93557231458126	6.80165218537253	6.57531652260519	6.68249635042452	6.42364098578345
SH3BP5_9823	5.50132681855768	5.42921925808728	5.0765139320233	5.31018195540642	5.75778145543576	5.41940833846207	5.11333626746029	5.6564600405047	5.10819780049281	5.19287685421926	5.49568161566385	5.51913253423977	4.99666214696203	4.92966172077508	5.4000770685492	4.32948367718474	5.90872494182074	5.37231960282705	4.94388132639429	5.34653863674455	4.90463605274459	5.24300664829587	5.51228499557263	5.54929961093063	5.63117735004113	5.70600461054455	5.34628052887562	5.17684718933105	5.36127877155108	5.30454496523305	5.42517602754443	5.01016886716705	5.31100590020215	4.65749553076946	4.73932014272526
CRYZ_8389	1.91400171316931	1.81259079455533	1.229957269895	1.37566346784507	2.49406259787894	2.0261784653564	1.54639912894455	2.17459869480023	1.48719077297441	2.14940381568468	1.7387509770635	1.73566813272476	1.75656513715369	1.52397648989305	1.72525171992759	0.979250945586752	2.23621777270673	2.01817288569009	1.84112180440086	2.32579329414807	1.59250533685193	1.6799736935907	1.67900204169594	2.24057503059304	2.23111704418073	2.21562099855062	2.11821068455395	2.24198817641782	1.10157416560083	1.65577075983859	1.67683362010737	1.90413916668246	1.86812157835624	1.71314006553995	1.90397295705046
HADHB_8777	7.21069638894495	7.19091003441021	6.8501997935496	7.12674451189859	7.27260523798503	7.03453146556896	6.85154880177463	7.13833473506697	6.73645892911396	7.02200963123144	7.44755009645705	7.49534293474335	7.13345169471532	7.04775467719903	6.99831733671442	5.90530567905603	6.96968786591404	7.10748251445928	6.76045564441277	6.97057559288753	6.47803664271029	6.94290966198266	7.13062608687946	7.31772991447742	7.08884613527311	7.10790636778126	7.46296395704945	6.87583450573386	7.02351350619127	6.95184050529483	7.02213300656331	7.21823077655351	6.88777178035442	7.39383157081161	7.0475988197075
CENPE_8286	0.480786491644215	0.703261395098898	0	0	0	0.268893031773287	0.253489769400563	0.303701008642638	0	0	0	0	0.9646357713337	0	0	0	0	0	0.38279875515694	0	0.450480845409488	0	0.263259948563399	0	0.337912781796355	0	0	0	0	0.476200644993978	0.730467254543913	0.276185579027404	0	0.271614379459597	0.598560032211159
CD8A_32613	0.480786491644215	0	0	0.484105168533292	0.776411299458273	0	0.469025724372832	0.768010940529144	1.19418864843121	0.683859307302804	0.369809981077279	0	0	0.342526496099085	0.899091923417893	0	0.694746844358689	0	0.934785599967358	0.532002557549081	0.938277565326911	0.26349567572579	0.263259948563399	0	0.841393555169566	0.429883934782018	0.273631618553182	0	0.967099168677593	0.983815253352676	0.286556454534777	0.507898835697191	0.84412117425882	1.16539572975363	0.892979603106991
STMN2_32640	0	0	0	0.484105168533292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276185579027404	0	0	0
MELK_9218	0	0	0.534593025020303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPN_32509	0.840772142995116	0	0	0.845940469607074	0.439817162040278	0.691220514740512	1.10602878057996	0.303701008642638	0.599569602236136	1.00771138855091	0	1.11447927374041	0.561482927852111	0.619131574861251	0.656811673239168	0	0	0	0.204058587846758	1.22515433422587	0.63202940075573	1.13901258614695	1.26382365117284	0.640508104479186	0.337912781796355	1.0295416447418	1.1718996915115	0.616288489024105	0.252150617103428	1.11983839322841	0.286556454534777	1.4264852525667	1.21740742185783	0.870764408518882	0.75326732036404
LOC259245_33313	15.6710855025336	15.7722060883556	15.4338194941873	15.8886088643336	16.0640979023975	15.8927756716092	15.4934288217142	15.7505527079224	15.4062695305651	16.0220188183342	15.7132251144017	15.9116102330297	15.8093426316057	15.4452882453719	16.0548109674632	16.5308307033996	16.2487648015954	15.3990406218812	15.767371905923	15.8140648002854	16.1997038174324	15.9142743890717	15.8287102961524	15.6868569847436	15.84750326134	15.8994886642624	15.7083060393383	15.8180319249958	15.6214580123289	15.5641206784213	15.3932707226411	15.6606358771282	15.966902580203	15.6720662188253	15.7085642240931
RB1_9662	6.9169277742305	6.32464590764307	6.49598548721965	6.87560399281482	6.78225545074739	6.89248466666194	6.28590090832262	6.55489255694508	6.46915267165751	6.48118315421091	6.92684656310796	6.973531201915	6.74921143362029	6.23834927943568	7.02730305339117	6.3849569526046	6.30839270997025	6.44596510440663	6.57287968626251	6.50196304490381	6.71540962856773	6.4977903084925	6.68222647013705	6.5250842619359	6.54902632246549	6.68240028718252	6.38361015492958	6.72046435214586	6.39035527063437	6.79046783690798	6.61645551124051	6.80981471562175	6.67598183706936	6.48645011373428	6.60477762901879
KRT8_8978	7.32897740520595	6.73517643754358	7.25365194138138	6.52211404224853	6.89888020119473	6.70405606741165	7.49359414832225	6.97596844278431	7.2029573999294	6.81484985018118	6.75797028111623	6.66112944543012	7.71987718112044	6.72124026384791	7.38172399754121	5.79183301397337	6.67442058171845	7.48142443529368	6.28034175434882	6.63737265001751	6.37986817237449	6.75762733054531	6.83423088142374	6.96445226261932	7.14103492752726	7.6692220592074	7.08434381611612	7.09412820697873	6.75165759884315	7.17321882819713	7.33252766130604	7.31316100545405	7.0114789866227	7.23823570209285	7.04385561332851
MFAP4_32762	5.55085419570596	4.56160282216131	4.84845145654626	4.46806558806402	3.20131164195198	4.66568122094692	5.70838817179127	4.87534364821524	5.30906097545994	5.68183715577126	5.10050756914873	4.49541480766812	5.92952964518934	4.78290870258165	4.88466771867496	4.30605829897513	5.40756437536775	5.49937448567992	3.93374594169447	4.5420563612554	5.34275128082152	4.25054750737046	5.19508752824996	5.29925547442353	5.69136452647023	5.04915504518349	4.43801664138925	4.62732828399887	5.45219295011609	5.00407419336858	5.76535668338454	5.20430132505529	5.13718985076638	5.41409272783491	4.88869692748318
COL8A1_33062	2.18888765534443	1.17399898777889	1.48240115888282	0.845940469607074	1.65011863199382	2.09697951837116	2.38568458798787	2.17459869480023	2.35673981714318	2.73552774543932	2.83508228041733	2.34428584784551	2.26492160809618	1.98102218429806	2.56097253711536	1.38905421613581	1.51389553130537	2.66419451842188	1.90103855403554	0.91981274035498	2.22186356410466	2.26522412550801	1.92699628829525	2.87459075272677	2.58847047882255	2.89177225867103	2.37209941006601	2.39599824407895	2.43097224047642	2.04565383535688	3.00561819690883	2.78820286718068	2.59361245365612	2.6749362758879	1.90397295705046
HDC_8788	3.15543911180124	3.38165994547749	3.31769038029721	3.28862388124241	2.89059910588511	2.70748952949282	2.02623178187147	2.62170004184884	2.73723440868938	2.54879432036972	3.4117010114397	2.50097379412869	2.74618903488349	3.9262541544561	2.41263493653661	3.07856178406635	2.13825815794995	2.01817288569009	3.22595248878889	2.19139805238508	3.20885302633215	2.38074563493505	2.5860898619338	2.67863268043914	2.6504276706624	2.67365603809776	2.86104401349147	1.97493142680467	2.08633542812335	2.77949745915888	2.64925007837492	2.87374734715184	3.24516441019575	3.11517339998992	2.57788635956466
