ID	S2P3_E10	S2P3_C10	S2P3_B10	S2P3_D10	S2P3_G10	S2P3_A11	S2P3_F10	S2P3_H10	S2P3_B11	S2P3_D11	S2P3_E11	S2P3_C11	S2P3_G11	S2P3_H11	S2P3_F11	S2P3_A12	S2P3_C12	S2P3_B12	S2P3_E12	S2P3_D12	S2P3_G12	S2P3_H12	S2P3_F12	S2P4_D01	S2P4_F01	S2P4_E01	S2P4_H01	S2P4_G01	S2P4_G02	S2P4_F02	S2P4_E02	S2P4_D02	S2P4_B03	S2P4_C03	S2P4_H02	S2P4_A03
FGG_8639	2.76896947450927	2.61272174994299	2.69627448515289	2.71047086869151	2.96540401886692	1.71781027942049	2.58422138235003	2.21459696341687	3.0814029691699	3.21941907913458	2.53366778700279	2.15137352304716	2.59289953940579	1.95924520356084	2.22269794100812	3.55783597058928	3.0982439434198	3.39171422537155	2.80487344931541	2.97746376698499	2.56939655958019	2.5278496751491	2.54512277928747	2.93266559549331	1.91516102997091	2.4804427768159	3.18190884591534	3.18530627482044	2.82390894551999	2.81779639598155	3.14532124784387	3.54650386831912	2.43322280559008	3.35977668804292	2.36573959109454	2.59255225139301
MAPK12_9186	4.28829688916814	3.3757859255055	3.38404277763336	3.35646133738238	3.7210559798742	4.08963151288547	3.87364038766756	4.30508243487473	3.56356559767965	3.42761300474404	3.27944945762726	4.09297063144132	4.33097284261088	4.02398574116675	4.14634617728715	3.96580434481178	4.385750258473	4.23932783344077	3.80466646712961	3.93497401034969	3.93426126310951	3.79402165782572	3.24245184612041	3.83495349171472	3.21950578525937	3.67569286357265	3.18190884591534	4.04598701071008	4.30371365570001	4.01141649874128	3.41877823078693	3.37139076997766	3.82811951742209	3.55198866813991	3.55232799622859	3.61716817995486
PLEKHJ1_9499	3.95796299802302	4.30456502923639	4.19828400672536	4.36041805013167	4.55961348570512	4.24286009229794	4.02891242372215	4.01134435553867	4.32438922555684	4.38415933677663	4.33354371335359	4.06026571782676	4.00892610528507	4.59148066555392	4.27338721696758	4.39324149582694	3.9753937985143	3.61615018152599	4.24518458458342	4.09628919634865	4.07432638855593	4.3268578741571	4.22137521774788	4.13651914982198	4.8085241207658	4.61811057687765	4.44390277941203	4.6604609098774	4.85151201304088	4.79683674369768	4.69645872146993	4.19865493914543	4.31189312823695	4.84786936740628	4.73429612177686	4.51966679151747
CYP2C6V1_33169	0.78828985858951	0.889676700517045	2.01619137550075	1.21432502766094	1.05334270364902	0.466299555275646	0.999555374664756	0.356275485223033	1.08382997330964	0.784894849982411	0.903798225260948	0.819669160535281	1.00476746119161	0.49840914427211	0.85999693254363	2.0282130693925	0	1.34811744679715	0.998552992987754	0.625590688070529	1.02791555669797	0.966004320131757	0.312466416002193	1.58041539276952	1.25446073937028	0	1.10673791894385	1.23229918867734	1.59785423259493	1.19950581252365	1.25393395224509	0.918662036642635	1.03411272718008	0.982107762385551	1.2538215170935	0.488033527917653
SLC35A1_9868	9.49990053267972	9.60390339620006	9.57534116889155	9.8708518627135	9.45703991240535	9.49004524724439	9.63935666334433	9.60889286383095	9.48699521844496	9.46551950943127	9.40739961439046	9.1318077769081	10.0735794372524	9.37443938434489	9.87075313621134	9.6129868732996	9.85078117816085	9.75635575965894	9.62007515377987	9.49021005185903	9.33308233795305	9.76968125203755	9.59957779915721	9.48169313074755	9.25278394257086	9.13896325207023	9.53561775429733	9.63993261603855	9.1954346719019	9.32146922104108	9.39970616838351	9.22826075737841	9.58028521128499	9.17045647129864	9.19230958166724	9.42271754474162
FRS2_8665	3.52880607823003	3.72496736898387	3.84786039313064	4.14045615626726	3.59833807611811	3.44897933042659	3.87364038766756	4.06061315368858	3.88841084281371	2.83697788065217	3.21324778603467	3.64096998396437	4.09642384238307	3.69677219139491	3.93197637851102	2.67541804884796	3.78020089520887	3.19702271389815	3.16735154028364	3.10430200626237	3.04850336720485	3.18651556657576	3.57074229419196	3.45322745712524	3.41960048413936	3.34502363628123	3.27080717139066	3.38486182920612	4.60345834183196	3.39348106828053	3.7510541458761	3.30795501091255	4.26548612313764	3.55198866813991	3.21852331975922	3.41423896416894
SLC1A2_33059	0.78828985858951	0.649392203444466	1.14929706030082	0.611766147669948	1.48141330330423	0.466299555275646	1.22188426690861	1.42261030586815	1.31781015263913	1.66398223034294	1.66787544177089	1.54225953000145	2.17733426055248	1.4063297966866	1.15221696400852	2.27761030732965	0.483459814821758	1.07323124194964	1.99782894486801	1.8930561403209	1.73894982194121	1.28103608204807	1.77327439047254	0.734239049553157	1.622306915324	1.85500718435751	1.95752601723374	1.5965138022221	1.59785423259493	0.518236290991486	1.50921177795269	1.87620614399629	0.878358919402924	0.573059031592877	1.2538215170935	0.852049741844608
PLA1A_9490	5.18033742753337	4.46170983330593	3.72034189946946	4.56739567034741	4.24200894255249	4.40753955813248	4.84044390062388	3.82430871015037	4.21266841839249	4.4332634108989	4.30203999048132	4.5587289815387	3.65261617925291	4.3790274806288	3.96999036701491	3.96580434481178	4.17935001191647	4.23932783344077	4.3722836384628	4.39815663555621	4.22220889407284	3.93558643644273	4.08412445859996	3.90052062401291	4.8781603482612	4.11766155367307	4.23882607332894	3.64038892309426	5.37637911452196	4.35396884851698	5.07793380718303	4.72111551297558	4.94293895240883	5.40777230312299	5.09733035458104	4.92527906199998
ZWINT_10214	9.98858299839261	9.85525091096748	9.92405188093255	9.99139713472102	9.95277482083388	9.95850506163034	10.1167545144225	10.2317265020124	10.0496050597818	10.031232383011	10.0140045201	9.81112804479975	10.6497582113544	10.1090985412647	10.2645269929215	9.75726884619839	9.98264691193863	9.90465102127926	9.92451512264001	9.85993924845308	9.84640284798411	9.75741704826705	9.92938687503073	9.95173354440843	9.76007489992376	9.98954179006676	9.87121928321917	10.0502401020467	10.0485635400237	9.86279461975784	9.97769515188747	9.98109596653724	10.4081269241826	9.90910582062004	10.0727081446208	9.94867289484131
IRGM2_8916	4.91078267028734	4.77797656024684	5.20682720612834	4.93429063480496	5.25845122233612	4.88835828435098	5.29681377924516	4.92658146978922	4.94754864598697	5.06753130154299	5.14583717934207	4.51112225620571	4.8420762874743	4.68702139197833	5.15538350186265	4.28347427830362	4.8710830520943	4.9245818958641	4.62657825454723	4.48231914991037	4.8346866610256	5.03127659923793	4.78665800962803	4.63730380507403	4.57684634565995	5.01838609161572	4.1940651746316	4.80674795253629	4.51029566751595	4.44266210246403	4.53347220797692	4.33219011704871	5.12723967649334	4.53538088392392	4.39769887320797	4.84672884621481
DHRS7_8469	10.8517566324156	10.8149528894995	11.2789864080012	9.77844176140762	10.8042948962032	10.1639138968886	10.482255208957	11.0051872112333	10.5975720425738	10.8039795556269	11.1839645442695	10.9624319815246	10.6641493626657	10.6394186383621	10.2602189425942	10.4814491087933	10.1692828153276	8.99187777915553	10.8230586673898	11.0417503111396	10.7036249743496	9.77007514093312	11.0892314961035	10.7802641491606	11.0086165841683	11.1997958060391	10.9807973529173	10.0465632310685	9.77081647837955	10.7671741485592	10.418725482187	11.2154235621157	10.2285117905701	10.4224233645124	11.1111721755811	10.2496482709617
