ID	S2P1_F01	S2P1_E01	S2P1_D01	S2P1_E02	S2P1_H01	S2P1_G01	S2P1_D02	S2P1_F02	S2P1_H02	S2P1_A03	S2P1_G02	S2P1_C03	S2P1_D03	S2P1_B03	S2P1_E03	S2P1_H03	S2P1_A04	S2P1_G03	S2P1_F03	S2P1_E04	S2P1_B04	S2P1_C04	S2P1_D04	S2P1_G04	S2P1_A05	S2P1_H04	S2P1_F04	S2P1_B05	S2P1_D05	S2P1_C05	S2P1_E05
PRSS23_9581	2.67007759601279	3.29499551926337	4.17362602804116	2.94712838953605	3.95900198739159	3.01545972563289	2.11684993168527	3.18257950765267	2.97902647609017	2.84675412486655	3.49317935556787	3.49032952311302	3.44230795836716	3.63262329422111	3.71066007630914	3.52767855626053	3.29915089275278	2.65398608584196	3.59669485687957	2.96826206727976	3.19404563963348	3.06845840787473	2.6852123754677	2.52044968128257	3.44960245586107	2.24274820203167	2.75008933584567	3.35121957658512	3.17516023420317	4.49595245182915	2.91714045918586
EXOSC8_8581	3.60192615758417	3.73780237440408	4.5610077923032	4.26730951348956	4.75300696826365	3.73147931881658	3.82041758732061	4.07947219599027	3.57534910681838	3.78156345369541	3.54106372777487	4.13036305031652	3.7074795652203	3.95540353979063	4.54074110617862	4.08584039638784	4.56635220362086	3.71987223974185	4.41159735763448	4.3781782957585	4.96565666429019	4.81580988344185	4.2362778343106	4.68007491987064	4.72621667768321	3.70031294503846	4.47197267852805	4.30137205904437	4.72448338255738	5.0455206324444	5.59653755138049
E2F2_8510	0.868155996303493	0.769944299578219	0.800032775838346	1.65438050918295	0.892183780977096	1.27335927476254	1.07894187863999	0.589720957623546	0.560515232525823	0.448204482676138	0.464681694913012	0	1.29997923748387	0.757956921137839	0.710563571891122	1.49365272867909	1.58605384285802	1.64044302958667	0.819977342525647	0	1.05143963194406	0.28370444941898	0.828603110287606	1.17846761818751	0.643219012324903	1.37842710908975	1.10132572243789	1.34152167886149	0.819685185876578	0.714149273443019	1.59285346639799
RAB11FIP2_9636	2.35801406629729	2.48125389637043	1.51240475594355	3.22079963611139	1.58366085376028	2.25679939154917	2.32335569056515	2.40384656438015	2.11222329409705	2.09729754415916	2.47512487649826	2.49151184170176	2.52414481772697	2.36360969843479	2.44760637010816	2.91411249265269	2.27431672212389	2.38825322031754	2.27109434883297	2.74163403234427	1.92172279725369	2.5845493768677	2.16730727208812	2.05603064348558	3.11737436458906	2.53593924211308	2.57625836884913	2.63603941833209	2.43265737290684	2.66394335064832	3.05478682255996
LTBP1_33264	3.9869487784111	5.00130566371382	3.5079176034318	3.64902384190542	3.45765635418674	4.89807114335462	3.02146397165623	5.28064728109223	4.97209213263731	4.7478291144346	4.80637107852161	4.65014039278946	3.93139662264406	3.41620701805076	3.30891497297685	4.74347993565047	3.08890708798801	3.46710648138815	3.40152511917636	4.45502136570307	3.60347904834846	4.200483094992	3.86585812175341	4.62574072057248	4.26041654692007	5.64564390710615	4.05791869760109	3.55327361028738	3.95748703869179	4.81327627528894	5.46276233389601
ESR2_33268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG8_7948	0	0	0	0	0	0	0	0.324785051998394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC4A_32636	3.14414741908576	3.24221336948862	2.71337801671486	3.0904435462476	2.91887070462687	3.73147931881658	2.76233349529442	2.71248836787481	3.02182388992055	2.6089929441053	2.97089619846138	2.65172768522658	3.0550684156388	3.36873623407138	2.88057435535712	2.42180908534301	2.54567677404878	2.87830289288654	3.34830880269615	2.63997587959062	2.40337354807065	2.6854727021535	2.6852123754677	3.04689855301779	2.59843442233576	2.72234949607332	1.54062048138402	2.4860846776676	3.72686748168576	3.08281863337074	3.73885204787312
RSU1_9756	5.92686061123422	5.96238113135861	5.29163100367054	6.1782566541449	5.54388082547609	6.10909731680317	5.79472311611354	5.60639210810358	5.94336971247619	5.54048144393324	6.32269741681335	5.52091399337428	5.49930904333765	6.17358100396253	5.89609692634605	6.23757197280126	5.64546017766652	6.10357521497852	5.87740216236419	5.91068598175232	5.96237663701796	5.85099030017141	5.67383168998542	6.22702289814861	6.11978833104058	6.12501976097746	6.12372940007891	6.05216085169375	6.18808348581525	6.59470264748336	6.32455519397511
CDC45_8259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280385537902126	0	0	0	0.247648084295451	0	0	0.386079141515608	0.252482511997179	0.279180272867679	1.17650379978333
TP53BP1_10063	0	0.435737363688059	1.07841242288333	0.620088987074699	1.27895946813689	0	0.531063959150216	0.589720957623546	0.307309502309259	1.29711204001997	0.464681694913012	0.731638775922882	0.791711314684877	0	2.26863185913254	0.44699946947668	1.11635875017403	0	0.467476835552628	1.37446464421985	0.716822551222405	0.902472232477434	0.978163545119182	0	0.953339823992747	0	0	0.941490093523824	0.467290333720333	1.3187716607455	0.324299919737675
TRAK2_10073	4.75477222043865	4.85077721939018	5.58683778643773	4.95746514415369	5.60436021153653	4.13211931906347	4.60657304927391	4.33544853404203	4.79835975507175	4.6879117998443	4.70491885862116	4.18377470892368	4.58679421580135	5.12365005043352	5.31553138797713	3.73864588919316	5.15809532585742	4.40035673875357	5.03400428334686	5.09674771669617	5.11601311502979	4.88110056496199	4.86437087118039	4.49038793697177	5.34034771342011	3.89388120467535	5.67301741378786	6.65862341582243	6.56260561570825	7.00280478236647	6.46289689021358
FCGR3A_8626	1.16220520435311	1.63951550584733	1.07841242288333	0.852362438869435	0.892183780977096	1.74934659942087	0.737679568586886	1.33048204920868	1.2776202854107	1.49656767358489	1.0976367738712	0	1.67508427736771	1.61978026242721	0.710563571891122	1.06323116402557	0.73762049851022	0.612969444817944	1.8792446319807	0.750686182950633	1.44156592769083	1.85111910959126	1.7346098515917	0.961639492194826	1.78010439816423	0.847935869044255	1.33762933626545	0	1.9518965922835	1.64848930404036	1.17650379978333
BPHL_8157	7.25607103133945	7.29324238332717	7.7469783732042	6.86021867975909	8.02596057293291	6.66037326858033	6.92592227511514	6.97121662783195	7.01869722856133	6.86413858872587	6.73150311271121	7.18313457759266	7.04698472857341	7.18426702492332	7.39015288567148	6.50320433407453	7.8842728218694	7.16399824854648	7.08434681118989	7.07941304952086	7.26231377251699	7.33237088539157	7.12221458372814	6.35500208136841	6.96330630484554	5.84619120275504	7.32397296043728	6.52079520222008	6.51512752998656	6.5493803922169	5.90644022263244
CEBPD_8283	5.93661364371722	5.8955917029234	6.08114064230451	5.63214555876507	5.50814766283419	5.86200288135868	5.58336609555461	6.25244573924777	7.00809326802743	6.00069925124451	6.00185024557818	5.80280096583013	4.90108431723355	5.83234878340032	6.22549506901697	5.43066812170169	5.57145787431348	5.69551431143702	5.96838918174278	5.83794704554468	6.09958160635657	5.65958746866939	5.66282520342001	6.45187585497501	6.24261657201067	5.67605751986971	6.8235038323535	7.61128025651357	7.60115980474752	7.41923239167397	6.52739149862239
SLC6A18_32647	0	0	0	0	0.36213632753897	0.558181927816432	0	0	0.560515232525823	0	0	0	0	0	0	0	0	0.612969444817944	0	0	0.280385537902126	0	0.255792249313412	0	0	0.616623592181538	0	0	0.467290333720333	0	0
KRT19_33154	0.868155996303493	1.04110692232481	1.51240475594355	0.620088987074699	1.7148487670435	1.93902912167843	1.96068368689559	1.81753246636314	0.775845947931599	1.49656767358489	1.33345314707843	1.2147766463646	1.97251135260977	1.61978026242721	1.82610017740917	1.49365272867909	1.73811148174504	1.64044302958667	1.72077524538905	1.09602894808742	2.40337354807065	1.33411989223453	1.45729019350137	2.52044968128257	2.59843442233576	2.32181822550873	2.08597971639317	3.21483935305803	2.97914500754509	2.96941132841542	1.17650379978333
AP2S1_8055	2.5733672590143	2.06122934202923	2.62946964727906	2.5441712490431	2.68284922302225	1.53089481268588	2.11684993168527	2.01068454169195	2.39866842325239	1.67176763519751	2.47512487649826	2.21191033401338	1.06811360146559	2.45736091690052	3.00015792064196	2.51642554492023	2.27431672212389	2.23444834561586	2.1519244579304	2.34924001268649	2.66970373494316	2.41854950302795	2.44937608224014	2.16164479680431	2.55311975679298	2.15909200527473	2.94151687288865	2.4860846776676	3.04748562311147	2.66394335064832	3.36822337856864
LOC100910973_9069	5.42933962141929	6.11696318036286	7.30489269795863	6.43259579709087	6.64398231517592	5.50483574524753	5.84025673205798	5.70744187860039	5.79087943826606	5.73066145623487	4.91938723488727	5.14352648331212	6.05388981768278	6.4607074103009	6.14992505702175	5.55847176037671	6.42227965746535	5.98799517597851	6.84120167290652	5.71834878318924	7.45806461654295	7.46071955500766	6.05256907541332	5.4887027990108	6.98905637639184	4.93532689815217	6.97350218125461	5.86736543259366	6.85966685029838	7.16183179966476	6.30629110107083
THRB_32521	4.06015449103576	3.91686630433655	5.38414437766504	4.18452146728583	4.97865662370192	3.44898854602593	4.42423315435336	4.18336674089395	3.83736634715451	3.70301867524035	4.23730394928473	4.18377470892368	4.21311710814003	4.55216539388369	5.1181724919882	3.65792204529108	4.6064315367099	3.98397940765281	4.41159735763448	4.17511122369107	4.97552725161528	4.75904893981416	4.2801521873935	3.5914904794323	4.44539381621691	3.33139044912146	4.59103733700645	4.74277711457486	3.9031954166305	4.53633514638222	3.62556886395621
TLR2_10029	1.16220520435311	1.26927730252167	2.93927663666847	1.65438050918295	2.91887070462687	1.53089481268588	1.87576699052707	2.09835609479634	1.94439930342751	2.21518528837266	2.0143919867707	1.72763071524062	1.83144900284985	1.91241085654841	3.30891497297685	1.06323116402557	1.87565963205	1.86671788571404	2.75282072514884	1.37446464421985	2.0764876214475	2.01522371609597	1.89370287540198	1.53358509546818	2.40795376509446	0.847935869044255	2.08597971639317	2.31871603420614	3.95748703869179	3.67160873554019	2.81749254457951
SOX4_9920	0	0	0	0.343106448314519	0.36213632753897	0	0.531063959150216	0	0.307309502309259	0	0.464681694913012	0	0.449496241494295	1.0261917807667	0.710563571891122	0.44699946947668	0	0.612969444817944	0	0	0.716822551222405	0	0.255792249313412	0.395984739854526	0	0	0	0	0	0.512995818993453	0.588913378606685
RT1-DMA_32874	1.40634981657571	2.28647361967345	2.93927663666847	2.07786502963319	3.12165374327672	2.10664569984769	2.6129271649197	1.71030517547349	2.11222329409705	1.49656767358489	1.87187908911501	2.40419672217006	2.21897748412009	2.36360969843479	2.44760637010816	1.29443455693269	2.27431672212389	2.38825322031754	2.57892874978148	2.47264879806817	2.66970373494316	2.53131046222655	1.89370287540198	1.94206983697693	2.24652982617442	1.51928473116312	2.3785757460897	2.95427313337609	3.6845744250913	3.95590350531513	3.50262663606949
ACOX2_32902	8.38200713233559	8.19626786902902	8.41597048376226	8.31689798372267	8.44749614327839	8.44190999811169	8.27945338481908	7.95961494001668	8.33923163813174	8.39939016161929	8.40442384692386	8.11081529168087	8.23423069643431	8.50298193121298	8.32128806387393	8.21260102038927	8.42929399135462	8.70062228578284	8.27355058439306	8.2760642015359	8.43619615219603	8.09318196100263	8.25534136391175	8.61358627739856	8.21376832742507	8.18275402733881	8.38601996894274	8.08060261737585	7.45941939018294	7.2735507002465	8.57593871000192
SARS_9779	2.46970519821562	3.29499551926337	3.94974439368931	3.22079963611139	4.24607745306902	2.73745969942468	3.46105377704737	3.14189252542133	2.39866842325239	3.57655067075538	3.79913256689053	3.72461734536143	3.82377794074013	4.16444880357208	4.65448386011606	2.76791613240724	3.79159538070898	3.83138043375854	3.68519598113751	4.42477349530318	4.23305287174548	4.23419183395432	3.84653297157698	3.4733842268573	3.9467113616094	3.25285780984009	4.57956344001617	4.34558991866433	4.46192611183737	4.78002882746511	5.28764090108963
MAPKAPK3_9194	2.10477723353423	1.46624071410337	2.71337801671486	0.852362438869435	2.04914479639819	0.959640382085726	1.68928676358091	1.33048204920868	1.53564654027963	1.49656767358489	1.33345314707843	1.40670567992253	2.10100123161852	1.61978026242721	2.26863185913254	1.66866951177835	1.58605384285802	2.06226794857923	2.83249028413324	2.2833370435203	2.51587058162719	2.6854727021535	1.64796080996818	0.706359220904188	2.40795376509446	0.847935869044255	1.71854143981885	2.22713827317179	2.7107019348066	3.59720572655919	2.17912694209026
UROC1_33128	7.31707827281909	7.40551373487452	8.66149904931203	7.57606017239108	8.52999074668431	7.14268422558979	7.68905409251522	6.68297436996423	7.30305025375928	7.23595899499552	7.24303195811506	6.92535471585346	7.58363993158483	7.85474295990325	8.32415583969605	6.53180142966931	7.97221545332343	7.45699733272023	7.54383787812293	7.58590910104606	8.02075997404427	7.74273113603966	7.32956118286008	6.9001450080612	7.62120529988325	6.18968910228052	7.45218911039448	7.2792760986773	6.06983746190065	6.46472740939112	6.05603606637808
MKI67_9232	0.868155996303493	0.769944299578219	1.31166665296001	1.98307017297893	1.58366085376028	0.959640382085726	1.68928676358091	1.17784706588154	0.775845947931599	1.06558857524233	1.53608484919927	1.57607351214896	0.791711314684877	1.0261917807667	0	1.29443455693269	0.585508274984267	0	1.5427264064876	0.541080577773487	1.19352980139495	1.06114235611939	1.11366544926471	1.53358509546818	1.32086597607596	1.51928473116312	1.33762933626545	2.77186485119985	4.27504424872819	4.0885562341506	5.97741624202226
MS4A6BL_32383	0.498418535332342	0.769944299578219	1.31166665296001	0.620088987074699	0.892183780977096	0.558181927816432	0.737679568586886	0	0.775845947931599	0	0.815596486210533	0.411710543434033	1.06811360146559	0.428192827029362	1.82610017740917	0.44699946947668	0.87521330436853	1.04180913374407	0.467476835552628	0.541080577773487	1.44156592769083	1.85111910959126	0.828603110287606	0	1.61351761618695	0.341008005651903	1.33762933626545	0.386079141515608	1.44429431473109	1.18968612338422	0.588913378606685
CMBL_32468	4.1634368120472	4.39905570657341	5.50679363125166	4.20566810365306	5.150749036153	4.01052929851101	4.36315398158206	3.56761190352139	4.38828767288578	4.12063012681642	4.37578095360119	3.5727259705202	4.71280875725357	4.55216539388369	5.22022411835732	3.88768902952664	5.09610642540441	4.66406059417352	4.81613520909648	4.72702021470545	5.24402457935764	4.62570947883851	4.17562271432813	4.14889768298254	4.9081813844314	3.78646897633069	5.06420735417744	4.86932849474438	3.82747444511544	4.67542620887781	4.62604959517819
TMEM2_10042	0.498418535332342	0	0	0.620088987074699	1.7148487670435	0.558181927816432	0	1.17784706588154	1.2776202854107	1.29711204001997	0.815596486210533	1.40670567992253	1.4996886269629	1.77350238023837	1.82610017740917	0.787770289747647	0.87521330436853	1.04180913374407	1.5427264064876	1.71163135020344	1.32287178061719	1.56357282592217	1.23752619101055	1.53358509546818	1.20844867864064	1.22231394406266	1.87690954339458	1.91132054256158	2.57836760816214	3.08281863337074	1.70863332225583
SYT5_33285	0	0.769944299578219	0.454776372790504	0	0	0	0	0.324785051998394	0	0	0.464681694913012	0	0	0.757956921137839	0.710563571891122	0	0	0	0.467476835552628	0.295759429275641	0.280385537902126	0.28370444941898	0.255792249313412	0	0.247648084295451	0.341008005651903	0	0	0.654220679403708	0	0.588913378606685
LOC688041_9143	6.36994634751121	6.58270548576904	6.0082611662563	6.62539523555918	5.98188593460064	7.11345094130714	6.40359082713509	6.44032865367653	6.67092687330197	6.46070237448679	6.91078102054099	6.32071293654841	6.49501485161413	6.73792188215166	6.28558038449025	6.7125380372857	6.17820282091239	6.72549536235563	6.6782497006677	6.66307643682857	6.54624413604625	6.451079403458	6.44834101906815	6.91154478019389	6.80076160442545	7.05514613013604	6.67237536517406	6.96180026411442	6.96280480965051	6.90081100320975	7.51756710415723
PSMD10_9594	4.40738975205482	4.24661335203187	3.3595575082951	4.02712258884399	3.90506796085634	4.44533943898837	4.1263777978093	4.3172922217595	3.83736634715451	4.20854671862084	4.6404363687539	4.61168055270522	4.1251841212118	4.27157455955595	3.39871274236331	4.46373505822413	3.64536202555845	4.47093736965564	4.41159735763448	4.13830343781977	4.02066910127134	4.37683294769997	4.43049076925993	4.92472588778411	4.1581998178813	4.37374946081224	4.38236554551635	4.30137205904437	4.93755889871529	4.41162911605325	5.19140462993127
BMP6_32921	1.16220520435311	1.26927730252167	1.68859309461172	0.620088987074699	1.83509543824808	0.959640382085726	1.07894187863999	0.324785051998394	1.41239424587121	0.789672833065017	0.815596486210533	0.993338398380167	1.83144900284985	1.25228736821925	0.710563571891122	0.787770289747647	2.22367855915439	0.612969444817944	0.467476835552628	2.0653771068532	2.00117951074426	1.76149070416823	1.35158870104428	1.17846761818751	1.78010439816423	1.04723483226602	2.08597971639317	1.15532682825256	0.467290333720333	1.43724983767852	1.17650379978333
PPP2R1B_9546	0.498418535332342	1.04110692232481	1.31166665296001	0.852362438869435	0.651366852917663	0	0.918377773044174	0	0.560515232525823	0.789672833065017	1.0976367738712	0.411710543434033	1.67508427736771	1.44770359612196	2.06426766069737	0.44699946947668	0.73762049851022	0.612969444817944	0.819977342525647	1.09602894808742	1.55123280215064	1.20407789896498	0.828603110287606	0.961639492194826	1.52240744212391	0.341008005651903	1.4426921440049	1.50640982271834	2.21221097195964	3.6955808008527	2.17912694209026
RAN_9657	8.67348411054123	9.11159133937099	7.9594894131464	9.0663329893382	8.057205706115	9.16618519687437	8.7186947406174	8.71203080432794	9.05415476422396	8.76946673375696	9.23768887817549	8.59401060786689	8.7874762073541	8.98156350577691	8.35252436381482	9.33873582257227	8.14628916647134	9.13485782965385	9.01150562900323	9.05234970265645	8.61654116022454	8.53900157735704	9.01623069721031	9.90006723862022	9.11327621264716	10.0683723845476	9.4710523699649	9.62099518769101	10.2622045291032	9.25801321652462	11.4013128378138
