ID	S4P3_G01	S4P3_F01	S4P3_E01	S4P3_D01	S4P3_E02	S4P3_F02	S4P3_H01	S4P3_D02	S4P3_H02	S4P3_A03	S4P3_G02	S4P3_B03	S4P3_C03	S4P3_D03	S4P3_E03	S4P3_F03	S4P3_G03	S4P3_B04	S4P3_A04	S4P3_F04	S4P3_E04	S4P3_C04	S4P3_D04	S4P3_A05	S4P3_G04	S4P3_B05	S4P3_H04	S4P3_D05	S4P3_E05	S4P3_C05	S4P3_F05	S4P3_G05	S4P3_H05
NOP56_9343	8.48363736863745	8.32597472228072	7.90285368955043	7.97529329655294	8.10359013989926	7.80133388265991	7.99733078310545	8.36963514208215	8.10980261698617	7.96455020960032	8.47907395787193	8.01906881413373	8.24844682895136	8.33397523273613	8.11488183639132	8.1477133534214	8.30637975407553	8.26524118923175	8.27319740870417	8.15363952025887	8.32560789362162	8.36587187186736	8.06915482752252	8.04201672364844	8.32842124494186	8.05348426722014	8.3570368660673	8.13536500529817	8.26680411361218	8.30260003334826	7.97299184110589	8.2367689381532	8.65784183105705
IQGAP2_32488	0	0.618189666435681	0	0	0.518301028993236	0.650215678294922	0	0	0	0.41813339970524	0	0.498209929346437	0	0.462815082807644	0.248418270808506	0.687783431612184	0.310951682974139	0	0.273217632402907	0	0	0.510060194772152	0.429795815719251	0	0	0	0.288082296218335	0.282567248807105	0.311036345503753	0	0.317664258891728	0.6760228761221	0.93162598922978
RPA1_9721	6.99592839893739	6.79004627117245	6.82632675091676	6.77247877007891	6.96149047811547	6.65313871261614	6.79278943681935	6.77498246622079	6.89848310761603	6.90301128727502	7.25833080425273	6.80140777305759	6.94782642621518	7.06348351816031	6.80316846563198	6.72317023418952	6.97260465287402	6.88214922726045	6.80366064344194	6.83696736409107	7.02814559611251	7.23360662841263	6.84335675685557	6.73078099886333	6.96256156888033	6.92393937348986	6.53827001128742	6.67603158921484	7.20481093285098	7.02252276532663	7.11569828911629	7.02026477939537	6.70243485562696
SCAND1_9782	10.2025250710729	10.3494669889885	10.2992367055826	10.3608321651839	10.2704400478923	10.1408130879755	10.3118776150069	10.21473426438	10.0755877490642	10.1275933074476	10.2703054658303	10.1469773938696	10.2518124005356	10.3413833211192	10.2197727918457	10.3013918807304	10.3013086847211	10.4372200337886	10.1900515024011	10.1736224015263	10.1558729681494	10.2714714261154	10.1093037134491	10.1766630225159	10.2264669492968	10.2300156856122	10.2130710665293	10.3281297761385	10.3615386277478	10.2718178270353	10.2202568083351	10.2559236810342	10.2270116995327
MT1A_9255	7.10203602620205	7.53987195881655	7.55535372636792	6.78524275532383	6.94640009232789	7.27369076781565	8.14077615222567	6.33481880840154	6.45646006020063	6.67992596777633	6.01875891834166	7.70510406950376	6.34544279564075	7.01999985064649	7.1698744764955	7.49972147399085	6.32864796265884	6.79561453242234	6.87202316524333	6.9514735237106	6.60166060323281	6.96393653526816	5.77588419966948	6.95302066092006	6.24894366605044	6.73299061527498	7.08320105215304	7.09896724543998	7.72467572957034	6.58248964268932	7.53708900745101	7.71360195901337	8.13023223406693
ALDOA_8030	2.37153679215399	1.65066876347345	1.69036227582822	1.55731121115202	2.28995485267944	1.437338758692	2.81724698429773	1.26587056843332	0.562696287490685	1.81618278534938	0.637016277490468	1.40590507498146	2.24943595845356	1.53163968749349	0.955699716462384	1.39441427799341	1.28874510237809	1.83804719758118	0.87499405880935	1.99794178161126	1.75301100060824	1.73664941102697	1.91698993613532	1.68305696859427	2.07893672020029	2.05153498643661	2.03359083326891	2.08588746650124	1.86654565342378	1.32328128923962	1.44582089407966	1.88353528892959	1.64030808401685
NOLC1_9330	4.81439586198607	4.22135742806996	4.54063324467129	4.48372106348055	4.25966702007798	3.81724098231475	4.22036641428993	3.69378169538192	4.29308030784501	3.86947701041497	4.18653210376483	4.19560875656375	3.9246166856646	4.12539811230413	4.42502537466813	4.43054137383444	4.2325767679864	3.6540527327351	3.6157702421611	3.72328774159931	4.25571697420885	4.29725180901632	4.05458207049549	4.16603935269423	4.38792074225752	4.34498189098683	3.96227754720007	3.76008591347591	4.03547499594408	3.89692092198491	4.02425668690332	4.54935150673336	4.06425275549842
CKMT2_33148	0	0	0	0	0	0	0	0	0.562696287490685	0	0	0.270504973534651	0	0.249887328152157	0	0	0	0	0	0	0	0	0.429795815719251	0.452608849565143	0.370920786122743	0	0.528103502967594	0	0.311036345503753	0	0	0	0
FGF21_8635	1.62642064042549	0	0.638624705550639	0.571203101928492	0	0	0.588817477520033	0	0	0.589088893372537	0	0.498209929346437	0	0.648320688746919	0.808686589567451	0	0.310951682974139	0	0	0.299046002479422	0.281562088215497	0.510060194772152	0	0.24398142293263	0.370920786122743	0.535408590875303	0.528103502967594	0.282567248807105	0.311036345503753	0	0.317664258891728	0.377251026775518	0
ACBD3_7962	4.20128125721714	4.0455730139371	3.66604428791411	4.28236260402371	4.29186175403114	4.8811820064367	3.59553899963674	4.63693120592645	4.14534716082389	4.25962439780111	4.75969658444913	4.33481039037023	4.55641803904992	4.18661117843368	4.34724850151273	4.30242195148712	4.26902993341288	4.38944611108919	4.33499812248209	4.27995008424967	4.22279239212485	4.59179751931053	4.30307328912832	4.30700213677363	4.34693867573059	4.32894302162641	4.18897534056284	4.27726938179342	4.32245354159454	4.25006355636987	4.42249023258787	4.02166571661974	4.21284487620311
NIPSNAP1_9317	10.9562822565001	10.9095951193866	10.8013627364769	11.1141072239322	11.0864290531146	11.1955145155151	11.0265951471136	11.1216551940406	11.0393916760385	10.7521173608294	11.1133073807122	10.8059462620415	10.9302119117406	10.973901388703	10.8039529316297	10.8203174797274	10.9233592875155	10.9764577626371	11.1109575495786	10.7663951394004	10.7644746988376	10.9322330409803	10.8809533740279	10.9030313668731	11.0449135859014	10.8624583686063	10.9640953459606	11.1415468850729	10.779794213528	10.9046756659583	10.63387417404	10.7572468242788	10.8486067110162
CCND3_8225	4.49636163507228	5.1607432289424	5.34112998527724	4.71477455628262	5.0438606467765	4.4638776757849	4.76599611631723	5.07295486625402	4.91162699665311	5.06363541979178	5.79183340717243	4.96881901681242	5.23707620575382	5.16176762119611	5.08249835471819	4.97912621490664	4.99037839779785	5.17772597906073	5.0216360767632	5.32755076718506	5.32219351466766	5.21137504806306	5.17198076262523	5.17027396627947	5.20036729814972	5.09812013261356	5.20181489929157	5.19766799878352	5.19411013059712	4.86636341051441	5.33663257201573	5.20413093391242	5.45783815409804
SYNGR3_9978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267358712609819	0	0	0	0	0	0	0	0	0	0	0	0	0.566763632836414	0	0	0.377251026775518	0
MCM4_9208	5.46404246060035	5.30437403656966	5.6599001994595	5.26317263694951	5.49477692541248	5.13603417521573	5.27802228061106	5.5972150919232	5.51855233979141	5.26626314809141	5.35642177203285	5.35058147975229	5.34467884826348	5.59331076832695	5.30452285165841	5.13771575406716	5.24948196263442	5.40662940659154	5.33651638644428	5.36027718044963	5.25864244096263	5.50879338247752	5.40252119666635	5.283803666337	5.15360250233278	5.41919466897517	5.18438289248593	5.32771242234475	5.44579103819208	5.42846698099098	5.13902926374054	5.14443094629763	5.20923917021544
ZFP354A_10203	9.99685214639172	10.1627984051659	10.0108342001629	9.87871824493303	10.1058895041341	10.118078646387	10.3227057828541	10.0854718000509	9.47623462460341	9.38482774137578	9.76168622536806	10.0834057515681	9.76774682865691	9.82051346934451	9.90132553479732	9.57377066811296	10.3059761319927	10.0443902961479	10.0616806041928	9.33933395729153	10.0000384236775	9.87843570301868	9.70373576842137	9.78993507189041	9.55482259026403	9.80753255107003	9.80397817908493	10.055233794281	9.5174741161204	10.0650575866283	10.0968653472376	9.90921922617443	10.3680755439003
LPL_32544	8.02921395512789	8.02189482361384	7.97167637372357	7.98085219401635	8.21691823607323	7.93824932850773	7.92736597302605	8.2042690516164	7.90969870938768	7.87853987218909	7.66970010979029	7.94010055939626	7.93091436996622	8.36988189251631	7.90131578266062	7.92167596855547	8.14535498138515	7.99851088187602	7.90904193174086	7.81597229533877	7.87678801304418	8.22778546075171	7.91588380717794	8.06899446919689	7.89413725615009	8.01390339921672	7.66067854618691	7.7216671233451	8.14456394103286	7.90160210613359	8.14479197448892	7.93589284599746	7.95666322519752
RT1-CE10_32808	8.05586521484262	8.61093993995688	8.63471367198514	8.41376943978957	8.47178548206331	8.64234763812027	8.5467785759227	8.69467013946753	8.31605540129409	8.46763614094297	9.11489869338006	8.57941183218724	8.92919065128577	8.74217156605006	8.54104332897901	8.62857228395631	8.66720529064386	8.6257614897906	8.43230061167251	8.8514101265068	9.01803369294008	8.9272374055309	8.49954549381372	8.56149516405366	8.35061878103153	8.98511989862625	8.46474896536865	8.04133926376106	8.79344508262697	8.70312236052947	8.74513219616058	8.51182009433758	8.50647557347038
IL2RG_8894	3.75753135479915	4.67850027450087	4.54063324467129	4.35265139452561	4.44286675144354	4.53647004987623	4.40330442789433	4.1004993270846	4.0236871119596	4.25962439780111	4.53632553761206	4.27459462851264	4.24339548872622	4.44642608795321	4.32036233471755	4.48402445090602	4.42254847623228	4.67044082703152	4.44956225568093	4.41068644464886	4.42448384487843	4.5001385601252	4.75639453165966	4.16603935269423	4.38792074225752	4.55260016251699	4.15358066993795	3.95381918855415	4.15719723915144	3.57192050075603	4.14967853997581	3.85288838396849	4.32595591783697
CMTM3_33221	2.71513803305306	2.78333650877391	3.46247094533641	3.05075087164885	2.98482282604877	3.49175696234428	1.81560301025464	2.93968415239119	3.10976730754552	2.8851359987525	2.82907946906026	3.33258166152049	3.22409828407162	3.38621942870534	3.05801453162415	2.98595149519806	2.90577356960417	3.05251383842474	3.15752965975483	3.21597373680985	2.67530940015359	3.07414886976866	3.05100681365284	3.0003140721516	3.00652607448408	3.07284624845424	3.23244804185689	3.20501441447406	2.85908743379028	2.72983497966861	2.98125196566337	2.8026671437777	3.41673101898193
PACSIN3_9411	6.18327756463065	6.02666165316464	5.98564993309899	6.07787112900007	6.02182613163505	6.02995010763348	5.88170249214153	6.07410184507357	5.92192152003729	6.14145135548976	6.01875891834166	6.01164831683216	6.35282622266	6.25656882417977	5.97747056765998	6.02083791213124	5.99496932961116	6.18344688392697	5.87149960822704	6.06834567411093	6.02251321853712	6.28495629951472	5.98795122524362	5.94533481404909	6.14519538181748	6.18777589404823	6.01463770093722	6.07514186150143	6.11039227031102	6.04387957153951	6.06633422451511	6.02803611992648	6.05825246223596
CDK4_8267	8.20958855770646	8.16589744351585	8.14060685590369	8.18728138857904	8.26636477135168	8.26902150792837	8.15869856677079	8.00568473046196	8.27665277639377	7.92318539241549	8.34511253786115	7.94976002587972	8.11477739156244	8.31952936353921	8.15537925329455	8.26884326752199	8.07117103960401	8.42690659755246	8.26735178165431	8.04836975580464	8.31001778195192	8.27101277856716	8.05792584605195	7.99277415790801	8.28568785825322	8.08366851432686	8.41236593018605	7.97217111290234	8.06514032566896	7.79828409149587	7.75837135026409	8.29969651613124	8.1549390039272
CLU_32773	5.3456003280929	5.34291533591865	4.93134030843735	5.3169047560041	5.25455664642603	4.73460807005064	5.03354845231734	4.99566090847609	5.25580710660634	4.97388147156411	4.60375118632425	5.37945815211954	5.22907426694195	5.46946800985736	5.06640762324899	5.29562104819387	4.17610956895612	5.22815744472948	5.40910326986726	4.99386892935777	5.36808459413271	5.02663038748893	5.23980086646146	5.23522984701657	5.21182542169044	5.59042297814028	5.28594885205223	5.19766799878352	4.48628131158231	4.92104337998972	5.10845388938825	5.10738797510345	5.28953317160239
CDK7_8270	4.14565164394861	4.37803097746173	4.14611184684004	4.1305940705782	4.38434742932605	4.34764405571496	4.50287658523305	4.57450995081341	4.25754092636261	4.41548531767825	4.78896032057168	4.37837817624951	4.54357043278841	4.3560569573504	4.36050599512376	4.56070579137697	3.92514677093454	4.05884900555001	4.24267959056737	4.19178316979062	4.28790690011037	4.45900044262828	4.11361858569641	4.33361419848088	4.61201237228299	4.52470788311387	4.61044690269282	4.27726938179342	4.2694438901824	4.0021138087716	4.06728692890852	4.75495262340132	4.23618767648224
PIK3C2A_9479	7.26100992943733	7.02150680480786	7.24702380314435	7.14843591198058	7.37613589006428	7.1344641660238	7.07214404041425	7.30997766045431	6.71413429951298	7.41315064393397	7.11548261162285	7.42076825357718	7.38955739123272	7.45420331132913	7.38625099314193	7.35471837735189	7.25523396814065	7.26891928925132	7.39953520374825	7.29401229314406	7.2134350435833	7.52524949511669	7.28658718139874	7.35814022998777	7.2478006235271	7.37232285250574	7.43789856894981	7.31430944990373	7.18586386426293	7.46576622844181	7.35372326052376	7.25571984421786	7.30639824794626
RBM12B_32289	4.58268031159821	4.37803097746173	5.00823960094655	4.545045098338	4.88409280014487	4.22121873163171	4.53459654853876	4.53134298498389	4.68960157609527	4.95836420753262	5.028624321731	4.3640012755067	4.78101305381423	4.78999566977138	4.73090870844542	4.19425977456927	4.43863981324164	4.64591706168986	4.96497704290229	4.79276930363146	4.38037934538376	4.75930186683576	4.25143368106014	4.50730313816805	4.69600069674011	4.59345282585842	4.81685504173125	4.38576819773335	4.48628131158231	4.4492345589002	4.24646219631814	4.26534234340443	4.23618767648224
C4BPA_32954	1.62642064042549	1.87764193736403	1.41712772402037	2.28868237665403	2.28995485267944	2.47384466803382	1.59266218101019	1.6355613019679	0.96647047067029	0.589088893372537	1.07739289125743	1.02229664282897	1.03072236906993	1.09402350997074	1.32379208542	1.15160786163717	1.6620832219712	1.05173682240746	1.03033654963979	1.38532833316421	1.3268663009974	1.18417163016989	2.26827630646242	1.07418903293937	1.4641807803102	1.36330230443778	1.68264593177981	2.15759969400997	1.42448672095437	1.52503275952212	1.98394521882535	0.923410687372076	1.77391144562968
LOC680097_9132	9.09046007674312	8.98296733286433	8.90822140120137	8.74468715401313	8.88712447310646	8.79809648368848	8.65716391260837	8.77203875537382	8.71037849092249	8.82930030856118	9.01317423544372	8.98843827359684	8.97536484525084	8.73194094862016	8.5748498053954	9.10838775292876	8.98671441954033	8.9299202351148	8.8033991125592	8.94742391477474	8.88625446734707	8.9209393856894	8.87287138651882	8.98889343540267	8.73507530075782	8.87896473346381	8.44841150889348	9.11038278029113	9.02161985072097	9.13619552302757	9.11558316432685	9.13817744268301	8.82014704460951
RPA3_9723	6.11249942587177	5.94132021362966	6.03549070804231	6.12883394031461	6.18500256216008	5.9787654797579	6.00003792427815	6.02826117037341	6.04167413927171	5.84923118055782	5.82045883724531	5.62830818704397	5.83054226632538	6.11021972977125	6.04881801974671	5.99343647390939	5.80322370831213	6.06820385168566	5.89190609598763	5.92803743455576	5.89247079397427	5.82166836686788	6.13767940999457	5.95821889612877	5.92619627647708	6.01810146202772	5.88034842451034	5.97944432744373	5.96793470142919	5.91510656320126	5.70688174248215	6.21377153058819	6.18960742906195
CRMP1_32485	0.761983163675839	0	0	0	0	0	0	0	0	0	0.637016277490468	0	0	0.249887328152157	0	0	0	0	0.273217632402907	0	0	0.277454936240284	0.429795815719251	0.24398142293263	0.370920786122743	0.535408590875303	0	0.51875154211474	0.311036345503753	0.248283740295814	0	0	0.381255514337745
HEXA_8797	10.6779528379694	11.0574248512441	10.8496150051434	10.9473821930465	10.6719949874253	11.0731249185284	11.0248512805947	10.9588706474969	11.0222873957319	10.9958065606235	10.599374670177	10.9514223635967	11.0830045771942	10.9105372048371	10.9173486740313	10.9900816199669	11.0350633730956	10.9464916232637	11.0712470661139	10.9566454152629	10.7630440994234	10.7137420289647	10.887046984796	10.944762585931	10.6128535421393	10.8598444587123	11.145774629921	11.0124144023881	10.7478534853087	10.8249237815305	10.9078231641375	10.5983447337508	10.736444826784
ITIH1_33132	3.89882775369244	3.25688475985689	3.95214276590949	3.54680379815783	3.66348400950201	2.61462155804221	2.81724698429773	3.61327019790834	3.79490774958884	3.51375934686368	3.59719651477245	3.55138778733412	3.54090500317362	3.79283126283227	2.84816372157268	3.48286282108615	3.56360463599414	4.13130711337976	3.19085268842383	3.6189666542746	3.50392025153045	3.6134025545032	3.89546905187365	3.5916054315193	3.82710833763726	4.22877457229291	3.39282501760884	3.76008591347591	4.13761008663217	3.82227407849072	4.02425668690332	3.31700552737418	3.14801420783226
HOOK2_8821	9.40076319365692	9.37924884699382	9.21576611106906	9.23335048023952	9.25893955991721	9.54039941303657	9.39845725095917	9.3175070558006	9.32778039719556	9.17555284938603	9.11778465744373	9.24581377306152	9.25348833148009	9.25745413318865	9.32714034589248	9.37488502104153	9.27414790841026	9.23233513788993	9.32627084979978	9.18060886677118	9.31703461660616	9.11108000199542	9.24952153938971	9.34582199167814	9.18652285283683	9.23148607694919	9.41819196273603	9.25072660948601	9.13029160311057	9.19469770898716	9.1117343671667	9.12588175482655	9.1323285772836
ZFP36_10204	7.4736109082052	8.41910376634574	8.52776672525818	7.52459891788903	8.56200315803234	8.19246165202368	8.56609246276287	8.22812008703714	8.08973337622312	7.25384870332349	7.87126482439183	8.48042323229624	7.44069127947995	7.52701414663519	7.63153517789585	6.92761367109068	8.43025107738028	8.37189331254862	7.45887092394838	7.62213471247025	8.76713906297986	7.61849219096316	7.03878883022095	7.59654683543865	7.6014309850309	7.4354788782347	7.18312473848654	7.8837463057192	7.51485214311137	7.50954136077187	8.01618285913854	7.48721424577339	7.72466728942196
MCOLN1_9212	4.62397713818627	4.48529254041441	4.76403207714634	4.76718610173755	4.96618723323204	4.85303438579487	4.59601791218203	4.50926528685217	4.39472936510264	4.67482368793886	5.25521157495256	4.73186287495983	4.49100438104527	4.82891410922718	3.89771452640169	4.43054137383444	4.25091848226628	4.90552651422007	4.4076595423388	4.5015075555946	4.38037934538376	4.44502286499784	4.93067338080225	4.55331603140737	4.57699841441018	4.63318045253135	4.72338701048412	4.61958682228466	4.28733106705581	4.52179265153436	4.56441616698066	4.49302280903666	4.8032405528662
PCOLCE_32370	7.65389265210876	7.81812266897419	7.83410750865417	7.8563444966343	8.07612306729707	7.92140530684927	7.66968877453016	8.08619095720692	8.10980261698617	7.97422660070085	8.04506043971147	7.80027504877571	8.62593944969833	8.37235397174796	7.91035864122305	8.11099921360105	7.94729981093256	7.99851088187602	8.1808524288679	7.9920544005737	7.95028318776324	8.37142527752655	8.20260533193033	8.0739354567691	7.94822867691303	8.1751003886473	7.87686140333177	7.95843250724936	8.34894340514302	7.95607821501777	7.99683719410083	7.88572865424513	8.10984168810835
CDCA7_32988	1.91963776577173	2.07371306007082	0	0.571203101928492	2.00930164126447	1.09680535783124	0.588817477520033	1.46252533794083	2.26790031393996	2.12498191495157	2.11458614634967	2.03331705988751	1.80871977357045	1.32936126958056	1.32379208542	2.09005263156962	1.28874510237809	1.44192875941647	1.03033654963979	1.82115356836813	1.3268663009974	1.54027196169993	1.77791429422435	1.83979398042905	1.11949675563513	1.97114500636241	1.46891132937682	1.66155554792688	1.28900301420927	1.42768085744686	1.30909859479235	0.923410687372076	1.14398069407492
RNF167_9717	8.5520974184485	8.49807079604508	8.51024733372221	8.68804210530192	8.64690965187385	8.54233555275539	8.55646783936094	8.61808315337111	8.55253948470979	8.4216987238163	8.40304035483407	8.4518182416501	8.49024739214619	8.65619283583112	8.45868056586956	8.45362074364697	8.44923868374132	8.61553603681604	8.46416476066546	8.5755623523812	8.47113815005366	8.49951618656904	8.51057025318258	8.34477055043371	8.39778191943462	8.54934828745187	8.48891340915824	8.41502451349484	8.55309913178005	8.44389552998702	8.43188595282558	8.36915077523484	8.44894647350452
VAV3_10150	7.53443780106129	7.81812266897419	7.94909831545542	7.90977730909126	7.38735402590954	7.4717960517152	7.93629939144834	7.2809516967977	7.44031944287792	7.86923512405815	7.57627639615493	8.04295600058307	7.90603527537433	7.67185652171023	7.66263996900815	7.87614234333702	8.03326021905144	7.90214190711511	7.36162893031929	7.38230423401676	7.86882932174581	7.65992464178294	7.27046324582403	7.58135937387404	7.83052494515745	8.03011431508917	7.46341673765975	7.86646229508826	7.9533473940958	7.16337076170032	7.80360770051717	8.05254173130253	7.72672885385937
ERBB3_8571	4.95048082399385	5.60319194559144	5.2384707194598	4.98199008909745	5.43836675447567	5.31177157334207	5.42065476575984	5.0425323893681	4.76746888814492	4.98923361028814	5.41390616251797	5.22892267043072	4.70227671757877	5.08346351619005	5.09047691809551	5.4976662964312	5.26761134379464	4.76456833251682	4.86530113437658	4.91895780968268	5.01118206349391	4.8469535658447	4.75639453165966	5.03897826317178	5.28958109820279	4.91685481184226	4.96713236154388	4.82074255387107	4.76687297346779	4.65680120154034	4.66589304678513	5.14443094629763	4.979566260525
PRDX2_32311	9.41406768498424	9.73306987031861	9.60531569002107	9.65185977803863	9.70909323626586	9.65691526641771	9.64995566471976	9.26823727551629	9.98137655288863	9.31838621074994	9.41622692208647	9.33281965289565	9.57563399831254	9.70169536342066	9.55252488293852	9.61331037131163	9.24126981270277	9.81340428832244	9.40691487445661	9.4920375397115	9.76905026074646	9.50806399603072	9.51202371271352	9.36126321367453	9.60619678403097	9.6266444112317	9.58191415821249	9.40095461751761	9.7121214002325	9.25535974287266	9.40380100590106	9.70946831589785	9.75280017214587
RAD9A_9651	5.39415013628519	5.53824542250056	5.54415261640774	5.45111423308945	5.45267742277867	5.44973336271918	5.20104394494833	5.60764318738146	5.08384602655156	5.34593990082046	5.79183340717243	5.53513821258712	5.53844031576303	5.50594957852021	5.53246870638211	5.49115038713012	5.53789758969757	5.55888083918069	5.6317018201044	5.54242688658323	5.31440104745642	5.79986804063654	5.18580223713209	5.33738504249755	5.33220100496988	5.49302447809696	5.61354659440284	5.51000086780741	5.70063094323747	5.27599198513064	5.3010218321229	5.39040795326942	5.47756006455983
FMO3_8654	11.1582167848346	11.1868774609138	11.0715224883619	11.0391588014092	10.2810044491286	10.4553359510786	11.0136403402914	10.3827703743742	10.6164956393208	10.8147187851255	10.406346180141	10.5132544228541	10.5257160922037	10.561181120579	10.7920767283462	10.6334373575619	10.4032228441365	10.2859774574459	10.2064378050499	10.6082816098308	10.2925427899049	10.2707286897221	10.4951658474042	10.7064229865163	10.2689082440302	10.6867863520231	10.1054639600113	10.8843485242849	11.0301982634949	10.8946065097843	10.9922357398509	11.0106439270387	11.107442111688
