ID	S5P1_C06	S5P1_B06	S5P1_D06	S5P1_E06	S5P1_A07	S5P1_F06	S5P1_G06	S5P1_H06	S5P1_E07	S5P1_D07	S5P1_C07	S5P1_B07	S5P1_H07	S5P1_G07	S5P1_F07	S5P1_A08	S5P1_B08	S5P1_C08	S5P1_D08	S5P1_E08	S5P1_F08	S5P1_A09	S5P1_H08	S5P1_G08	S5P1_E09	S5P1_C09	S5P1_D09	S5P1_B09	S5P1_G09	S5P1_H09	S5P1_F09	S5P1_A10	S5P1_D10	S5P1_E10	S5P1_C10	S5P1_B10
SEMA6D_32964	5.3956093348044	5.6934644803487	5.19542617655301	5.40465626530482	5.45336855092661	5.17885941555651	5.19888507751947	5.01982083446886	5.62304430098603	5.22625670723484	5.28843800238396	5.47213248418405	5.00066775285158	5.16736808404631	5.11126633074844	5.27170145268986	5.41239404781492	5.39901870296187	5.23249371842803	5.31846962872307	5.16690146114445	5.90940843324128	5.08055026114758	5.41735844758807	5.24919597319611	5.35118523920557	5.27304757140327	5.39927947872831	5.34464291204182	4.9512916024854	5.07214831083367	5.05003365763212	5.38055167870492	5.29875949768377	5.26435918672137	5.20766178160311
TOR1A_10061	6.68384457740648	6.97328116111375	6.70438976033155	6.75090039597443	7.18304074595861	6.74787094139632	6.90809039020603	6.56345388965682	6.93419648350521	6.66177873842364	6.84857857422809	6.79519643510985	6.93755712535492	6.74334886419244	6.79131999804216	6.59904100309426	6.6312878415774	6.64143556498075	6.58546918306264	6.78919142415544	6.78534990658867	7.41486071266551	6.73537386034985	6.8300306058122	6.6382145165308	6.84686310824796	6.80656081317662	6.82930057188864	6.87199952665076	7.15663365857279	6.6594198235445	6.79570150325229	6.85873200126394	6.95625203025505	7.05863488140047	7.43764126331896
TGIF1_10009	3.9110045987338	3.37221247016077	3.2374780355237	3.63693867387775	3.44367214527886	3.41431685275017	3.75392095530214	3.65579189987934	3.23223075340242	4.25555379936989	4.18902537009817	3.50056393965032	3.92055584730867	3.66054278296403	3.29574735956053	3.44275522421413	3.38183828612524	3.99669636156059	4.14316655817398	3.97015890237041	3.30345115807087	3.01926421586083	3.87600447809642	4.06071843461724	3.65695768685371	3.83523224105589	3.62665325147465	3.94904831685481	4.16246309146952	3.88062353575558	4.4286598516724	4.11865811778736	4.64972497160539	4.69815759423571	4.8723748240137	4.61668587342852
GLYCTK_33141	6.09429950315247	5.78809062042875	6.23919930509719	6.10352345825721	5.50183776521238	6.06216225486795	6.07105747611597	6.22020221118488	6.23218595401137	6.48618389040704	6.28422241501658	6.37990660064995	6.30665109922735	6.20034575386588	6.18559597791214	6.2493784703654	6.23587485808845	6.44130119714875	6.34823424322404	6.27150565571961	6.21059447362882	4.96811678341531	6.11303277438177	6.25139437785071	6.35121897366523	6.6588387083456	6.17749827675845	6.63675118630973	6.34657064144151	6.37163109348713	6.6869223255119	6.42161029411766	6.77009167600384	6.53523001890983	6.40478879332355	6.20088629013417
MCPT1L1_32989	0.695581291761455	0	0.252928641128646	0.286885872337721	0.924652315568091	1.26840169110513	1.73287666248497	0.247512898594206	0.552387930454392	0	0.598959384690845	2.65336954374847	0.80269413450137	1.99802792052142	0.9855138405634	0.94969919238245	0.691185072816245	1.41283591442487	0.655169291635075	1.22271750856112	0.811575568215415	0.247369186635186	1.90167081840277	0.670832138575806	0	0.993155415572386	0.228969455728122	2.79077115317841	1.25449197831033	1.22329871312478	0.898914157823976	0.494968326443487	1.63032059338084	1.38830349935428	1.71638684527635	0.904282986296823
NOC2L_9327	5.43746139390126	4.52252797072989	5.01054050983443	5.54722866404278	4.51455470120395	5.3944007615227	5.32969052114074	5.31258771931611	5.53868795843888	5.0952755407355	5.47526976628551	5.42848512125126	5.22779582424031	5.31936386551691	5.14162260492079	5.08636064028031	5.43989034677422	5.53168328549379	5.23982751272774	5.03519764581806	5.47313139430136	4.82313365851183	5.40061690223093	5.55087909066559	5.47210669212327	5.80414589525332	5.71697007880832	5.65795904687894	6.30165556936226	5.70331545138723	6.02203461115306	5.8501653130997	6.37410882346797	6.31003518673971	6.76085724143676	6.41863803245996
FAM129B_32749	2.47073733403384	2.0956346814703	1.80368466866947	2.10435676651149	1.32022155189829	1.49134067355356	1.85375085889326	2.12725619524502	2.31189362142461	2.0060407974139	1.61282177607164	2.38766023664231	2.31321574255415	2.2203263660376	2.14732767684977	2.4018383714469	2.40660873108563	2.7889921740881	1.95382532391416	2.256789563812	1.93799473702606	1.99734602113871	2.0452259662713	2.36287288390263	1.85980751870323	2.12691179734164	1.53205367045955	2.02800249791045	2.28697792858941	1.71731027042812	1.66067997192811	2.16316488507965	2.59214911624776	2.08250284005189	2.68471644227407	1.56614864666396
ENG_32663	4.4636389856263	4.43164423227423	4.7683133775867	4.72903408200854	3.85533204635689	4.58169362881313	4.95047789096418	4.40688680111238	4.45897229216894	4.90725296268352	5.2203674570269	4.8336500470511	4.78391135900812	4.80481889581298	4.51130417108524	4.45054654000439	4.55677719889683	5.0506587264	4.65200633322509	5.12064634636092	4.54078683892349	3.23524049657446	4.27600171582412	4.80403230385829	4.64987962727557	4.63068577826701	4.21286049160138	4.92425094028089	4.71271286150795	4.00577423825356	4.48545162268334	4.21718898833661	4.84120809308409	4.24989093387892	5.10578537901356	4.20416275609661
NR1I3_32602	4.98019981042664	5.29844678440902	5.05279713839519	5.11522519306947	5.50183776521238	5.27198472487162	5.43030783262301	5.24299412843144	3.1587712660079	5.86013922279584	5.67739007943275	6.23541043171757	4.94365048290013	4.05642158785305	5.38942117199216	5.13306197304723	4.76677156673016	5.4178438352338	5.18769037629123	5.40427760570748	5.81539777950174	5.01893713269455	4.90343635202757	4.55432215966908	4.61159723566193	4.48513899780325	4.92654826979246	4.75744902034077	4.18462203762362	4.79160528598872	4.30789469766694	4.70991498462598	4.37160680308594	4.60532825193895	5.23181566002455	4.55115068543366
CYP4A1_33111	8.35168958127233	8.25610973587459	8.45335915311879	8.39825676441178	8.64857224831271	9.01759970804586	8.86620115497032	9.09079447087398	8.54229403059541	8.53219195028988	8.76259177273228	8.587300662082	8.21915818524969	9.06704838806758	9.0689665075763	8.52501852786675	8.36192832164415	8.69370936296292	8.75202114265291	8.74540136633891	8.77923122901245	8.36634092728849	8.44432974270802	8.36825747630759	8.52974753153967	8.25965215064732	8.71773749601637	8.14601056962106	8.47481236046653	8.18598329178091	8.45876181719692	9.22338526022548	8.69888789087487	8.98747242839779	8.26905023967607	8.12885274759287
WRB_10178	1.61594488512408	0.952683207241171	0.8208892828349	1.77401486404437	1.13595220447459	1.14252288956383	1.11233291448825	1.42461523177198	1.73662876905588	1.62692623136943	1.93750643669923	1.96725801007753	1.1638803431854	1.73512507055275	1.30452716668053	2.12210666993973	2.228866571163	1.30909875374845	1.4459397061211	1.78467503530036	1.09267478872746	1.08558995134339	1.90167081840277	2.18648335621459	1.57152840853149	2.12691179734164	1.83994429561403	1.94170654374842	2.01750458956547	1.53945987357126	1.55850743198239	2.28931902682696	2.18994798795518	1.9157930110966	2.05082215926163	2.09374702347643
CCRN4L_8232	2.03480881482298	3.69234125270682	1.63592149776738	3.53109342592495	2.10215351177175	1.00460175168136	2.06879512712283	1.42461523177198	0.765336623468947	2.23663485366455	1.83718371023764	4.18561970905549	1.79957855661392	0.998685579917199	2.61943569557583	1.69400105175513	1.01745786996826	0.798202763207319	1.10406921404765	0.917805564021555	2.60812519824208	2.3009586315763	2.73733516639484	2.36287288390263	1.57152840853149	3.49844902485541	3.28863481602526	3.73482786745618	2.36667013115218	3.04370405877799	1.32950168196752	2.56351882636241	3.84932220385098	3.7526899657725	4.5057751266095	5.08335939561085
LY6C_32880	2.47073733403384	2.4445286720237	1.22735012121631	1.34484438183885	2.10215351177175	2.49297911560749	1.11233291448825	1.92879917963426	2.24247699702864	2.49600356590277	1.83718371023764	1.51196000853395	1.57770586572316	1.58320967435366	1.56561511657731	1.8512456060236	1.28338149199052	3.96291327309301	2.5805329760843	2.03995886937628	2.00737804735259	3.81689012371087	1.6553853314278	2.36287288390263	1.67415641832041	2.31096111843521	2.94633810550315	0.961400570123227	2.88260853167128	2.37714718497063	1.84558481286884	0.862812097775218	1.63032059338084	2.08250284005189	2.05082215926163	2.7831203074806
GPX7_33289	5.27767786849849	5.29844678440902	5.28323578446975	5.7729670582717	4.58823405695267	5.59996006601491	5.54245998771522	5.33951160353139	5.46441574285785	5.64283789471773	5.21037550863502	5.23935526948264	5.58178506814866	5.57233402215461	5.94862750286541	5.55503733425939	5.16300989583927	5.70518018983132	5.31813060903849	5.71632940469858	6.05133947909137	5.49638448242107	5.58814938214384	5.60452422522285	5.83536754544215	6.19981128538606	6.67675413957544	6.11266575607385	7.47661845683555	6.5288592716725	6.3812670588241	6.55318826554283	7.48835177050831	7.01156201012654	7.69772129213229	6.79495226024594
RGD1564614_9695	6.38551581695258	6.36022267859011	6.56826898756845	6.19734084201706	6.11405943618254	6.85710626518594	6.73399052379057	6.43515450566023	6.55564672961819	6.58015450153121	6.40303499038615	6.72837347849636	6.78361573499633	6.89624529709876	6.77527496803487	6.03249137740016	6.37413357988425	6.14250498129503	6.03494820623778	6.05222240037024	5.88156699538615	5.55495619251235	6.03776998722843	5.91874616950731	5.50031781286766	5.89339856846346	9.35027272527015	6.37386987505662	5.72328788376482	5.41174731132846	5.25476283832781	6.42505030870971	6.14975355001895	5.88279813800851	6.12067779681826	5.71218939867707
VDAC1_32318	6.32734095310933	5.85373976814962	6.66950915472816	6.28135319240022	5.72240429602005	6.26078775379765	6.20774333631864	6.19830645192665	6.40097292512584	6.79437137750766	6.7311905954211	6.49440347449485	6.85028232392483	6.30118403097836	6.20967503923066	6.48064232928953	6.39184074615642	6.69643563530409	6.5912144709669	6.93261486649789	6.25049083273653	4.91544066733723	6.61107338041979	6.65887513107254	6.73041841946499	6.93825707072502	6.27684788462817	6.82327958705631	6.5178010298081	6.56126457957614	6.98404423106181	6.75800904605002	7.5117354720137	6.88469792001276	7.36407877818567	6.62700384359079
CAR3_8196	12.7619683675617	13.4517490405289	13.0566721677746	12.8343905805713	12.3796441090425	12.9049144083993	12.773020211081	12.8346431149569	12.5424459409701	13.4005615599051	12.3727786555555	12.7906180048777	12.6947353389245	13.0777436815856	12.9363981799601	13.0042541630082	13.0329053727846	13.1408099291293	13.0113110898929	12.9765560322803	12.862942294893	13.1626335530808	12.736766175299	12.3900867129596	12.6592604218903	12.7913790780676	12.5108952234978	11.7650940744119	12.6487694654722	12.0715943719425	12.3320687154631	11.9918847295885	10.7970952402454	10.6147978563099	11.7060758889039	11.7404762482529
GPX4_32827	8.41677754146306	8.10254556027407	8.27028389822452	8.11886338331052	8.37697473343535	8.16599830193348	8.32434326131452	8.18998213154672	8.41004222977926	8.53760778614654	8.56013110369646	8.37607540106748	8.53506035342111	8.45680905832544	8.23776278954299	8.31490014159488	8.31722201298134	8.29942206141601	8.17766853385738	8.5263056067587	8.04630879757151	7.57059930829598	8.37297334182957	8.52253600860354	8.38500312082389	8.35264219671067	7.9700502347037	8.33666083618686	8.28146191049267	8.66200214728319	8.47900585498191	8.40980082151868	8.9766692371829	8.41145726618411	8.55539466855027	8.4416349415419
FOXO3_8662	5.58129966305129	5.52050121540231	7.25698742324417	6.29354349599235	4.70875825046061	6.58803176930896	6.57604450424542	6.54043211828126	5.36992723623188	5.85436402787489	5.62569789900738	6.01114216262993	5.40720971145337	5.69786030224374	6.22393190121392	6.41915906596116	5.7942951058581	6.53624702132139	6.70950752938108	5.60870932275797	6.16197614696712	5.270347479408	5.89343253503686	5.53254475529958	6.38943187284683	5.93136045109006	6.14980747565099	5.91169056492704	5.9981218490422	5.11899756633043	5.64586214962736	6.14534962043694	6.35576634485053	6.27171175165344	5.91741312579426	5.63837475602413
METRN_9221	1.40713422691967	1.11725369753922	2.09004101097697	1.46468497403685	0.677005552327721	1.68439553648761	1.45571488727174	0.952925339374269	1.83423012085422	1.39199973374803	1.48603616628828	1.21588817572882	1.99183371381366	1.22089012915869	1.15382025310038	2.05900828606871	1.50783410240212	1.30909875374845	2.02346967294135	0.917805564021555	1.21504022253922	0.458467100209382	1.6553853314278	1.12696090559134	0.728920159598126	1.57582915290538	1.02288962556901	0.774333328656814	2.01750458956547	1.53945987357126	1.55850743198239	1.39898469846447	2.37618915679966	2.00155459480814	2.05082215926163	1.66858898964094
RAB21_9637	5.47813348985374	5.1731309458686	5.39913967724479	5.53358898217805	4.95144282304902	5.45523500225242	5.25483544181947	5.14719330195332	5.42579474448264	5.41070715215182	5.70611762250109	5.33701722167638	5.31130288172471	5.29511743465856	5.37245623235625	5.32631211308365	5.50642221069382	5.4848409332178	5.44411225019449	5.71632940469858	5.08902408573686	4.4560529792222	5.40061690223093	5.59572075110165	5.56184539436962	5.35817005326659	5.51473274354814	5.44704914503914	5.64554098622892	5.55321434148117	5.31867081474296	5.4383426202098	5.98767040374749	5.80740722452396	6.00988316146021	5.77094175822052
CCND3_8225	2.52350738124322	2.17249032666781	3.14674790356092	3.15706697257647	2.29051753023569	3.14565114825661	2.57004656599343	3.20710978604421	3.1587712660079	2.71577192044661	3.03645611350795	3.35893940488784	3.34772023668583	2.80510089675172	2.83291330558661	2.83747934965727	3.06614278811328	2.5368157738232	2.90965951521307	2.8966566433336	2.89114325207991	1.8554186140993	3.07510907587134	3.12033243115351	2.74361191906888	3.09221714292357	2.49670052852346	2.83931377382699	2.71002389108047	2.52785638341975	2.29012329662646	3.09960855175178	3.19750210084054	2.7107068732966	3.38270332553954	2.7831203074806
PHKB_9472	1.40713422691967	2.01445323561623	1.3408408473708	1.77401486404437	1.32022155189829	1.00460175168136	2.34108163789557	1.20796243734867	1.63194225694287	1.62692623136943	1.93750643669923	2.45881432824913	1.79957855661392	0.998685579917199	1.88559412585908	0.94969919238245	1.28338149199052	2.11276709705521	2.38272407291388	1.35398324063586	2.31162449336729	1.52125442535347	1.35822157759708	1.47299346474167	0.908067953481972	1.57582915290538	1.61540200355651	2.39572007567433	1.41305104575803	1.22329871312478	1.19974647884468	0.862812097775218	1.52918930630955	2.08250284005189	1.94772404504411	1.93837830077006
CCNC_32560	7.65628139692899	7.157079644407	7.38654639302313	7.65723731823396	6.98586175230458	7.5373979947401	7.57726842595267	7.63672599263009	7.88765521713341	7.58659721734894	7.52517646542058	7.59302497540293	7.70511533624959	7.56470618199452	7.34392326432821	7.47102807903289	7.50374826216998	7.43451791438446	7.42226848111576	7.54746027306092	7.77507010895107	7.14050620201496	7.57586307684911	7.46856139725516	7.59379724830549	7.90995959817588	7.81450366424998	7.55150268452923	8.00774926466948	8.01997843597122	8.00042426943989	8.13838860812954	8.2412118692394	8.25981612052134	8.31508363922858	8.07973358809848
BACE2_8127	3.78698954696844	3.76858998244947	3.86841790677536	3.99641330446374	3.36200356619997	4.16247952788962	4.22648787093203	4.17244338878749	4.15335117139467	3.96530391176528	3.73887246353109	4.3254482096795	3.79723744981713	4.29518435638026	4.14243899774922	3.86784315173374	4.31092299802081	3.63847579656247	3.97757474214627	4.23149300104267	3.79047616356816	3.26361498429727	4.17033563140853	4.18330687519555	3.97102759031462	3.73146783230286	3.7969932853909	3.54299993199929	3.91986236215571	3.44832666730196	3.89089337425381	3.77483810020032	3.95057509335463	3.98098146895212	3.73204290746948	3.85897742618773
FANCD2_32782	0	0.952683207241171	0.252928641128646	0.286885872337721	0	0.26456995454589	0	0.458715390856384	0.552387930454392	0	0	0.842940585125873	0.319754934343402	0.735914153921462	0.575321240873098	0.803372470460942	0.495428605829605	0.636172283545041	0.468010285686909	0.289610061985244	0.462118912644288	1.31980530252236	0.665741656139972	0.374060683463101	0.524329907117168	0.993155415572386	1.02288962556901	0.961400570123227	1.55589647700113	1.4415742491996	0.518364936161945	1.28244831657702	2.25473677722587	2.08250284005189	1.44073584203493	2.7831203074806
ACY3_32489	6.81928059821581	7.12359805481513	7.79777122813308	7.16332346620498	6.69206232369438	7.27404100797165	7.66247798576043	7.01976013728394	6.9987709597598	7.91120188599349	7.8112397260197	7.56910507852093	7.4321076816379	7.24214755218336	7.06385336854037	7.59991702605482	7.2380670515309	7.56127910467156	7.31004015065178	7.55941168636481	7.02586519315559	6.69606682644025	7.56100689454582	7.65171864046954	7.66717881101727	7.34215391909709	7.41874230809026	7.55876864451273	7.22992854042595	7.16240641507681	7.50381140349162	7.53278772689323	7.75088895298879	7.45517291623835	7.47251267519587	7.53746835332391
RPA2_9722	3.95008200335852	3.27099058086127	3.57562057324281	3.78243286048401	3.23011836081379	3.51934708741078	3.95646285899638	3.75911725013652	4.17213967369087	3.60156506179724	4.0834971065567	3.71919485404579	3.54462092534477	3.83885586191743	3.85551666540194	3.28626270062069	3.95844855114875	3.68065472268896	3.47959442300212	3.92863857297196	3.770657828611	3.73819221476952	3.73487816282705	4.18330687519555	3.80000206893706	4.33745113837603	4.36511240410592	4.36837626206455	4.91180926132981	4.9777243269622	4.60560541990162	4.52992399190067	5.22755744452124	5.31560109851682	5.31701837704973	5.73597822037539
CCL2_8218	1.51531407908716	1.3989362864969	0.8208892828349	1.575329738515	1.63034132630241	0.681524594220109	0.904165929223891	0.952925339374269	2.31189362142461	1.73144520279052	1.34702552742701	1.04143219542682	1.89890628555006	2.73473036696315	0.794947140755831	0.803372470460942	2.34976017577059	1.98394541796517	0.969381668461566	1.4742952811019	0.811575568215415	4.49247237171811	1.35822157759708	0.670832138575806	1.21088516108469	0.481519613223804	2.35837918084956	0.774333328656814	2.51395205668279	1.71731027042812	1.44854368909893	1.28244831657702	1.17472005395341	0.944411605271457	0.893204096451845	1.85393268474004
ADHFE1_7993	6.63671681402381	6.27128978652849	6.76410834086947	6.71509562958476	6.12028225283543	6.57286032178332	6.70616468738242	6.66273392256629	6.57342345462958	6.69770027291503	6.88672325426033	6.73913242208823	6.75075337185929	6.72077140305313	6.55990096314922	6.6693817647262	6.75411266863066	6.83127040502232	6.84791858522399	7.03643276833521	6.66972805800405	5.57207383903157	6.65090452230371	6.89963716679192	6.85034021642113	6.68407365608757	6.68159691366642	6.67068071548323	6.73231223654524	6.09406788443305	6.66557695937988	6.7360199427403	6.36679979297044	6.46148050615244	6.30403594833722	6.08062519887626
DCC_32537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM63A_8604	6.102994592902	6.24483989543589	6.2058808191336	6.22730484435054	5.73867486139696	6.40482841124191	6.30635544917951	6.01422100085655	6.48602402648914	6.42125706127857	6.46737771262804	6.36145636932522	6.34238195523567	6.29508397263357	6.34627453513855	6.06095040088621	6.23979117119735	6.22676572001197	6.11689052325332	6.37560143359197	6.15816752277547	5.67600952590697	6.10075848750625	6.55370730810717	6.3589429547254	6.22677489246014	6.17406585340936	6.13714178546747	6.34657064144151	6.26119614129095	6.11044956821601	6.17016107996716	6.69911650480391	6.5707375649199	6.56576588099906	6.47626861970624
AXIN1_8118	1.79831906817587	1.2649588272694	1.722240244036	1.86395745236444	0.924652315568091	2.49297911560749	1.85375085889326	1.92879917963426	1.92564486362998	1.82890091725226	2.28086059482662	1.37150583435903	2.16145537069181	0.998685579917199	1.68034299727877	1.51749733135182	2.09690817628612	1.50961160960889	2.02346967294135	1.35398324063586	1.86510525417516	0.952484624902486	2.11197954758044	2.08948128621861	1.46103686853837	2.05994648318416	1.53205367045955	1.41012333340887	1.55589647700113	2.20883792210688	2.08490873403109	1.39898469846447	2.37618915679966	2.00155459480814	2.55041142819401	1.76423519130174
AGTR1A_33175	4.56781015130445	3.69234125270682	4.65217542043173	3.97638817080453	3.94219801914642	4.48126398652091	4.35492153779996	4.72539179918027	4.7365024393628	4.51182646668619	4.84747977052707	4.47023740124166	5.04471273308252	4.66043888218077	4.43164879827433	4.34869797964054	4.42539051228532	4.72755052101132	4.45183268760833	4.53797849370916	4.09139962105879	2.84244333023671	4.33307999119354	4.75742878702887	4.43285743335334	4.44633637966783	4.10163009306279	4.07601076576177	4.42695586508781	4.13665502772319	4.25986770506848	4.08426013569991	4.23376934852941	4.56363985136156	3.98730311730963	3.92255265278286
MMP1_9237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC4A_32636	3.33435952419328	3.08470246047398	2.21438876423597	2.88364346581481	2.92352876809277	3.41431685275017	3.51822626313649	3.2922608716992	3.33584983606069	2.43540070383905	3.16617987156307	3.07174371032211	2.89744983341547	2.99769897836542	2.06524824279902	3.31355221181327	2.91759064927714	3.63847579656247	2.94598379301038	2.80784252542887	3.48468169156598	4.15652986829887	3.00658582331896	2.36287288390263	2.48588702213821	3.22040494493495	3.23693279023694	2.79077115317841	3.83834467702909	2.70705735657333	2.86171713980143	2.3484868648556	3.16416000835101	3.7526899657725	2.92078986905667	3.21417669009925
KNSTRN_33044	0.270842602167911	0	0.252928641128646	0	0.377855499436761	0.488058196612432	0	0.247512898594206	0	0.30107285416011	0	0.338644027096227	0	0	0	0	0	0.244562416511765	0	0	0	0	0	0	0	0	0	0	0.873024695758291	0.251792586090117	1.32950168196752	2.16316488507965	0.505040882868198	0.548142565725387	0.893204096451845	0.72570674880101
OLFML3_9391	0.270842602167911	0	0	0	0	0	0	0	0	0.30107285416011	0	0.338644027096227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.505040882868198	0	0	0
PDK2_32491	6.82191641746644	6.34370037418539	6.89994179907793	6.60528319342122	6.19293478822991	6.5759074016286	6.66132428697386	6.45990418984494	6.7526285558422	6.94053855913137	6.91160401818421	6.87215310479743	7.03630794537676	6.6170053750228	6.81662656023833	6.70072504641896	6.65494487145343	7.01351767094788	6.98733634261816	7.01427483332983	6.59562851004009	5.13866769233418	6.83753324430081	6.91032705443245	6.99614802342113	7.09907795173243	6.43720676477685	7.08217356790601	6.56079172253756	6.46800839282317	7.11129319086653	6.66506084781815	7.26280464668554	6.73624147799625	6.99864540037157	6.26360582655413
STAMBP_9954	2.80505635941013	2.91614852558116	2.83429785282674	2.79495808725712	3.27543298223002	3.1124600603229	3.09637531902508	2.91658309538488	2.77217873104043	3.07483580317298	3.03645611350795	2.59138792054897	3.16024135421291	3.22004440184221	2.97455295949706	3.07925165944535	3.13505060474603	2.90027137888222	3.14659169639198	3.36974762360428	2.81578390275979	3.11580924108465	2.93464494189242	2.44358865953389	3.00220675842846	3.49844902485541	2.77566458132521	3.21536704941981	3.30295064498352	3.842777321868	3.71207498222843	3.16690041062419	3.82819006524522	3.48135611108772	3.82224189543306	3.57230471116372
PIGX_9477	7.47222781349916	7.26631040073023	7.40297408756173	7.40907748396834	7.14387068706311	7.37894891616993	7.79103224739793	7.25359798530123	7.56049099101043	7.44006232157747	7.53921474287809	7.46925061519952	7.4709619467674	7.52094622390365	7.30645322850448	7.20931639773223	7.10698680892613	7.26120202097342	7.32563290000042	7.56788819752018	7.35517404636758	7.27725383686395	7.381552414971	7.6238449294006	7.39025479011005	7.27914787899463	7.60488047350587	7.54053466636397	7.84162713497115	7.87164996427737	7.56767082186545	7.58753742847477	8.04453150340591	7.98637314524931	7.94025632664683	8.01679585127047
E2F1_8509	0.695581291761455	0.952683207241171	0.655233567077163	0.910744925595258	0.377855499436761	1.00460175168136	0.660814388097415	0.642910693986686	0.765336623468947	0.550034372528053	0.598959384690845	0.612715747805793	0.80269413450137	0.414380438931249	0.9855138405634	0.456898603523842	1.15653804706182	1.60030169404058	1.10406921404765	0.289610061985244	0.462118912644288	1.42404315174978	1.11953358837853	1.12696090559134	1.21088516108469	1.4766206679434	1.44359323361318	1.94170654374842	2.01750458956547	2.01826756696415	1.66067997192811	1.50680713914922	2.43328464558204	2.85593512048211	2.32213487592301	3.43371507305056
IGH-6_32666	1.96020473445692	1.11725369753922	1.54410763847978	2.31036103805692	0.677005552327721	1.93277583480727	3.44315201156761	1.99802951736924	2.24247699702864	1.39199973374803	2.28086059482662	1.86618588605262	2.07913596882817	3.31956127582056	1.97821584713029	3.0470960191781	1.60819302853406	2.70973203668966	2.02346967294135	1.35398324063586	2.73627014624392	2.9157920740655	2.89728292230194	1.98548395284502	1.06740706418576	1.13003509113899	2.30915924997856	1.94170654374842	4.56849620955152	1.4415742491996	1.66067997192811	1.50680713914922	1.72482471342995	0.944411605271457	2.32213487592301	1.66858898964094
TM7SF2_10031	6.7572883182947	6.57007784844675	7.26419894325423	6.9359571253551	6.42177402184616	7.16292988296752	7.13076070109909	7.3074333462124	6.84626700186744	7.2219401380664	7.26772813816183	7.05835699198556	6.6861742815908	7.6978223352271	7.40984213055924	7.42015137704637	7.32173808977051	7.17530335522415	6.76901182800026	7.27461972115989	7.29401194097945	5.84983113240597	7.18045523216897	6.85237656684928	7.15098055751966	6.62159084832661	6.82855977796374	6.80200602587612	6.76208967086519	6.43976514556505	7.05611877749302	7.19679561059938	6.22444143351844	5.99159808056922	5.9037056655437	6.1923138264818
CIB1_33206	5.65410425837328	5.50572512239104	5.70496904313629	5.17794326803677	5.57615293616176	5.14643215421206	5.37078328666545	5.07693466388594	5.57443773006396	5.9331858279865	5.5563932069958	5.35578061984009	5.83478161235882	5.67924528150511	5.34662880350686	5.47873859905719	5.26645543198932	5.61016687114855	5.55409944518238	6.08566404538374	5.13625310518087	5.51420702186188	5.65683047654158	5.75443833776387	5.95230768357145	5.93136045109006	5.05898851756154	5.98902896563058	5.83257564286405	6.32435242573348	5.93295904086625	5.62340448075459	6.50637639433966	5.75897528539973	6.34010528382271	6.60456591541061
NR1H4_33039	5.81092578996465	5.34068921610688	5.92112565416751	5.98324743616908	5.76274174063521	5.98173566385359	6.01383611799205	5.64488299167772	6.2232052043824	6.17940294546907	6.0633267018691	6.04622039150986	6.20841667188893	6.17399508560193	5.55645593378761	5.87196287334835	6.07858144475357	6.41343193106253	6.12879011409179	6.56365315990857	5.8629691429149	4.68309842988869	5.94469380591603	6.16476454119594	6.22165643511315	6.34751241075767	5.86480909581297	6.39837671345458	6.23950724206331	5.73980908906728	6.34336166845045	6.0682474203822	6.58406878971532	6.16424114273209	5.91741312579426	5.88172178395669
