ID	S1P3_G06	S1P3_A07	S1P3_H06	S1P3_F06	S1P3_D07	S1P3_C07	S1P3_E07	S1P3_B07	S1P3_H07	S1P3_F07	S1P3_A08	S1P3_G07	S1P3_B08	S1P3_D08	S1P3_E08	S1P3_C08	S1P3_A09	S1P3_F08	S1P3_H08	S1P3_C09	S1P3_B09	S1P3_E09	S1P3_D09	S1P3_A10	S1P3_H09	S1P3_F09	S1P3_G09	S1P3_D10	S1P3_C10	S1P3_E10	S1P3_B10	S1P3_G10	S1P3_H10	S1P3_A11	S1P3_F10
AHNAK_32407	9.89990722080167	10.3718518925083	10.3964105133538	10.4532023770651	10.173188901589	9.69532843691542	9.66857328679877	9.51031485939139	12.2760890231189	9.6767855382319	10.1606395916084	11.1604124672645	11.5328055580927	10.1382462460175	9.28332905713638	9.79570758768073	9.84842481797996	9.56565813202208	10.2162463246252	12.4759964687989	9.32700468906432	9.90084754262544	10.8933039275624	9.93245798353543	10.006401233586	10.6256001618053	10.2676562298884	10.9806725624599	10.9986072857488	10.2893582777274	10.2656718496574	10.7671559770958	10.7008670131996	10.5516076281721	11.1753836813578
SOX4_9920	2.85774499977005	2.78675910774241	2.12546680269675	3.25906838152959	1.7424056105543	1.93443423241538	1.24578120643558	2.69645615436158	3.33258931321161	1.86952520801081	3.08280771236775	3.21968836643326	4.40273247280518	2.72592882288497	2.16046649217383	2.04091756188534	2.12731928477152	1.37438616679662	2.60200758761964	3.24363031996527	1.98807051000874	1.52648038741933	1.8793860115919	2.68038193645405	1.47809552046286	3.41621742670661	2.13566619819488	2.96579638499069	1.91899240314624	2.34070026588048	3.32880781026339	3.55792164816499	3.70464410013227	2.4730164818654	3.04185176604289
C4BPA_32954	1.4352136140444	0.727390791943438	1.7665777622768	0.893257002513148	0.910519551449649	1.09011686639367	3.206145561821	1.17957136074676	0.701154178287412	1.53396304304965	1.13462758084905	0.414280874643248	0.734964595617314	1.08622132306012	1.66408282246213	1.80407725085687	0	1.18527072247237	1.53691868206733	1.89648927708561	1.98807051000874	3.00954093248873	0.572525382778468	0.471392306349304	1.05066498469907	1.65539193966429	2.60682121285575	2.58971199108243	0.638136605976403	1.96492256561852	2.96085461077561	2.36318997958999	3.78558317839698	3.22425583236283	1.70535238348457
LOC100911784_9090	0	0	0	0	0	0	0	0	0	0	0	0	0	0.643012073658695	0	0	0	0	0	0	0	0.956362163170095	0	0	0	1.05314178229961	0	0	0.638136605976403	0	0	0	1.32466233651329	0	0
TRIM72_33144	0.648993656389082	0.409060698740151	0.566076493022169	0	0.37099089591832	1.09011686639367	0.936826648556285	0.507615270028829	1.52477322335984	0	0.92350221690166	0	2.25238160805436	0.881569935246261	1.66408282246213	1.16737634542093	0	0.398914157748963	0.397208031573994	1.64059149065431	1.31239240744038	0	0.572525382778468	0.471392306349304	0.440592388661762	1.28296857972453	0	1.28346212298155	1.07904382227755	0.66063979362005	0.929624410553889	1.41035574018306	2.00341699310807	1.71194291043885	0.929362522386037
TNFSF10_32297	0.648993656389082	0.727390791943438	1.28775322915411	0	0.37099089591832	1.09011686639367	0	1.17957136074676	2.65977434677451	1.33149984885893	0.92350221690166	1.58294395254993	0.734964595617314	0.643012073658695	0.519868181825311	0.39122569289945	0	0.711081040547255	1.6864770684941	2.81787837687876	0.455105026989063	0.556017757855779	0.791344559548738	0.8261060295439	1.65212798896161	0.779634465651413	1.82611116480254	1.4817021378995	1.68942031645726	1.73254446884592	0.929624410553889	1.80200309826175	2.00341699310807	1.71194291043885	1.23673840427067
PSME1_9603	9.84927380496153	9.98346088578338	10.2791355544275	10.4237889126967	10.3117775758738	10.045122768241	10.0326396229229	9.9231877074389	10.7432700939473	10.2359805225472	10.3787552215495	10.5027847569034	10.5368451586698	10.6312467662456	9.99504201905657	10.0346753365846	10.8263851361704	10.3363921706302	10.2893210812719	11.1424488938448	9.94770664904371	10.0894843490597	10.4554936482937	10.4946887902765	10.2496965805323	10.3843118407	10.2476556790312	10.5240657858092	10.3850806119319	10.3496781590806	10.2862015832496	10.1674340610455	10.4570496074318	10.4836708116356	10.6146476768693
HIBADH_32345	8.57165193887276	8.5357028129228	8.80224457672685	7.97846915457728	7.1591501431558	7.78141929225722	7.80500339018741	8.1170406457312	6.93553233654254	7.47012684893526	7.48740677530211	8.11765189790174	8.40769446041364	7.82321946355838	8.15779507522861	8.43525329793681	8.38116582977846	7.82545014387101	7.66688753676571	6.73188505795746	8.71712495359654	7.82463172051312	7.93549384878325	7.33427722641154	7.35006678040135	8.56217380832256	8.79155558843027	7.87955676339259	6.89408234327079	7.57679575056406	8.14383716945178	8.55030460081825	8.03382401673722	6.94422893075257	7.48156810634659
ECH1_8516	8.59090926056293	9.03398001778517	8.88814633749836	8.9682161497798	8.81456599947524	8.69412135681657	8.94648959317726	8.36414744297367	8.69032124576795	8.57477482793638	8.82032955245962	9.15936773796676	8.80985288807853	8.53669793638835	9.0935946718617	9.17314807924994	8.77430394979181	8.79148539214794	8.73698699005099	8.48391072255324	9.22608159211629	8.49656365764674	8.64807974641155	8.30533503471778	8.55740196231924	8.87675463530615	9.15155798876632	8.42383469002501	8.54156219503103	8.34978438714531	8.26547644138536	8.82804244340549	8.0986152397978	7.73760745646631	8.28389022236
BBS10_32397	3.55990856232601	3.34752232059767	3.64752209428785	2.80767471763981	3.63649586728426	3.80555015031882	3.73803537919663	3.36139796114196	4.66711964656372	3.38943063253507	3.31717971004491	3.62170780465621	3.92342887931981	3.05321887395663	3.56628008392595	4.1805373118645	2.4573487864417	3.11175979138405	3.10550433636503	4.28216567703481	3.84315713347614	3.77563495005472	3.89559799243674	3.56322058127881	3.31165380210501	3.50996054029945	4.13321004337841	3.79784502671489	3.13560840650401	3.65714492308053	3.99357208498341	4.13588529349229	4.13357735888026	4.47526824098936	4.32143175275207
UBE2L6_10123	2.47108133079976	2.91770297884401	3.03692120542304	1.83676990076958	3.00679682138519	2.13314868648558	2.79556618143987	2.38321553691474	4.66711964656372	2.1415779339657	1.76181184568485	3.45667835215656	3.23498927652801	3.23630751400628	2.52908794074993	2.04091756188534	3.31963681399142	3.21434152417252	3.10550433636503	4.63821432540742	2.23536741470124	1.93403807649545	3.45760101436117	3.36102777623856	3.71627653845504	3.09175170774884	3.24579986983711	4.32217854355107	3.30758639302053	3.36352659002949	3.62172962081311	3.0808488743104	4.19412958061882	4.08169071874033	4.32143175275207
