ID	S5P2_C04	S5P2_B04	S5P2_H03	S5P2_A04	S5P2_E04	S5P2_F04	S5P2_D04	S5P2_G04	S5P2_B05	S5P2_H04	S5P2_A05	S5P2_C05	S5P2_G05	S5P2_E05	S5P2_F05	S5P2_D05	S5P2_B06	S5P2_C06	S5P2_H05	S5P2_A06	S5P2_D06	S5P2_G06	S5P2_E06	S5P2_F06	S5P2_H06	S5P2_C07	S5P2_A07	S5P2_B07	S5P2_E07	S5P2_F07	S5P2_D07	S5P2_G07	S5P2_B08	S5P2_C08	S5P2_A08	S5P2_H07
CPQ_33239	9.45752627567489	9.69381704833911	9.83372834689317	9.54244855286629	9.88435279757845	9.78858239528122	10.050917447012	9.69511627926888	9.5671434594662	10.0998150327876	9.8804599009546	9.31996499359545	9.60768282712263	9.71190851131571	9.60799070787345	9.79000300906659	9.70789220362886	9.99136600808257	10.0005525127887	9.84718148088419	9.77075392213429	9.58987422307421	10.0269195546413	9.54517004263215	10.1514132133098	9.56913753480333	10.1986740012283	9.84626236805838	9.9191488348835	9.7456946428866	9.84173310430944	10.0022541600384	9.27634243062076	9.78834386720642	9.85364862420225	10.0642078625807
LOC691496_33185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TALDO1_32399	6.83460384378847	6.49360333533142	6.95345879036164	6.9851130135592	7.04877776189636	6.83088896520401	6.89659244890968	6.61000978890423	6.77115477481279	7.02897728862946	7.14485625723467	7.07737578897122	7.10696295652804	6.81255036850895	6.79484735206683	6.94879994546874	6.75000596187268	6.30864081624562	6.8851963843758	7.23248307270408	6.92532321809773	7.07390750530116	6.91482325202677	7.00320812945358	6.97003856576186	6.89049522462322	6.79648845982041	7.36460442712642	7.06450403474658	7.17487543061848	6.43932340863828	6.77640850498342	7.0591601761904	7.18223015307586	6.96839341796812	6.76524198693291
MYH11_32622	0	0	0	1.29209244137517	0	0	0	0	0.548435181850709	0	0	0	0	0	0.619879980955234	0	0.621582155192804	0	0	0	0	0	0	0	0	0	1.18492841851128	0.686106509340964	0	0	0	0	0	0	0	0
CTNNAL1_8399	4.60037809580998	4.63146141611565	4.85726312237934	4.52948695007679	4.44524454799466	4.46437725587005	4.3386488212717	4.74464433518202	4.93545533439149	4.05797060835645	4.72371810429361	4.56029346644408	4.7951519615449	4.78581523310375	4.77086177312284	4.78286138789968	4.91084409431279	4.8098264623763	4.79825565770893	3.94344157057172	4.34718635105708	5.18899019799366	4.98887365975002	5.42549126100598	3.99561860092823	5.50042284143724	4.4179428353602	4.43987626337372	4.86093489223548	5.0053726070766	4.83765062252616	4.39436309945484	4.43539235616756	4.89331627020574	4.31190849440358	4.67405206180911
FKBP1A_8648	7.82074322214502	7.88060102949568	8.11820023026595	7.81973720876908	8.1036888425796	7.81613091231379	8.09489140011652	7.74990620149939	7.88233281807045	8.17005915033166	8.12787916165089	7.80359243535868	8.24548393157125	7.81695845047725	8.21309342810363	8.08395508836553	7.9647188008128	7.99642480841798	8.19835172101338	8.21161270613597	8.21884871802565	7.93414063956671	8.23224467210215	8.04272352513945	8.50475402115926	8.0253858527148	7.8429602609884	8.21994549620508	8.03725704936315	8.20410820368493	7.92688338110583	7.95588798223366	7.88159516377687	8.02297630118182	8.17555900893382	8.40282617201195
ASPM_8092	0.838670042345574	2.18592025579486	1.32148203027008	0.786106887314091	1.46540865998267	1.212396057738	1.56684730240814	0.863409348347233	1.91647329053674	1.85173280193894	1.51042512254919	1.00298189046799	0.589748335247325	0.882815317966341	0.619879980955234	1.17840776648145	1.38718861037262	2.33010713075623	1.73661263486813	1.68394744065336	2.43924998702125	2.83604092095463	0.640775025120522	0.745923648144325	0.748128720599578	1.14588913302114	0.710843295482793	1.14917548096981	1.94979933737808	1.44829574975365	1.13733813748866	1.34525653103807	0.775347234733848	1.18675559502562	0	1.99029564651153
GRB14_32726	4.10116386002933	3.35479635073994	4.32122176220446	4.33606863805458	3.98147833609824	4.21435452316744	4.36636839081009	3.73226807926898	4.28539789032192	4.39265379605813	4.74873798084463	4.13490087327496	4.53725285615955	3.89970811263475	4.00260579570795	4.28746774766885	4.52863528566975	3.70987296175818	4.29720193892132	4.22531129222505	4.18121694637583	4.11893073366685	3.53905506315122	4.81156887567904	4.5076431220623	4.47407460269844	3.71132428688293	4.62926832286113	4.61343176799596	4.12301411466333	3.88724253813482	4.10248294092997	4.61370046575566	4.02828877178814	4.21418554664746	4.34523289972204
COG7_8349	0.479437912011934	1.04617728540871	0.999628289063894	0	0.435397488144401	0.52514066769725	0	0.495353707602863	0.548435181850709	0.520939199670416	0.548175133291146	0.586951112346528	0	0.882815317966341	0	0.506997428465067	0	0.655800189385507	0	0	0	0.750423404666448	0.640775025120522	0.745923648144325	0.748128720599578	1.14588913302114	0	0	0	0	1.13733813748866	0	0.775347234733848	0	0	0
LOC681410_33126	0	0	0	0	0	0	0	0	0.548435181850709	0	0	0	0	0	0	0	0	0	0.662779255435013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VPS72_10160	5.09224257410728	4.99487265696726	5.26606234002173	5.27312688893262	5.19300759628736	5.2096116166578	5.16726458799837	5.11239315046169	5.26537618955296	5.17895416841238	5.61684092785222	5.17571747389155	5.45692625350567	5.52833389641032	5.68521831960941	5.0808700356194	5.12636902030708	5.64144811610519	5.40606698148644	5.14169490941928	5.270550419138	5.48111596489283	5.36667156887196	5.80324916689597	5.58175151338568	5.42096909448346	5.00904559013681	5.00250952611687	5.45772952158584	5.88060333080776	5.46567810281923	5.33232195215307	4.94894102971734	5.43032805296403	4.91971997086221	5.55717582139871
SERPINC1_32513	13.3236986391833	12.9301140337099	12.9742984427102	13.1358323627856	12.7947201563155	13.1904427786106	12.8853721647409	13.0109017974575	13.1945907187347	12.6693055448066	13.0182468336241	13.3672155058884	12.8105505836469	13.0324328592222	13.00080900353	12.8724670821763	13.2443229202623	12.8966467024528	13.0151576760857	12.8654100930763	13.0182610958961	13.3088057570736	12.8704109243532	13.2441282082917	12.2965763121617	13.1640339027259	12.9558723364083	12.9870364702287	13.1249393051074	13.2113764219989	13.14113343381	12.975858780019	13.1980925909378	13.2002725412121	13.0558547563083	12.7625041201025
CXCL2_32508	0	0	0	0	0.435397488144401	0	0	0	0	0.520939199670416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.683842243531063	0	0.686106509340964	0	0	0	0	0	0	0	0
PIEZO1_33107	2.70460754896539	3.13920304531787	3.08680681613993	2.97855095505121	3.2410470377865	3.08138327794354	3.20832641727535	2.66121651463244	3.07038530853295	2.63660576967627	3.06966076963154	2.70548238982233	3.0125291134271	2.49616471386681	2.78747857380459	3.10091226807782	3.34419593939183	3.43072984733999	3.4480024453496	2.93341717880361	3.12784699005279	3.19966256845136	2.94673055043184	2.13265516394654	2.8311710278903	3.57475812451564	2.75078766160197	2.94453815406528	3.07798478233899	1.44829574975365	3.23238979491633	3.5589136332347	2.58043826590767	3.00364057158977	2.90765850639095	2.63298291504246
IFITM2_8870	1.36558138667667	0.774024908132024	1.58446686485409	2.2085404277254	1.04043664195226	2.02627500498544	1.90596405797808	1.95146256389195	0.944856253431593	2.16321290086466	2.60515871821658	1.58893698664126	1.00717281142934	1.82044878995525	1.65397228737223	1.9809855233494	1.65729526315502	1.10499351301446	2.16953281911352	2.43992038390257	2.11026225820689	2.69115263275732	1.08292943663715	1.59986183761109	1.89470189792942	1.14588913302114	1.18492841851128	2.55372522523106	1.94979933737808	2.15630277852457	1.13733813748866	0	1.94351173925249	1.18675559502562	2.08814043079977	2.23771059179726
PTGS1_32494	5.2941588490942	5.88808026282397	5.39159161236587	5.91652482768927	5.49298821025363	5.29276070626249	5.56427322402616	5.27386278433113	5.60399270137633	6.13231692140546	6.05825938191663	5.87622071656269	5.58386593766714	5.38999877367669	5.55950009144054	5.0808700356194	5.31384193810833	5.6077928794772	5.90438962307965	5.71297043893158	5.97568424979444	5.91549517353303	5.7126871329438	5.12318529800836	6.79567968252727	5.35836860149594	5.98646863815172	5.34272571362994	6.1700764193899	6.00232465946037	5.84268089232804	5.77942729932867	4.98180171101698	6.166722117678	5.61851909438251	5.78817958229071
XPO7_10182	6.10438830742996	6.14125538951937	6.18909122897423	6.21971270603971	6.13026245005242	6.25777833022573	6.04782609042509	6.10862083322903	6.49605032033971	6.1412335138242	6.33925579521669	6.30050264041825	6.23328751224244	6.24205672614333	6.21983422523772	6.30966095040381	6.22463712471846	6.21115188804094	6.24108839786189	6.17734280058196	6.33315081000108	6.28722057105225	6.33915188324879	6.30123050213109	6.06441825633795	6.06821814455259	6.23842359284711	6.32483971576806	6.2373229180996	6.54679792270607	6.22466719656908	6.39576032406105	6.14439296476235	6.47689626796741	5.98728297911314	6.02066794642208
SERPINA4_9811	12.6948513760124	12.6054569022746	12.7348126152915	12.4445712081593	12.7039446535593	12.4871999242251	12.4412173537727	12.8030009517647	12.6735005187769	12.8347468985313	12.5959073686599	12.5284155511913	12.4076979480419	12.671271142991	12.7081258995854	12.625967331207	12.732304818751	12.7828537082918	12.5223429604591	12.5628139936399	12.5539223368162	12.7437113177028	12.8959312963783	12.567010993443	12.4766332258531	12.7146464539465	12.6140819899366	12.3497172905715	12.6280826547567	12.4520751048251	12.8300535664267	12.6919607821754	12.6676582392062	12.2866157243954	12.3391347468335	12.7978707512197
CHRM3_32786	0.479437912011934	0	0.584714704071998	0	0.769405070128764	0.909310580945548	0	0	0	0	0.548175133291146	0	0	0.882815317966341	0.619879980955234	0	0	0.655800189385507	0	0	1.07443641941811	0.750423404666448	0	0.745923648144325	0	0	0	0	0.653189913378643	0	0	0	0	0	1.2021347189069	0
UST5R_10143	10.2501758564324	10.1971871612438	10.7867514027974	10.1849348756719	10.6026264038985	10.3005150779962	10.5706252731345	10.4634128107471	10.4402676865979	10.8476486965305	10.5143066197046	10.0854369194514	10.5146442761206	10.4837668380955	10.7109686203052	10.4177012243096	10.4897297735797	10.6131739445269	10.5560021355533	10.5468185682661	10.5438613182266	10.4022572351583	10.9044122379312	10.3347791439606	10.8957836610475	10.0602626259012	10.4655375345711	10.5379974671725	10.315129466767	10.2918101145974	10.3506361911174	10.5795026772785	10.3852028776204	10.2578965674747	10.4076749818277	10.9401580156764
SLC17A6_32912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKAB2_33204	2.30509608065296	2.39511855218535	2.90624623577162	2.2085404277254	2.48018333540352	2.54344954958324	2.30016240047212	2.66121651463244	1.72791726941214	2.63660576967627	2.23200972221889	2.32669616575955	2.18106735237118	2.87376916505737	2.40435237964137	2.49364339209891	2.67482567501413	2.15475730681844	2.34536979427073	1.07486809526498	2.28411354258075	3.19966256845136	2.59275571356755	2.13265516394654	1.60352001130112	2.69102286156409	2.06481486978578	2.21835127635671	2.86771018407017	2.41200579884175	2.20139656192422	3.46138437291081	2.74261328017759	2.45085712939187	1.84863686058833	1.99029564651153
PTGER2_32472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AEBP1_33321	1.57094949508791	1.47253180452936	1.80682387711212	1.66595870159147	3.34473866022864	2.02627500498544	1.36179800602131	2.46109095668767	2.08320988243434	1.66650452303234	2.49117312006856	2.70548238982233	1.81759091211987	2.49616471386681	1.65397228737223	1.63480120169998	1.38718861037262	1.72332186506579	1.9692508594094	1.4113146205186	2.57931210947684	1.89884524789659	2.12267244467348	1.59986183761109	1.89470189792942	1.77637746378594	2.75078766160197	1.78062173760479	2.48055795410682	0.898732706382503	2.20139656192422	0.824056493647572	1.64837610590874	1.18675559502562	0.722815125497789	0.801817572827406
STAMBP_9954	2.18516985624018	2.66112343609322	2.99934944299829	2.51316136207472	2.06023773711811	3.35340116122961	2.93973894513656	2.66121651463244	3.35754788722636	2.53201259756207	2.98796186662885	2.17456083846657	2.81962942391843	3.03099749177964	3.26122348728646	2.78560351769274	2.54770989227209	2.982925081877	3.10109252956616	2.28476673833134	3.03357191503561	3.30300977340734	2.59275571356755	2.52088315440291	2.13686866082343	3.24637350972337	1.82661652658771	2.69608724648696	2.48055795410682	2.98466591964956	2.37826671761766	1.72732389774405	3.35766818379907	2.61013532905714	3.1382888823007	2.79625888823881
ICMT_8860	3.99816064765743	3.45160338050087	3.85728876684361	4.0190535114331	4.10475888425256	4.14443862946826	4.19145060212751	3.59227651267605	3.54070509220907	3.51567933924169	3.84847906131221	3.86352854338022	4.10093512356353	4.0171614494402	4.09612857466039	4.28746774766885	3.7427516844957	3.77196692063777	3.10109252956616	3.59279124260863	3.77798157774886	4.17449925756787	4.05802747773998	3.92770684843041	4.05581127852093	3.95920407425572	3.71132428688293	3.9074211170382	3.63840194619159	4.12301411466333	3.82753715777978	4.28459145325797	3.7875197309179	4.083641414174	4.10935912309864	3.98785932422902
PPOX_9542	5.78150267002521	5.6229977938768	6.16919181303272	5.85465811014859	6.08605846587391	5.5975305747886	6.05636036433682	5.79404204077134	6.20187436276439	5.96160845998872	6.31433291158433	5.83874333648338	6.05848849206805	6.04408157033301	6.04322259621163	6.02249222443157	5.71978329776191	6.09449531535314	5.87602127707943	6.17734280058196	5.58498408933572	5.97929530065294	6.26766028522907	5.88816105290245	6.13587361814369	5.24759154801789	5.88130272191664	6.26897590102904	6.01264054907674	6.25181741745141	5.81220039868096	5.75904935528706	5.83836072335257	6.01836976778765	5.95739311472896	6.22083888535966
EP300_32876	5.44538371747917	5.48114015545206	5.47500662576963	5.6303994895165	5.58055817539838	5.51682002430133	5.79595743264775	5.67183941434673	5.38197102545447	5.59702181342165	6.16434273302447	5.72008989894031	5.76893392279735	5.72530941473914	5.88187777606683	5.81154105272408	5.61270568349096	5.64144811610519	5.59196323590997	5.81574123754545	5.85683164386176	5.62767511852619	5.83077891795658	5.2049045760968	5.92614011617502	6.00150687015999	5.69879759569419	5.7704676861033	5.60078271727837	5.96288104749394	5.38513506943755	5.43864971848553	5.40166164579332	5.90000961985077	5.87984147385345	5.72875648302109
LDLR_32688	0.838670042345574	0.774024908132024	1.32148203027008	0.4459463983004	1.26851430511021	0	0.477691006593886	1.3998083593708	0	0.520939199670416	0.548175133291146	1.00298189046799	1.00717281142934	0.882815317966341	1.05206433545177	0.506997428465067	0.621582155192804	0.655800189385507	1.45911075011666	0	0	1.24157965561435	1.08292943663715	0	0.748128720599578	0.683842243531063	0.710843295482793	0.686106509340964	0.653189913378643	1.44829574975365	1.48523190565283	0.824056493647572	0.775347234733848	0	0	0.801817572827406
G0S2_32729	8.13786548908955	6.54935221801317	8.32793372290592	7.74862617448758	8.08509328713691	6.56258951626342	8.05924406923609	8.73411337484193	8.96187918657743	7.79674395594098	8.44160053111408	8.11707179832774	9.71733144235095	8.92063543464002	8.17876475303215	9.04149707390536	8.38529986193802	8.5598365714324	8.49268545266012	7.6649210098675	9.04881336637187	8.43277017311975	9.02984589407797	8.17703218950328	8.06290007139104	8.88874816033271	5.6262581547559	8.31955144818594	8.95849546603177	8.91950389840961	8.27302714406868	8.35935496112387	8.23162644406632	8.4568572857185	7.84919212854179	8.99899757263824
SLC26A2_33072	4.06763997829515	3.99192644366113	3.69975340774569	3.65427942959512	3.34473866022864	3.82499351838468	3.53578628613319	4.21844423167455	3.22109965213055	3.5695186221585	3.59617647049693	3.91245181514456	3.59808553311514	3.85833145098956	3.84986752157297	3.72373283140074	3.26558462717309	4.32128994360386	4.42018134332282	3.52507034063725	3.77798157774886	4.0611358275357	3.67157612019331	3.99050541942146	3.93280478436023	4.43416242427748	4.28288874415405	3.96481007669886	3.98992748981364	4.1928688088189	3.40571774567704	3.5589136332347	3.25387183453531	3.97072735852124	4.16272421333285	3.60281796123634
COPB2_8360	7.59815658811556	7.83422351958023	7.78389470071648	7.52573185973043	7.52778686265233	7.59152450801615	7.48227135612682	7.87098197225865	7.71458443480443	7.50019712588019	7.65872704820515	7.62431287613599	8.1175461651752	7.71053530666428	7.98147879963272	7.52821987252585	7.70283894161542	8.06932968980649	8.43551464040853	7.37393430525195	7.86223994120249	8.03890806055337	7.699687764575	8.05379350200996	8.08834050945788	7.87697827448715	7.3853836544464	7.77878582555198	7.64998840561018	8.15682459636761	7.76523291736509	7.94690753789249	7.87286225583999	7.90884560614619	7.44837748685405	8.27017642623358
ADAT1_7986	0.479437912011934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP7_9184	6.88839877773045	6.99707837523587	7.0326851610281	6.90453268334363	7.26576484613562	7.08529381209314	7.21514432383049	7.22995836803747	6.66337568486458	7.45084523746789	7.02196323656713	6.76745406599548	7.3180007599059	7.13624331275297	7.15141793529003	7.46429517734761	7.24087403899864	7.27827475029765	7.02094234000772	7.33491478848065	7.21027781290522	7.13820756828523	7.08490545082652	7.10605112282304	7.5221173890917	7.21882578982837	6.91541318592949	7.09584659799444	7.23323095920065	7.04868283521163	7.06147524482389	7.12585598611955	6.83472020701669	7.18855591681869	6.95332892123687	7.48097393786909
CAMSAP2_8192	3.68100064400835	3.30384261704015	4.08676307052421	3.73498619696151	3.81090414897747	3.22379381356679	3.71895439835784	4.28058405351201	3.29093630604592	3.40157031164272	3.22036539841206	3.91245181514456	4.01341990021487	3.58154554827311	3.48519485923347	4.05139923907593	4.31104196076201	3.88867013197611	3.36877836213704	3.30045114478429	3.94267310373583	4.11893073366685	3.39311837547633	4.10845275417867	3.39431928185882	3.6463739963831	3.84518612108878	3.2517338265668	3.88199717977215	4.1928688088189	4.10405106815243	3.96690662999614	3.54523069842495	3.71433593925729	3.66757286131808	3.68848659791553
DFFA_8463	2.86931985267256	2.81460947816267	2.58434292927728	3.04337048304828	3.07003729420372	2.74587420246414	3.08027406353532	3.32375326182281	3.65104749184895	3.06920618564741	3.35680567204748	2.70548238982233	3.0125291134271	3.23874127141261	2.89549031298045	3.23600120758244	2.8997051420756	3.35160470890912	2.99955878738318	3.52507034063725	3.45326645640823	3.19966256845136	3.04774163489294	3.29302006221246	3.39431928185882	3.24637350972337	2.60740951816298	3.15642279030963	3.4242377914677	3.80388960101914	3.48515068058058	3.73617510325606	3.25387183453531	3.11410283427098	3.24110661154358	3.511739294875
CIAPIN1_8319	3.88723405367837	4.05491317493699	3.2472622788401	3.32986780059759	3.9156484711332	3.29005243961472	3.95633442970851	4.08550849811377	3.54070509220907	3.8561452091821	3.9810779713653	3.25325918215323	4.50553023258566	4.05427963384557	3.84986752157297	3.85547792057165	3.55719328409799	3.64498579216724	4.33937065444729	3.12857489224113	4.30744945961111	3.80358281846201	4.00876441110554	3.38938323755089	4.41875565585655	4.16828461508209	3.77980720960476	3.42532076462283	3.63840194619159	3.6132437507235	3.76525382168547	3.73617510325606	3.7875197309179	3.48687125486923	3.73958750214523	3.84592439899566
APON_8066	9.43305299947686	9.66002898060072	9.99714233750462	9.90707881684115	9.74382603336069	9.63930458647436	9.81102972601246	9.4011570638737	9.66901334767882	9.95246098636051	9.66244298254302	9.59934105693983	9.44891778765124	10.0586849437499	9.69464411132759	9.61280072838473	9.54997819712593	9.74370422118867	9.42855444722402	9.74763388884861	9.92724224893751	9.6038568220505	9.82026504902403	9.52542440617571	10.3065619929558	9.64321591004049	9.9408785216016	9.8820808155198	9.57046814576646	9.46781277838019	9.54543393660923	9.55629108759192	9.501238474816	9.57797374888494	9.57235309768384	10.2509129043995
HYOU1_8857	7.8131771089397	7.49696217176583	7.28466346855328	7.32852659620579	7.74709195136681	7.22310368212644	7.60660154920681	7.6592550196552	7.2632646675559	7.32736658163473	7.83262016052067	7.15566288067121	7.85345174329961	7.23249499289896	7.49833350439622	7.80849729268891	7.602465749166	7.40614920587977	7.85020569108233	7.76372036028363	7.51070466005223	7.31551608253214	7.69190597511161	7.46786944234792	7.54854387996341	7.41099431096872	7.50146495132393	7.81434707380652	7.39903421803549	8.11245189328899	6.97468729996799	7.84424707499283	7.68608981888173	7.87001593334744	8.0537223983319	7.70820715742099
XPC_32852	1.126048482028	0	1.58446686485409	0.786106887314091	1.04043664195226	0.909310580945548	2.04966757525042	0.863409348347233	0.944856253431593	1.66650452303234	0	1.3255056245733	1.00717281142934	1.98327477725393	1.65397228737223	1.42457711154442	0	1.10499351301446	1.45911075011666	1.07486809526498	1.41080178189225	1.60732294386553	1.08292943663715	0	1.23831342897601	0.683842243531063	1.18492841851128	0.686106509340964	0	0.898732706382503	1.76532071347527	1.34525653103807	1.27691581509526	1.18675559502562	0.722815125497789	0
BEX1_32763	0.479437912011934	1.04617728540871	1.32148203027008	1.06116945893422	0.435397488144401	1.212396057738	1.56684730240814	0.495353707602863	1.72791726941214	0	0	1.00298189046799	0	0.882815317966341	1.05206433545177	1.81825220129976	0.621582155192804	0.655800189385507	0	1.4113146205186	0.635011033663424	0	1.08292943663715	1.23517267911445	0.748128720599578	1.14588913302114	1.18492841851128	1.49917316181581	1.10116809770547	1.84530237650378	0.677958204094693	2.2785451372947	1.27691581509526	1.18675559502562	0	0.801817572827406
ALDH1A1_8022	8.61197777870412	9.91843263976642	9.40439904238393	8.27088540969399	9.45396880216525	8.94988228737577	8.80632413859753	9.3576761457603	9.77181501060154	8.42497489889982	9.49787374829594	9.94258950271969	10.7319781046698	9.32262088271901	10.337050482704	9.14491852290103	9.73001905878231	9.78569766070465	10.2756205579946	8.9303617277518	9.95161530551382	10.3846941046894	8.73459637384385	10.5284187454529	9.86113460685178	9.81330512905005	8.95165248864988	10.2520503527747	9.33365134784953	9.89331038252706	8.74789033220229	9.65884509718901	10.5802059947784	10.0736668347955	8.25449426440568	10.7047304515589
WDR61_10169	5.87167743122758	5.78966644541196	6.11820825586861	5.60914562812458	5.95291642718111	6.13696393424342	5.97767114079065	6.12564990762818	6.31514505704058	5.67277160739545	5.63036670690331	5.733765904267	5.84695031582655	6.00669663573902	5.99547180859213	5.72230233894862	5.71978329776191	5.99386366227525	5.91836731947714	5.85763936967051	5.75710765495191	6.16907904881212	6.04140327278437	6.26358531520356	5.86015529828475	5.71548289184589	5.8968039786098	5.70461149423739	5.9064597368292	6.3158361583906	5.78106200460225	5.96878538847103	5.95879091394819	5.80439700721175	5.56005309466445	5.82647735617041
TDG_33164	5.20446289811492	5.10314478357545	4.75417152902081	4.7199784875634	5.0923189103843	5.19239086157599	5.10281021383932	5.09520593664745	4.89117171598841	4.73652124725693	5.39708108885947	5.39813349037996	5.16365609120273	5.04748894085626	4.90613808019542	5.49871036824154	4.85823967950536	4.95072300207099	5.02187907715762	5.56907292396172	5.33125460864413	4.78707575144641	5.15657155387334	5.06601534742739	5.5402151644725	5.5757282873582	5.31623245908011	5.36421326535765	5.360536746781	5.37948556545712	4.83765062252616	5.27606728438422	4.91531439087412	5.36480615355766	5.32279196578445	5.25417077750296
L1CAM_33172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNIP1_10051	5.48401695663681	5.51513634854965	5.59918465864951	5.55459936944547	5.83322038418052	5.58438849429616	5.16726458799837	5.6247041168074	5.85517546311755	5.81329151181997	5.45903317296893	5.41520866926446	5.87204560466745	5.47458088282286	5.49227882975229	5.48521134251687	5.51414146182173	5.62471863437221	5.75661723851915	5.50020224694759	5.71216420857533	6.08457615393521	5.74312859905338	5.78565017066966	5.45337299970454	5.62973505250166	5.53013319850656	5.68766676581452	5.7309220739299	5.46667199764829	5.20915833904316	5.79952141110705	5.90840373092453	5.66617976630425	5.61851909438251	5.55717582139871
LOC100911132_32756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPA2_9722	4.3162628908432	3.78456782724236	4.20875004790286	4.05092992923949	3.81090414897747	3.68425714059623	4.06182182114696	4.01414583159944	3.54070509220907	3.81215644163666	4.02270098087765	3.09272084954815	3.96758748412744	3.47607601235072	3.95346807579218	3.72373283140074	4.14530311294624	4.62029735793403	4.33937065444729	3.77874358250118	4.53094375523069	3.87240815695155	3.84999892827992	4.58614135054252	2.96275784815724	3.57475812451564	3.71132428688293	4.07316243332438	3.9369714042762	4.1928688088189	3.82753715777978	4.5447900619082	2.58043826590767	3.91077354564004	3.59177374849086	3.98785932422902
CYP4A1_33111	8.08019422707976	8.72974039895469	8.79691967944127	8.89766564649352	8.56068023023988	8.52037361733015	8.41659260326776	8.84108399557528	8.48401270714242	8.58874102250939	8.43004602045315	8.74741072574807	9.46137296310778	8.75437569598132	9.20148274573568	8.52595587114003	9.23499280903897	9.2537138157508	9.25216200523329	8.50756341123987	9.1350522197249	9.17034447749977	8.52720946067131	9.37466917648733	9.42502486007431	9.0209314448013	8.56452685826582	9.0201580417275	8.16651860208719	8.12590758900642	8.53341666678947	8.39280652955065	9.53898902169144	8.66851613850152	8.48932625370761	9.27650967148513
DLD_8474	8.49073992246794	8.63242777460494	8.66814329389229	8.42630849218404	8.79268586978461	8.46766833360484	8.65580271928967	8.52700915987938	8.75813536386334	8.72100555404788	8.6781271658546	8.48774043164044	8.91212574103391	8.66120705758515	8.73142219795831	8.83218327159383	8.71794370897822	8.84624464825231	8.85436521854459	8.78231746755912	8.76141678899945	8.6517134899333	8.78849776429496	8.54970875587887	9.15955548327941	8.67208114111672	8.57178790310722	8.82088488097379	8.57236437619847	8.53517805878879	8.54040685436583	8.587393769417	8.69996778849356	8.91158822090855	8.61908570214006	8.96076954943452
LOC691603_32330	2.51863695449326	1.47253180452936	3.08680681613993	2.09080832075027	2.5685105811212	2.02627500498544	3.0117170456469	2.46109095668767	1.91647329053674	2.53201259756207	2.90135720732468	1.81161288128916	2.59689745058012	2.6972858957024	3.08991548507481	2.49364339209891	2.79164260363039	2.982925081877	2.34536979427073	2.57999652444269	2.11026225820689	3.19966256845136	1.92441638608022	1.23517267911445	2.13686866082343	2.01151768916316	2.75078766160197	3.50486236823821	3.07798478233899	2.62913861212448	2.80709502084824	2.2785451372947	1.64837610590874	2.45085712939187	3.02757738980642	2.63298291504246
DDX39A_32661	5.21980485922162	4.43235698965095	4.67171098907868	4.6172680614137	4.51358980487709	4.74982167214897	5.11919577297409	4.78807546220249	5.04055928726868	4.97463183647087	5.22945566288985	4.98304880041129	5.20374452290363	4.97190797043443	4.62157617228739	5.40145202972209	4.83120025198193	4.6536654831973	4.96913819288537	5.22941381696734	5.16333072303966	4.7509755014441	4.28188333699223	5.42549126100598	4.8847805272097	5.07665595396077	4.79410098287196	4.76469791838699	5.29891437579718	5.37948556545712	4.71120325857279	4.99163857745403	5.07611823635119	4.98338845182051	5.00984729006275	4.58749562252704
CD81_32607	7.9756269371383	7.48843082011989	6.93590049241771	7.06923311411987	7.85639814165856	7.14916502685096	8.05924406923609	7.69677163063345	7.75530034686323	7.09929811243109	7.41871668342983	7.05576130862467	7.23821656155974	6.76296261141944	6.90878778816363	7.30822503723559	7.04297756632402	6.73219576683731	7.01444998700623	7.32499275441647	6.84433070130292	7.09566084265093	8.24293554064951	7.61960932726915	8.15864896325803	6.86069396523746	7.20413025816223	7.42208113245825	7.19990399589145	8.01457510844073	6.96778995157373	7.25516305796586	7.735098239284	8.38155515390734	7.22825537738497	7.7976758952654
SLCO1C1_32799	0	0	0	0	0	0	0.477691006593886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640775025120522	0	0	0	0	0	0.653189913378643	0	0	0	0	0	0	0
