ID	S3P1_G05	S3P1_H05	S3P1_F05	S3P1_A06	S3P1_E06	S3P1_C06	S3P1_B06	S3P1_G06	S3P1_H06	S3P1_F06	S3P1_B07	S3P1_E07	S3P1_C07	S3P1_H07	S3P1_G07	S3P1_F07	S3P1_E08	S3P1_C08	S3P1_D08	S3P1_F08	S3P1_G08	S3P1_A09	S3P1_H08	S3P1_E09	S3P1_D09	S3P1_B09	S3P1_C09	S3P1_H09	S3P1_F09	S3P1_G09	S3P1_A10
NUP133_9378	4.43984954381269	4.2518848666498	3.65279067786541	4.11544316807426	4.02491341479071	4.41473071897724	4.24350695204715	4.81983728794417	4.21762511002883	4.47770657226637	4.2975067788293	3.73259164224661	4.11007536214047	4.50031219589369	4.52188782878491	4.16818588688535	4.50074687493063	4.19308011381078	4.0926091717644	4.51201362042696	4.46038307170395	4.66017461473451	4.53367099806126	4.72646781196345	4.64785582791575	4.51729366267305	4.590376069481	5.02287571914447	4.89740805327954	5.3049658937202	4.78840777747246
PRKAR2B_33052	1.48557940920293	0.685716613662611	1.20831594506302	1.3330468610039	2.05158589916385	1.41730438848973	1.54290165554448	1.54747806058514	1.89082591961857	1.71730709255089	2.22536783222268	1.4411106627753	0.848071292210536	1.46507057027553	2.14066546639398	2.39082688154865	1.05794006811178	1.10617985285396	1.66952097070569	1.85519050451042	2.3101237606442	1.25904114524558	1.23203121145727	0.952185283177862	1.10790972687576	1.32789685517453	1.81343322962849	1.15852517072818	0.546813385671206	0.98523726703535	1.34531064451138
NUF2_33136	2.00017801080263	1.59852521355678	1.56852653393154	1.21997330315124	1.48413497974501	0.876118117780655	0.56408535481257	1.83352820869936	0.826883943936987	2.47934471300557	1.27140294749858	1.94816363115152	1.76565288649503	1.91338688418317	1.33078886064663	1.7763034393263	1.55950261577817	2.0929249006854	2.06090992102759	1.93966345646314	2.01634715709059	2.88160079914278	2.22079517061169	1.83620818000829	3.3291373963145	1.17545247719315	0.753474739290484	0.769066161625138	0.299159889163882	0.98523726703535	1.07080588657345
PLK1_9504	2.20181961107417	1.59852521355678	1.06504234368981	0.963169734423212	1.48413497974501	0.638725722001346	0.56408535481257	0.401094716879497	0.826883943936987	2.22068686019768	0	0.893478021839129	0.341072153623698	1.0044324589307	1.09528398418917	0.683802780001511	1.66171011732053	1.10617985285396	1.7567544802141	2.42312778017844	1.90343303954486	2.62652326860084	2.02976060898963	1.11669838035602	3.3291373963145	0.588281526847293	0.753474739290484	1.0400153360983	0.758118173125767	0.725167517595866	0.526311818848718
CYTB_32443	10.5154442111035	10.1667201633859	10.2419519595247	10.1926915667623	9.98055778247957	10.1674115832048	10.4073985763038	10.2984297006206	10.5298921221707	10.0671688321034	10.1186926317665	10.0763302139524	9.71062923655862	9.99290499802131	10.4745432494263	10.0744270748367	10.1095854812723	9.80814937813552	9.49258022992615	10.7194883008375	11.186841321661	10.2804037680088	10.6615729995465	11.5360988964694	11.3944409550639	11.4426030616224	11.2240594893309	5.63701660664471	8.03383364731154	7.92851180706306	11.0838219453244
MPZL1_9243	1.48557940920293	1.49850734654331	0.905955448693975	1.71326148336347	1.88605876058382	1.25844860294208	1.76224228166227	2.61545220687252	1.96419054346723	1.81436283715446	1.7059067717343	1.4411106627753	1.64781220700023	2.09423639449509	2.14066546639398	1.49523729104559	1.84667226272643	0.822525459915661	1.83901275936034	1.56730031463127	1.33502060533752	1.13376990162811	1.54947538559525	1.83620818000829	1.23136276547897	1.32789685517453	1.98986903236519	1.55407672694389	2.07928860936698	1.56524509522541	1.07080588657345
ZCCHC18_32845	0	0	0	0	0	0	0	0	0.255153208481137	0.297276021639686	0	0	0	0	0	0	0	0	0	0	0	0	0.47032482211891	0	0	0	0.297034201722536	0.233939075284409	0.299159889163882	0	0.28702456681235
KIF20B_8962	1.63242900041018	1.77989130903734	1.45815626795631	1.09727795617132	1.23150639493977	0.876118117780655	0.780456963651258	1.1903228993159	0.826883943936987	1.81436283715446	1.43122411822881	1.5855304590821	1.37861461775564	1.70657334941861	0.463465987109794	1.89865637096811	2.68027563492556	1.80637437065878	2.19189599044848	1.76546216749117	2.88669091136799	3.06435442325693	2.44157527575899	2.17168857184956	3.08910051393425	1.32789685517453	1.50025589396356	2.69092862912293	2.15588375771146	2.84887416763028	1.57584069672817
ASGR2_32685	9.6643287285106	9.13972025159379	9.48023892389138	9.5246422877399	9.54705530302815	9.84719352697183	9.58891737141927	9.75350199077601	9.40250994040553	9.56114726635664	9.8160412167626	9.73289710930602	9.88677829738954	9.38387748327401	9.72939522928879	9.82626868886267	9.50579756256215	9.66594501199262	9.65538201793153	9.3660208169041	9.28850679304093	9.008854705343	9.00777484303063	9.34840790368714	9.11529419687716	9.01694228336925	9.1965147516132	8.58983380989594	9.00154752315978	8.98533020950629	8.97721448664833
SERPINE2_32301	4.47919850554792	4.2518848666498	3.81831634570238	4.30756365570901	4.34504568773257	3.95240692926298	4.14940135638821	4.73556347866229	4.02534208625359	4.3700733917495	4.41691081862559	4.74035951303388	4.01807893988329	4.25631434627854	4.70066883708883	4.32916695505011	4.10679641895003	3.45818352842469	4.04141012055536	4.0435024410864	3.84805295751049	3.60251976674456	3.69466429144887	3.86340490538585	3.58203187738255	3.81658185510669	3.52561049632265	5.11369811504336	3.74879351686732	4.57641571876966	3.89410385954416
PLEK_33161	3.82803965446586	3.42438629603137	3.54891332679816	3.96566099115039	3.61286399348305	3.89954629786451	3.46564121914518	3.72020865625474	3.44182689428488	3.78806292030563	3.71809557991274	4.15923352580497	3.51111460147983	3.21735041925083	3.53702421615786	3.93070489054975	3.4533861032918	2.98486120850923	3.31072385785274	3.11033307452912	3.00087218927297	3.06435442325693	3.33018576937892	3.27006697037282	2.67616507813845	2.59324579293487	3.05584038617912	2.80434560045888	2.9415577104112	2.91282721722515	2.88430824290407
EBNA1BP2_8513	6.41470839706483	5.8578874019023	5.91166607637629	6.12019221450606	6.20990538950077	5.90107393326469	5.8800104878534	6.08035883834066	5.80589457632741	6.05900761572561	6.55951460350553	6.63435752195468	6.03432181935944	6.01994178046088	6.72195666372832	6.42952822735425	6.58489936282848	6.21333826708775	6.64302137453882	6.91615751573464	6.84811354089634	6.42618653166262	6.46430784281238	7.18877846958579	6.65729941036875	7.04877795998405	7.42054134669601	7.32320425286584	6.8805244574747	7.70742805176819	7.21627425952482
KCNC2_33330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGFALS_8880	6.9889201609395	6.61403918423007	6.9590993614072	6.81841012184604	7.00447194689633	7.2499462108974	6.72493026946651	6.81425967068386	6.97701380553523	7.16776902521888	7.29295295826651	7.46144918132814	7.55219508193608	6.82895221115758	7.26730713217828	7.06714240694572	6.76791004410902	6.7001466451824	7.06872176667769	6.5536497282698	6.16304571379236	6.05933933236327	5.82019621940503	6.27898262077762	5.92343739187439	5.60218609739715	5.7920909532984	3.39317531061198	5.16166936438852	4.72631955495246	5.10678530004227
CTNNAL1_8399	5.20968429432673	4.73102200125089	4.6455338360216	4.93673992131767	4.92761027663099	5.03326181440382	5.02581255188544	5.04661998039735	5.02389332410575	4.80740660856252	4.8578042291014	4.46958287696251	4.94813972818218	5.01980495100972	4.93311628678353	4.82204571372141	4.97779183374708	5.08122606949924	4.98793629571137	4.95916481511272	5.04345859271791	4.89061852755169	4.9749095500849	5.02456516263233	4.72341064039052	5.09710589029537	5.06451588790143	5.11369811504336	5.22525860965632	5.2190382962644	5.0213617492447
SULT1C2A_9970	8.1356892830748	8.05584365313503	7.89357907759112	7.77245124172688	8.03883524655405	8.35479886940032	7.82545717011022	7.95485264621011	7.86753758407846	8.2422990450142	7.50544906611275	8.02400886503683	7.75816766289894	7.90059788954009	7.7046648158702	7.5078022706862	7.49496293227059	7.24984532548419	7.53758934803579	6.55699640043974	5.7383356447595	6.71567869530747	6.75170092892428	4.86016993215107	5.55522416103247	3.89190595649902	4.79431627706886	3.89794564726001	3.64632225203037	3.9418609553071	4.18344366750065
NOTCH4_32539	3.13771389779337	2.33818811684418	2.95825508210265	3.31123178839992	2.67637611802319	3.3879424546789	2.59065565412935	2.53795277219122	2.39401317257632	2.79688293776702	2.46589045998226	2.47874629073287	2.24298852960654	2.32901350720561	2.96704094315698	2.75712987556102	2.15777504821721	2.38591274289415	2.52575337945809	2.48065073196479	2.21868757961262	2.31644880355412	1.88672553085396	3.08379356653442	2.63203350149367	2.46756472924849	3.05584038617912	3.06931490678702	2.4876288700067	3.03280937144679	2.24551448773581
ALAS1_8018	7.27542914465086	6.05120707924316	7.17729631617653	6.76398712231923	6.60237853172575	5.99225298071899	6.81963339718909	6.40894104569624	6.60502480202284	7.06056595481426	7.4621446461944	7.14331761488629	6.41858026523394	6.72301281630985	7.59586186422864	6.91234533930981	6.6914379126354	7.7171005763606	7.43387341034842	7.62938679100424	7.43779304664879	7.27674313703351	7.44658387627952	7.52712290534178	7.64320365331668	7.71724602108745	8.08455784306571	7.53657844705854	7.00479932642529	8.31026445524574	7.35270123905162
RFC2_9676	0	0	0	0	0	0	0.309438095456017	0	0.255153208481137	0	0	0	0	0	0	0	0	0	0	0	0	0.261894601649713	0.254244125875928	0	0	0	0	0	0	0	0
EIF2S1_8541	8.00529949907282	7.35108824333101	7.3895194409281	7.53161753165097	7.67642386105961	7.58313184963054	7.4894549258595	7.56085697405607	7.2469850144976	7.39854337170059	7.75058395972388	7.91544701502034	7.41012296628426	7.16613645947961	8.01890120846061	7.89168450156351	7.79258968859985	7.74708434058512	7.91122158742316	8.12495872550016	8.08291062936337	7.43778787104109	7.68815849265509	8.31665435810198	7.84395635000641	8.11711543141996	8.37519639188717	8.48315590892408	8.27506815192049	8.77774375995336	8.11161484251611
CSGALNACT2_8391	3.94508037797532	3.50392275308182	3.14796850348383	3.44303922658181	3.78734302047273	3.84467493541051	3.22849137017104	3.53316643995685	3.27884883792297	3.13421273410091	3.74876877461637	4.06381069977875	3.64015780254128	3.21735041925083	3.7140492195701	4.04110222766995	3.7602952392318	3.98126879945602	4.00623928772626	4.00481349767991	3.54343846459396	3.25689734311476	3.60611283903944	3.55461499913804	3.08910051393425	3.17875882581645	3.96637793683749	3.55318067138513	3.64632225203037	4.05954752178199	3.26073782007093
LOC502894_33269	0.37856639814782	0	0	0.464496228626372	0	0.354425841883103	0	0.401094716879497	0	0.297276021639686	0	0	0	0	0.463465987109794	0	0	0	0	0.522389798623532	0.383561274919417	0	0	0	0.470001047451296	0	0.753474739290484	0.233939075284409	0	0	0
ACADSB_7959	7.22423742960639	6.31649752021119	7.11272823422849	6.98339970130802	6.74519465031775	7.04007664630936	6.68523696399232	6.88247162293291	6.61929013079263	6.59466232075012	7.15376680579304	6.98952983494287	7.13698644092307	6.46407799712471	6.86010039507508	6.87183805025654	6.4977660132774	6.43455353038591	6.71285949919308	6.29769017774493	5.9802507985507	5.33672461953879	5.48366503136014	5.96493397729605	5.63005359961997	5.97556013266743	5.9551384196609	5.42283502827096	5.57126407511886	6.19311586399322	5.53434133056971
IDH3A_33174	6.68673556592755	6.17381879375655	6.11176650458453	6.62932085104869	6.63209519357419	6.68150530587243	6.46070786524776	6.57334123965594	6.53150235721407	6.68726563962383	6.79816762685187	6.87120929462913	6.84398229601823	6.54791526515397	6.75775236436055	6.81081065190446	6.98800021606564	7.12831615745077	7.12923032190452	7.32820554939944	7.22226194862599	6.82356473161643	7.02151798088101	7.41305838997306	7.26393865126424	7.30678750642504	7.651332259857	7.22984958651598	7.31354882951891	7.42992388810949	7.26870026709409
PC_9434	5.73358722249821	5.53081642157937	5.82537340375319	5.71857043559803	5.83722888142402	5.94738365731118	5.60305553124867	5.18014979726817	5.33865065570471	5.67559102257131	5.52243215424938	6.2782943411228	6.00466614782583	5.69518051397218	6.25533528310105	6.11304290294262	5.51022191410225	6.03037574456487	6.11287978386493	5.87808921038879	5.54484779117777	5.10604626366685	5.0607129732356	5.99167320496199	5.75876275181951	6.20455595152407	5.84469141370803	5.55295657050926	5.97693756785486	6.01517028053685	5.89608440972711
NOLC1_9330	2.29297065793754	1.27490873598618	1.56852653393154	2.14356289738301	2.39754231876484	1.80994536200977	2.27130590204426	1.37992458701309	0.976226059036832	2.22068686019768	2.46589045998226	2.40278917434693	2.39702573873576	1.46507057027553	2.47150103572658	2.01143907483836	1.84667226272643	2.02644466217951	2.19189599044848	2.36321569164312	2.21868757961262	1.76070115869487	1.45122225494081	1.83620818000829	2.21988082312853	2.46756472924849	2.93165792672441	2.72973345827874	2.75717103763006	3.38816780803921	2.43360733548776
NPAS2_9350	5.1979390342217	4.9456328444234	4.94057511135828	4.61763923442818	5.02041966161412	5.02094059209676	5.12804353196626	5.24254901631719	5.07446941390233	5.23310307847797	5.19502632790716	4.85880348294908	5.23026342002346	5.38367812479785	5.4280217446141	4.83742667821003	4.70605504083782	5.32888860238483	5.28064626662472	5.50798230045035	5.10858294468237	5.16326341331497	5.4136450848006	4.83676405020033	5.29005339382263	5.16952864221703	5.06451588790143	4.43275003258437	5.07556401791718	4.90989881833198	4.46803868712879
TTN_32883	0	1.01018396924344	0	0.650537727140366	0	0	1.13496000655341	0.401094716879497	0	0	0	0.362759423683123	0	0	0	0	0	0.253535235660062	0.260966101282418	0.522389798623532	0	0	0.254244125875928	0	0	0	0	0	0	0	0
IDH2_33002	4.83817228670469	4.6633463400211	5.15033662055985	5.29180474679362	5.18984449202013	5.69161107661947	5.28676166821393	4.81983728794417	4.9714795880209	4.54995016354011	5.1838457237419	4.55978301687055	5.85980279324206	4.7364387672932	5.20909430117119	5.28162496366965	4.99747134599099	6.52160067466459	5.31698017777938	4.4700245152895	5.03007337024888	4.67148781569952	4.55748052344381	4.83676405020033	4.66984967694817	5.11817172667491	4.89751293572578	3.31876814230735	4.78131699172803	4.21982674032882	4.40946957874789
TAX1BP3_32829	5.00921875577476	4.64006344472428	4.69504023577691	4.68309590433427	4.68456859870698	5.02094059209676	4.56841950011147	4.93011646943436	4.67636528193992	4.84234880141244	5.05477611928974	5.06998851112416	5.00915094826336	4.50031219589369	5.00296064403312	5.13995294661744	4.4445059836115	4.9882285311767	4.92341392238149	4.74112284115041	4.41990271354153	4.43971890021336	4.35500066116846	4.83676405020033	4.24089716950262	4.41885923108267	4.56273054123476	4.24460105568979	4.5166853677489	4.43111585805258	4.36392759456028
LAPTM5_32639	2.20181961107417	2.08587920455122	2.23682516502053	2.31854019249519	2.12773266116397	2.37215816138629	2.40763802299434	2.36922187677729	1.96419054346723	2.47934471300557	2.53790996942252	2.68521755044113	2.39702573873576	2.25491992221535	2.01106747992561	2.21356823551817	1.20059728687063	2.2173456866336	2.06090992102759	1.45697965691366	2.21868757961262	2.06517142761843	1.34578549282158	1.83620818000829	1.54870904330958	1.32789685517453	1.90434662550578	1.36981501522243	1.9127006045601	0.725167517595866	1.57584069672817
CH25H_32637	0.678160913259496	0	0.727126500748154	0.250861822687575	0.29241276798639	0.354425841883103	0.309438095456017	0.714592001157246	0	0.297276021639686	0.886259184597635	0	0.341072153623698	0.58791898594128	0	0.382041008749072	0	0.253535235660062	0.260966101282418	0	0.383561274919417	0.675506078195412	0	0.55326274423751	0	0.811620840581843	0.753474739290484	0.611762329462401	0	0.725167517595866	0.731499435666892
FIS1_8645	7.1621233679463	6.59600263663802	6.81259565819948	7.03026770970688	6.88065005478115	7.11444488819003	6.88241073567959	7.11372747608947	6.8004738152976	6.92315398189982	7.26139071652398	7.20890622440468	7.34060991213584	6.68119016869201	7.16056646196173	7.37181162784731	6.95063043328899	7.1693320413109	7.5252194715214	7.18630479907351	6.97926407104505	6.64856759665044	6.54393530202248	7.09817491285433	6.80621856407581	6.95529776735712	7.21834160017675	6.43849666469575	6.92497502463131	7.03663485278468	6.87583117480133
PDE6G_33323	0	0	0	0	0	0	0	0	0	0	0	0.362759423683123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297034201722536	0	0	0	0
NSG1_32675	0.37856639814782	0.266437056116874	0.285042618703022	0.250861822687575	0.535429394182184	0.354425841883103	0.780456963651258	1.1903228993159	0.255153208481137	0.543638533707948	1.27140294749858	0.652386519767124	0.341072153623698	0.58791898594128	1.09528398418917	0.382041008749072	0.282607451723525	0.469104036945354	0	0	0	0.483472325458167	0	0.55326274423751	0.823929439392117	1.00497568019991	0.54323079257017	0	0.758118173125767	0.407675015627573	0.28702456681235
MAPKAPK5_9195	4.00022251007157	3.25081162513775	3.18309129056455	3.46801490619007	3.35221560204404	3.81643626147792	3.46564121914518	3.49266142840469	3.36263805205421	3.663336089883	3.80822544119361	3.21577303075773	3.44198952032402	3.09527566268627	3.33519891879283	3.74744668224643	3.7602952392318	3.83355896055218	3.7957935660022	3.46409948846519	3.46602924736252	3.16383561339629	3.18489097897545	3.71725578287663	3.21410540123764	3.86723232449521	3.68796069718723	3.55318067138513	4.11772552543288	4.00190392810967	3.53179587000132
SEMA6D_32964	5.81273134534847	5.79603271282251	5.37958644185283	5.89468825303764	5.57016398955261	5.50957766976624	5.42973616485989	6.09396156803354	5.73953305491278	5.44496196500224	5.51352858856878	5.47424853376484	5.97438806537128	5.79005060531152	5.872466018187	5.64719473383343	5.64733852853957	5.56383138152854	5.30255623365821	5.07574398554827	5.2991834475144	5.39248147742553	5.34690017572334	5.19071135883386	5.24681109928241	5.28580315416587	4.88640447246215	5.61127010655191	5.52147172707797	5.68055301252271	5.22187755759898
